티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1389451503.0,1389451503.0,0.0
KRD010010001,원화현금,34861653.0,34861653.0,0.0
SNOW US Equity,Snowflake Inc   - CL A,279.53,123901176.0,9.146766897743992
PLTR US Equity,Palantir Technologies Inc -A,539.78,121617280.0,8.978162651964357
MDB US Equity,MONGODB INC,132.91,64860815.0,4.788225380546001
BE US Equity,BLOOM ENERGY CORPORATION,137.26,50994557.0,3.764575454334018
SNDK US Equity,Sandisk Corp/DE,23.09,50812141.0,3.7511089426810633
LITE US Equity,Lumentum Holdings Inc,34.79,43452275.0,3.207780938267033
AMD US Equity,ADVANCED MICRO DEVICES,60.62,42154053.0,3.1119421867807437
285A JP Equity,Kioxia Holdings Corp,89.17,42079146.0,3.106412321043156
DELL US Equity,Dell Technologies Inc,54.52,41670171.0,3.076220525349426
6857 JP Equity,ADVANTEST CORP,140.92,39040826.0,2.8821141690970147
NTAP US Equity,NETAPP INC,136.94,36767012.0,2.7142542076481675
108490,로보티즈,107.0,34721500.0,2.5632482038751436
NET US Equity,Cloudflare Inc,82.99,34273863.0,2.530202260115857
INTC US Equity,INTEL Corp,223.58,31008547.0,2.2891465634413253
AAOI US Equity,Applied Optoelectronics Inc,201.47,28598974.0,2.111264453959994
010170,대한광통신,1951.0,28269990.0,2.08697784056185
007660,이수페타시스,262.0,28138800.0,2.0772929901992105
HOOD US Equity,Robinhood Markets Inc,179.38,27205768.0,2.008413690682829
0162L0,KODEX 차이나AI반도체TOP10,2021.0,25676805.0,1.8955409270193482
TSLA US Equity,TESLA MOTORS,51.12,25169305.0,1.8580757119950368
DDOG US Equity,DATADOG INC - CLASS A,81.51,24292933.0,1.7933792284062957
000660,SK하이닉스,14.0,23758000.0,1.7538888247243252
LRCX US Equity,LAM RESEARCH,57.67,23171333.0,1.7105792576254724
NBIS US Equity,YANDEX NV-A,75.78,22926194.0,1.6924823406878473
COHR US Equity,COHERENT CORP,53.76,22118208.0,1.632834322507289
CRWV US Equity,Coreweave Inc,179.66,21540556.0,1.5901902705088184
005930,삼성전자,85.0,21165000.0,1.5624655684523252
058610,에스피지,210.0,19047000.0,1.4061082769814053
5801 JP Equity,Furukawa Electric Co Ltd,520.72,18105462.0,1.3366010383142912
ALAB US Equity,Astera Labs Inc,44.67,17526752.0,1.2938788814931692
095610,테스,131.0,17292000.0,1.2765487649268892
TEAM US Equity,ATLASSIAN CORP PLC-CLASS A,66.37,16068828.0,1.1862504358791703
OKTA US Equity,OKTA INC,68.76,15424617.0,1.138692793246605
TEM US Equity,Tempus AI Inc,181.3,14414106.0,1.0640937550211231
DT US Equity,DYNATRACE INC,207.14,14252601.0,1.0521709578733371
ARM US Equity,ARM Holdings PLC,37.15,13253320.0,0.9784009528788363
NVDA US Equity,NVIDIA Corp,44.24,13011077.0,0.9605178275918722
FTNT US Equity,FORTINET INC,60.18,12654235.0,0.9341746507254577
327260,RF머트리얼즈,277.0,12381900.0,0.9140700412010322
AKAM US Equity,Akamai Technologies Inc,84.21,12115980.0,0.8944390067591308
MRVL US Equity,MARVELL TECHNOLOGY INC,35.96,11438787.0,0.8444465311769462
TER US Equity,TERADYNE INC,22.17,11342100.0,0.8373087986743737
MU US Equity,MICRON TECH,8.4,11037329.0,0.8148096636040791
4062 JP Equity,IBIDEN,59.44,10154553.0,0.7496404169867359
009150,삼성전기,6.0,8022000.0,0.5922087781773945
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,19.46,5420404.0,0.4001509386771206
6981 JP Equity,MURATA MFG CO,81.67,5244224.0,0.3871447877746906
STX US Equity,SEAGATE TECHNOLOGY,4.06,4541061.0,0.3352351267064344
356860,티엘비,90.0,3294000.0,0.24317323801001461
GTLB US Equity,Gitlab Inc,49.86,3156618.0,0.23303127511253682
BABA US Equity,ALIBABA GROUP HOLDING-SP ADR,21.21,3123382.0,0.23057769109963433
PANW US Equity,PALO ALTO NETWORKS INC,6.47,2882286.0,0.21277924088977931
