티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1073006666.0,1073006666.0,0.0
KRD010010001,원화현금,1177731.0,1177731.0,0.0
MU US Equity,MICRON TECH,166.26,75018644.0,0.06999124725066319
TSLA US Equity,TESLA MOTORS,105.43,68834085.0,0.06422114831225377
GOOG US Equity,ALPHABET INC-CL C,116.13,53267212.0,0.04969749393824678
AVGO US Equity,BROADCOM LTD,94.43,46876337.0,0.04373490532796635
NVDA US Equity,NVIDIA Corp,171.18,46548542.0,0.043429077607426224
GOOGL US Equity,ALPHABET INC-CL A,88.47,40480206.0,0.03776741295008984
AKAM US Equity,Akamai Technologies Inc,322.01,39988137.0,0.03730832010053918
005930,삼성전자,285.0,39586500.0,0.03693359892360062
PLTR US Equity,Palantir Technologies Inc -A,140.42,35326136.0,0.03295874448472507
SNDK US Equity,Sandisk Corp/DE,74.92,29682003.0,0.027692854737122765
LRCX US Equity,LAM RESEARCH,101.09,28459420.0,0.026552203500645372
BE US Equity,BLOOM ENERGY CORPORATION,188.61,28318675.0,0.02642089056869882
HOOD US Equity,Robinhood Markets Inc,158.51,28237513.0,0.02634516766427844
LITE US Equity,Lumentum Holdings Inc,50.61,26120619.0,0.024370137945566847
RKLB US Equity,Rocket Lab USA Inc,229.25,25894101.0,0.024158800116736913
APP US Equity,AppLovin Corp,27.78,25415127.0,0.023711924701864853
277810,레인보우로보틱스,54.0,24840000.0,0.02317534000889797
LEU US Equity,Centrus Energy Corp,55.52,24109152.0,0.022493470005080615
TER US Equity,TERADYNE INC,70.82,22470283.0,0.020964430298758448
CLS US Equity,Celestica Inc,50.84,21549978.0,0.020105799812168722
KLAC US Equity,KLA Corp,10.84,21191836.0,0.019771658804863295
IREN US Equity,IREN Ltd,297.19,20723332.0,0.019334551739825907
RDDT US Equity,Reddit Inc,58.48,20630239.0,0.01924769739492058
6857 JP Equity,ADVANTEST CORP,102.95,20145940.0,0.01879585383650797
ONDS US Equity,Ondas Holdings Inc,1084.82,19648384.0,0.018331641699894957
NBIS US Equity,YANDEX NV-A,133.41,17901722.0,0.016702032773541424
CCJ US Equity,CAMECO CORP,117.25,16977299.0,0.015839560255947
WDC US Equity,WESTERN DIGITAL,60.95,16552833.0,0.015443539971236176
0093D0,KoAct 팔란티어밸류체인액티브,1000.0,12940000.0,0.012072822049723821
INTC US Equity,INTEL Corp,212.53,12094940.0,0.011284393997070064
AMZN US Equity,Amazon.com Inc,35.12,11831514.0,0.011038621568842047
AMD US Equity,ADVANCED MICRO DEVICES,35.95,11488582.0,0.010718671258860911
META US Equity,Meta Platforms Inc-CL A,11.47,10922662.0,0.010190676556049497
VRT US Equity,Vertiv Holdings Co,43.02,10817152.0,0.010092237340093827
ASTS US Equity,AST SpaceMobile Inc,79.97,10510046.0,0.009805712140062723
FSLR US Equity,FIRST SOLAR INC,25.02,9837263.0,0.009178015892993222
ASML US Equity,ASML HOLDING,5.28,9373840.0,0.008745649323228992
GEV US Equity,GE Vernova LLC,9.44,9290688.0,0.008668069779250734
COHR US Equity,COHERENT CORP,29.73,8008767.0,0.007472057096499266
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,16.59,7727827.0,0.0072099443741925106
GLW US Equity,CORNING INC,58.66,7520293.0,0.0070163183269539185
5803 JP Equity,Fujikura Ltd,42.53,7249562.0,0.006763730445474491
319660,피에스케이,159.0,7107300.0,0.006631002175734321
ISRG US Equity,Intuitive Surgical Inc,8.23,6737919.0,0.006286375353358043
058610,에스피지,87.0,6542400.0,0.006103959117319407
6981 JP Equity,MURATA MFG CO,208.75,6424043.0,0.0059935338468913415
ANET US Equity,ARISTA NETWORKS,28.49,5649799.0,0.005271176038926398
MSFT US Equity,MICROSOFT,8.19,5597903.0,0.00522275786480797
108490,로보티즈,19.0,4731000.0,0.004413950627298563
SNOW US Equity,Snowflake Inc   - CL A,14.28,4631180.0,0.004320820094299843
