티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1125323590.0,1125323590.0,0.0
KRD010010001,원화현금,10900610.0,10900610.0,0.0
MU US Equity,MICRON TECH,161.16,81664631.0,0.07327974428524436
NVDA US Equity,NVIDIA Corp,284.93,77343799.0,0.06940255216201661
GOOG US Equity,ALPHABET INC-CL C,112.57,54406113.0,0.04881998484991758
AVGO US Equity,BROADCOM LTD,91.53,46364882.0,0.04160438436041583
SNDK US Equity,Sandisk Corp/DE,82.63,45792624.0,0.04109088274543657
005930,삼성전자,315.0,43722000.0,0.039232859322409164
TSLA US Equity,TESLA MOTORS,66.2,43258567.0,0.03881700913956387
BE US Equity,BLOOM ENERGY CORPORATION,218.82,43078740.0,0.03865564581232882
PLTR US Equity,Palantir Technologies Inc -A,156.12,40688980.0,0.03651125356370523
AKAM US Equity,Akamai Technologies Inc,312.13,40388188.0,0.03624134527448456
LRCX US Equity,LAM RESEARCH,107.99,34625894.0,0.031070692745406237
GOOGL US Equity,ALPHABET INC-CL A,61.76,29797482.0,0.026738036216733433
LEU US Equity,Centrus Energy Corp,64.82,29143681.0,0.026151364000049603
LITE US Equity,Lumentum Holdings Inc,54.06,27896318.0,0.025032073548949967
HOOD US Equity,Robinhood Markets Inc,153.64,26005485.0,0.023335381149444712
APP US Equity,AppLovin Corp,26.93,25613447.0,0.022983595510566373
CLS US Equity,Celestica Inc,56.28,24982541.0,0.02241746755796439
IREN US Equity,IREN Ltd,368.07,24878017.0,0.022323675522197148
TER US Equity,TERADYNE INC,77.65,24772258.0,0.02222877528961221
RKLB US Equity,Rocket Lab USA Inc,194.22,24198596.0,0.021714013829829674
NBIS US Equity,YANDEX NV-A,166.31,23915446.0,0.021459936154582887
KLAC US Equity,KLA Corp,11.51,23661797.0,0.021232330474735904
277810,레인보우로보틱스,52.0,23088000.0,0.020717447876029978
WDC US Equity,WESTERN DIGITAL,75.08,22100208.0,0.019831077065550103
RDDT US Equity,Reddit Inc,56.69,20358053.0,0.01826779720568935
6857 JP Equity,ADVANTEST CORP,99.79,18784251.0,0.01685558476190073
CCJ US Equity,CAMECO CORP,113.65,17950006.0,0.01610699556823568
ONDS US Equity,Ondas Holdings Inc,862.55,17339321.0,0.015559012431707035
FSLR US Equity,FIRST SOLAR INC,37.25,13054200.0,0.0117138646943551
0093D0,KoAct 팔란티어밸류체인액티브,969.0,13037895.0,0.011699233804385476
AMZN US Equity,Amazon.com Inc,34.04,12365125.0,0.011095540222977096
ASTS US Equity,AST SpaceMobile Inc,79.52,11404649.0,0.010233680751988801
META US Equity,Meta Platforms Inc-CL A,11.12,10663560.0,0.009568682799416072
VRT US Equity,Vertiv Holdings Co,41.7,10016376.0,0.008987948184629143
ASML US Equity,ASML HOLDING,5.12,9577294.0,0.008593948771587607
GEV US Equity,GE Vernova LLC,9.15,8363822.0,0.0075050695742114
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,16.09,7646262.0,0.00686118478999778
COHR US Equity,COHERENT CORP,28.82,7535372.0,0.006761680380998604
GLW US Equity,CORNING INC,56.86,7116127.0,0.006385481211092758
ISRG US Equity,Intuitive Surgical Inc,7.98,6869461.0,0.006164141554223873
6954 JP Equity,FANUC,112.0,6711470.0,0.006022372223516066
5803 JP Equity,Fujikura Ltd,41.23,6546406.0,0.0058742561105479
319660,피에스케이,154.0,6337100.0,0.005686440529070928
INTC US Equity,INTEL Corp,94.01,6287917.0,0.005642307375965991
MSFT US Equity,MICROSOFT,7.94,5587971.0,0.005014228080616212
AMD US Equity,ADVANCED MICRO DEVICES,16.85,5026941.0,0.0045108016347616955
SNOW US Equity,Snowflake Inc   - CL A,13.85,4455707.0,0.0039982188809494935
