티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1240313254.0,1240313254.0,0.0
KRD010010001,원화현금,13628402.0,13628402.0,0.0
SNDK US Equity,Sandisk Corp/DE,93.29,97988368.0,0.07988063750867937
MU US Equity,MICRON TECH,146.17,88372060.0,0.07204137220404838
005930,삼성전자,340.0,64498000.0,0.05257911181901511
CRCL US Equity,Circle Internet Group Inc,324.37,61420149.0,0.05007003135308954
BE US Equity,BLOOM ENERGY CORPORATION,245.95,51973321.0,0.04236892704370006
NVDA US Equity,NVIDIA Corp,179.77,47210645.0,0.03848636829828563
LITE US Equity,Lumentum Holdings Inc,41.49,45221031.0,0.036864424408821185
CIEN US Equity,Ciena Corp,71.07,43345030.0,0.03533509843977432
LRCX US Equity,LAM RESEARCH,98.3,34291474.0,0.02795459155144112
COIN US Equity,COINBASE GLOBAL INC -CLASS A,101.56,30464650.0,0.024834944321950426
GOOG US Equity,ALPHABET INC-CL C,67.54,30196776.0,0.024616572015841606
PLTR US Equity,Palantir Technologies Inc -A,123.92,29801268.0,0.024294151795721367
AMD US Equity,ADVANCED MICRO DEVICES,95.86,29050098.0,0.023681794026099216
AKAM US Equity,Akamai Technologies Inc,169.67,29029813.0,0.023665257586469323
WDC US Equity,WESTERN DIGITAL,64.28,28332696.0,0.02309696410924621
COHR US Equity,COHERENT CORP,71.72,27350476.0,0.02229625315369917
TSLA US Equity,TESLA MOTORS,43.56,24805107.0,0.020221254839462223
MSTR US Equity,Strategy Inc,114.42,23643364.0,0.019274195781786664
6857 JP Equity,ADVANTEST CORP,105.74,22649341.0,0.018463862958014256
277810,레인보우로보틱스,35.0,21070000.0,0.017176375795011446
TER US Equity,TERADYNE INC,45.79,20807946.0,0.01696274798378288
AXTI US Equity,AXT Inc,208.8,20118023.0,0.01640031909353031
RKLB US Equity,Rocket Lab USA Inc,195.77,19904640.0,0.016226368139744502
KLAC US Equity,KLA Corp,8.54,19299461.0,0.015733023007933906
GLW US Equity,CORNING INC,98.2,19230146.0,0.01567651705215644
ASML US Equity,ASML HOLDING,9.15,18737880.0,0.015275219197049317
FSLY US Equity,Fastly Inc,395.39,16996629.0,0.013855742142970556
AVGO US Equity,BROADCOM LTD,34.5,16636484.0,0.013562150028082356
HOOD US Equity,Robinhood Markets Inc,152.98,16581050.0,0.013516959937155888
TSEM US Equity,Tower Semiconductor Ltd,63.58,16363506.0,0.013339616914092292
VRT US Equity,Vertiv Holdings Co,42.05,16095528.0,0.013121159826631658
0093D0,KoAct 팔란티어밸류체인액티브,1046.0,15397120.0,0.012551813919358645
NBIS US Equity,YANDEX NV-A,89.93,15348989.0,0.012512577272781062
RIOT US Equity,Riot Platforms Inc,708.9,15231442.0,0.012416752334690117
285A JP Equity,Kioxia Holdings Corp,70.73,14307092.0,0.01166321731019468
FIX US Equity,Comfort Systems USA Inc,6.4,13475938.0,0.010985656159386568
IREN US Equity,IREN Ltd,205.27,12939734.0,0.010548539813549439
KEYS US Equity,KEYSIGHT TECH,29.67,12819012.0,0.010450126598612306
POET US Equity,POET Technologies Inc,1256.91,11388750.0,0.00928416942740563
CCJ US Equity,CAMECO CORP,70.2,11080948.0,0.009033247603843404
INTC US Equity,INTEL Corp,163.69,10771416.0,0.008780915475101994
AAOI US Equity,Applied Optoelectronics Inc,72.36,10360530.0,0.008445959027787848
GEV US Equity,GE Vernova LLC,7.32,9660374.0,0.007875188141640148
MRVL US Equity,MARVELL TECHNOLOGY INC,69.88,9420329.0,0.007679502183988818
VICR US Equity,Vicor Corp,33.16,8580954.0,0.006995239230361019
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,16.23,8213198.0,0.0066954425878897215
ASTS US Equity,AST SpaceMobile Inc,52.61,6955335.0,0.005670025996212432
LEU US Equity,Centrus Energy Corp,17.58,5089158.0,0.004148708604090596
6954 JP Equity,FANUC,78.11,4159573.0,0.0033909059798188494
