티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1053543032.0,1053543032.0,0.0
KRD010010001,원화현금,10080040.0,10080040.0,0.0
MU US Equity,MICRON TECH,167.32,76198096.0,0.07302424387275251
TSLA US Equity,TESLA MOTORS,106.1,67106707.0,0.06431153525759158
GOOG US Equity,ALPHABET INC-CL C,116.87,53206121.0,0.050989945410541214
AVGO US Equity,BROADCOM LTD,95.03,47694963.0,0.04570834170992813
NVDA US Equity,NVIDIA Corp,172.27,46971419.0,0.04501493523020891
GOOGL US Equity,ALPHABET INC-CL A,89.04,40514408.0,0.03882687580739806
AKAM US Equity,Akamai Technologies Inc,324.06,39816403.0,0.038157944560816774
005930,삼성전자,287.0,39634700.0,0.0379838099710967
PLTR US Equity,Palantir Technologies Inc -A,141.32,34249787.0,0.03282319283250632
LITE US Equity,Lumentum Holdings Inc,50.93,28391723.0,0.02720913268383552
LRCX US Equity,LAM RESEARCH,101.73,27181200.0,0.026049031166790054
SNDK US Equity,Sandisk Corp/DE,68.36,27165683.0,0.026034160490859076
HOOD US Equity,Robinhood Markets Inc,159.52,26534588.0,0.025429352265901924
277810,레인보우로보틱스,54.0,25731000.0,0.02465923583037816
RKLB US Equity,Rocket Lab USA Inc,230.71,25312200.0,0.02425787995747146
APP US Equity,AppLovin Corp,27.96,24960742.0,0.023921061112246903
CLS US Equity,Celestica Inc,51.16,22336717.0,0.021406333690078775
LEU US Equity,Centrus Energy Corp,55.87,21981241.0,0.02106566420517576
TER US Equity,TERADYNE INC,71.27,21357846.0,0.02046823525486374
RDDT US Equity,Reddit Inc,58.85,20552820.0,0.019696740715841314
KLAC US Equity,KLA Corp,10.91,20075270.0,0.019239081935739605
BE US Equity,BLOOM ENERGY CORPORATION,133.45,19015106.0,0.01822307656887174
6857 JP Equity,ADVANTEST CORP,103.61,18699635.0,0.017920745769965937
ONDS US Equity,Ondas Holdings Inc,1091.73,17370162.0,0.01664664883486352
CCJ US Equity,CAMECO CORP,117.99,16790086.0,0.016090734533688186
WDC US Equity,WESTERN DIGITAL,61.34,16623217.0,0.015930816068654593
IREN US Equity,IREN Ltd,266.88,16453221.0,0.015767900851437193
NBIS US Equity,YANDEX NV-A,119.16,15475286.0,0.01483069942934785
0093D0,KoAct 팔란티어밸류체인액티브,1006.0,12912010.0,0.012374190650740396
INTC US Equity,INTEL Corp,213.88,12160541.0,0.011654022321090618
AMD US Equity,ADVANCED MICRO DEVICES,36.18,11673331.0,0.011187105905525014
AMZN US Equity,Amazon.com Inc,35.34,11556911.0,0.011075535106280033
VRT US Equity,Vertiv Holdings Co,43.29,10975994.0,0.010518814834977875
META US Equity,Meta Platforms Inc-CL A,11.54,10836774.0,0.010385393716004448
FSLR US Equity,FIRST SOLAR INC,25.18,9973598.0,0.009558171278200923
ASTS US Equity,AST SpaceMobile Inc,80.48,9698965.0,0.009294977468640307
GEV US Equity,GE Vernova LLC,9.5,9320775.0,0.008932540081881504
ASML US Equity,ASML HOLDING,5.31,8922210.0,0.008550576367733797
COHR US Equity,COHERENT CORP,29.92,8394763.0,0.00804509892958427
GLW US Equity,CORNING INC,59.03,7727578.0,0.007405703948530644
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,16.7,7706263.0,0.007385276774626618
058610,에스피지,88.0,7040000.0,0.006746765389835694
5803 JP Equity,Fujikura Ltd,42.8,6861053.0,0.006575272005430165
ISRG US Equity,Intuitive Surgical Inc,8.28,6718282.0,0.006438447794993768
319660,피에스케이,160.0,6672000.0,0.006394093562639738
6981 JP Equity,MURATA MFG CO,210.08,6268069.0,0.006006987356576993
MSFT US Equity,MICROSOFT,8.24,5626525.0,0.005392165360091659
ANET US Equity,ARISTA NETWORKS,28.67,5530204.0,0.005299856384365187
108490,로보티즈,19.0,4987500.0,0.004779757440597375
SNOW US Equity,Snowflake Inc   - CL A,14.38,4499299.0,0.0043118913028014705
