티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1224092061.0,1224092061.0,0.0
KRD010010001,원화현금,11995973.0,11995973.0,0.0
MU US Equity,MICRON TECH,143.11,88848392.0,0.07330144274832442
SNDK US Equity,Sandisk Corp/DE,106.78,80358214.0,0.06629690071237983
NVDA US Equity,NVIDIA Corp,264.1,72142870.0,0.0595191014262229
BE US Equity,BLOOM ENERGY CORPORATION,233.76,55142992.0,0.04549391137049854
GOOG US Equity,ALPHABET INC-CL C,112.69,54050199.0,0.04459233845823616
005930,삼성전자,327.0,52548900.0,0.043353741110333494
AKAM US Equity,Akamai Technologies Inc,286.55,41728909.0,0.03442706350851617
277810,레인보우로보틱스,54.0,41040000.0,0.033858701802855745
TSLA US Equity,TESLA MOTORS,66.26,40775834.0,0.033640760335495776
LRCX US Equity,LAM RESEARCH,117.9,40287957.0,0.033238253467574926
WDC US Equity,WESTERN DIGITAL,100.69,40168876.0,0.033140009606235116
IREN US Equity,IREN Ltd,410.63,36862797.0,0.03041243789576524
AVGO US Equity,BROADCOM LTD,75.34,35809117.0,0.02954313387735313
PLTR US Equity,Palantir Technologies Inc -A,156.26,35069166.0,0.02893266164885106
TER US Equity,TERADYNE INC,87.55,31278080.0,0.025804950869538653
LEU US Equity,Centrus Energy Corp,64.89,31260568.0,0.025790503170075408
GOOGL US Equity,ALPHABET INC-CL A,61.82,29627300.0,0.024443029140442205
INTC US Equity,INTEL Corp,412.37,28690607.0,0.023670241397561544
KLAC US Equity,KLA Corp,11.55,26806110.0,0.022115499146797016
CLS US Equity,Celestica Inc,50.59,24910594.0,0.020551666032602525
6857 JP Equity,ADVANTEST CORP,103.61,24656492.0,0.020342027537341576
RKLB US Equity,Rocket Lab USA Inc,194.41,24559308.0,0.020261849075450526
AMD US Equity,ADVANCED MICRO DEVICES,68.02,24520057.0,0.020229466329240393
LITE US Equity,Lumentum Holdings Inc,44.52,24447067.0,0.020169248331077857
NBIS US Equity,YANDEX NV-A,166.45,23842848.0,0.01967075732365535
CCJ US Equity,CAMECO CORP,106.76,20418124.0,0.01684530145930147
ASML US Equity,ASML HOLDING,9.08,18427958.0,0.015203380476548489
HOOD US Equity,Robinhood Markets Inc,109.74,16184391.0,0.013352399335521988
0093D0,KoAct 팔란티어밸류체인액티브,1006.0,14224840.0,0.011735736251299575
ONDS US Equity,Ondas Inc,806.75,14118690.0,0.011648160686085806
ASTS US Equity,AST SpaceMobile Inc,79.61,13765392.0,0.011356683794527683
285A JP Equity,Kioxia Holdings Corp,69.3,12233101.0,0.010092517516647574
VRT US Equity,Vertiv Holdings Co,41.75,11538025.0,0.009519067930528624
FSLR US Equity,FIRST SOLAR INC,30.59,10881887.0,0.008977742860267361
RMBS US Equity,Rambus Inc,60.94,10816165.0,0.008923521086390966
AMZN US Equity,Amazon.com Inc,27.38,9490049.0,0.007829452709198085
GLW US Equity,CORNING INC,56.91,8464484.0,0.006983344046565391
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,16.11,7865264.0,0.00648897729962808
COHR US Equity,COHERENT CORP,24.06,7588812.0,0.006260899672171865
GEV US Equity,GE Vernova LLC,7.26,7368470.0,0.006079113754222429
ISRG US Equity,Intuitive Surgical Inc,8.0,5956685.0,0.004914366987050288
MSFT US Equity,MICROSOFT,7.96,5468112.0,0.004511285907227514
6954 JP Equity,FANUC,76.54,4351091.0,0.0035897244806552004
RDDT US Equity,Reddit Inc,12.71,3501294.0,0.0028886274237360627
