티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1342047100.0,1342047100.0,0.0
KRD010010001,원화현금,1846283.0,1846283.0,0.0
SNDK US Equity,Sandisk Corp/DE,99.92,131387836.0,0.09803593187930433
LITE US Equity,Lumentum Holdings Inc,84.32,102455979.0,0.07644822902685934
BE US Equity,BLOOM ENERGY CORPORATION,288.72,91041634.0,0.06793133748701483
WDC US Equity,WESTERN DIGITAL,139.34,74996828.0,0.055959395822394876
CIEN US Equity,Ciena Corp,84.13,59021880.0,0.04403957918196076
ARM US Equity,ARM Holdings PLC,208.92,49088420.0,0.036627660106850986
COHR US Equity,COHERENT CORP,106.25,48287620.0,0.036030137713309575
INTC US Equity,INTEL Corp,432.77,41442281.0,0.030922441229939944
GLW US Equity,CORNING INC,157.16,38996258.0,0.029097324449698495
AMD US Equity,ADVANCED MICRO DEVICES,100.38,38207012.0,0.02850842315222973
MRVL US Equity,MARVELL TECHNOLOGY INC,191.49,38007157.0,0.028359299977952484
005930,삼성전자,169.0,36757500.0,0.027426859865882322
TSEM US Equity,Tower Semiconductor Ltd,115.34,36674428.0,0.027364875125277587
TER US Equity,TERADYNE INC,61.86,33291197.0,0.02484045418993354
ASML US Equity,ASML HOLDING,14.97,32709720.0,0.024406581151934933
AVGO US Equity,BROADCOM LTD,54.85,32087431.0,0.02394225596118257
LRCX US Equity,LAM RESEARCH,79.18,30959770.0,0.023100843998366254
MU US Equity,MICRON TECH,42.49,28585434.0,0.02132921696316202
6857 JP Equity,ADVANTEST CORP,111.41,28536000.0,0.0212923314461761
AMZN US Equity,Amazon.com Inc,76.55,28050836.0,0.02093032301143568
AAOI US Equity,Applied Optoelectronics Inc,125.25,26328079.0,0.019644876100683648
KLAC US Equity,KLA Corp,8.99,23174089.0,0.01729150490437285
KEYS US Equity,KEYSIGHT TECH,45.93,22028654.0,0.016436830749969614
AXTI US Equity,AXT Inc,223.05,20698276.0,0.01544416011201402
VRT US Equity,Vertiv Holdings Co,44.3,19673210.0,0.014679300109693934
NBIS US Equity,YANDEX NV-A,69.04,16978250.0,0.012668437285395268
NVDA US Equity,NVIDIA Corp,57.1,16744786.0,0.012494236526047425
0093D0,KoAct 팔란티어밸류체인액티브,1082.0,16738540.0,0.012489576030455442
FIX US Equity,Comfort Systems USA Inc,6.74,16388690.0,0.012228533061698618
RMBS US Equity,Rambus Inc,89.86,15903556.0,0.011866547011663254
AEHR US Equity,Aehr Test Systems,138.08,14908526.0,0.011124098576041982
FORM US Equity,FormFactor Inc,77.81,14872420.0,0.011097157837354162
5803 JP Equity,Fujikura Ltd,280.27,14789388.0,0.011035202943022829
GOOGL US Equity,ALPHABET INC-CL A,29.12,14476051.0,0.010801404398785708
META US Equity,Meta Platforms Inc-CL A,14.25,14111944.0,0.010529723472030983
FN US Equity,Fabrinet,13.71,13864860.0,0.010345360056589191
011070,LG이노텍,30.0,11370000.0,0.00848380321499237
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,17.1,9458394.0,0.007057445332090109
COIN US Equity,COINBASE GLOBAL INC -CLASS A,29.37,8484233.0,0.006330568443460366
STX US Equity,SEAGATE TECHNOLOGY,10.88,8336279.0,0.006220171555081211
108490,로보티즈,28.0,7602000.0,0.00567228426036693
GEV US Equity,GE Vernova LLC,4.42,6425962.0,0.004794775468339384
TSLA US Equity,TESLA MOTORS,10.83,6259409.0,0.00467050080898436
