티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1923520017.0,1923520017.0,0.0
KRD010010001,원화현금,64636520.0,64636520.0,0.0
INTC US Equity,INTEL Corp,763.64,155848972.0,0.08384009662333346
AMD US Equity,ADVANCED MICRO DEVICES,162.94,136199233.0,0.07326937552558195
285A JP Equity,Kioxia Holdings Corp,152.87,129093751.0,0.06944692941130565
SNOW US Equity,Snowflake Inc   - CL A,308.15,120149691.0,0.0646354067879489
SNDK US Equity,Sandisk Corp/DE,33.12,105218075.0,0.05660283453471318
MU US Equity,MICRON TECH,50.93,90375123.0,0.04861795973004972
ARM US Equity,ARM Holdings PLC,156.71,83423448.0,0.0448782552185948
LRCX US Equity,LAM RESEARCH,129.66,82549848.0,0.04440829569643546
WDC US Equity,WESTERN DIGITAL,72.08,72802448.0,0.03916461043281832
STX US Equity,SEAGATE TECHNOLOGY,46.77,70184950.0,0.03775650820143894
000660,SK하이닉스,26.0,68900000.0,0.03706525993220973
PANW US Equity,PALO ALTO NETWORKS INC,130.25,67000704.0,0.03604351973005869
005930,삼성전자,191.0,63794000.0,0.034318449812995463
MDB US Equity,MONGODB INC,121.0,63401107.0,0.034107090144337326
DDOG US Equity,DATADOG INC - CLASS A,159.0,61236362.0,0.032942549707298846
MRVL US Equity,MARVELL TECHNOLOGY INC,114.89,49442434.0,0.026597919708144034
BE US Equity,BLOOM ENERGY CORPORATION,113.94,48549890.0,0.026117769122353987
NTAP US Equity,NETAPP INC,161.54,38809979.0,0.020878112621169825
AMAT US Equity,APPLIED MATERIALS INC,35.8,38530652.0,0.020727846614477744
ASML US Equity,ASML HOLDING,11.87,34632987.0,0.018631069163771267
ALAB US Equity,Astera Labs Inc,47.66,33670094.0,0.018113073817880045
TER US Equity,TERADYNE INC,40.55,29102636.0,0.01565597631425957
6857 JP Equity,ADVANTEST CORP,89.87,27413893.0,0.014747504641491795
SPCX US Equity,Space Exploration Technologies Corp,91.65,23315392.0,0.01254268599276289
095610,테스,102.0,21216000.0,0.011413302681012505
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,18.12,20857293.0,0.011220333621585754
LITE US Equity,Lumentum Holdings Inc,14.25,18798018.0,0.010112531543981963
DELL US Equity,Dell Technologies Inc,23.86,15327586.0,0.008245587216593596
COHR US Equity,COHERENT CORP,23.46,14220426.0,0.00764998238079468
NBIS US Equity,YANDEX NV-A,27.23,11017960.0,0.005927192326889543
CRWV US Equity,Coreweave Inc,66.18,9793527.0,0.005268499621307898
011070,LG이노텍,9.0,8829000.0,0.00474962525314194
399720,가온칩스,195.0,7790250.0,0.004190822078184279
CRCL US Equity,Circle Internet Group Inc,59.07,6952091.0,0.0037399283017035684
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,8.56,6035929.0,0.0032470722397295025
TSLA US Equity,TESLA MOTORS,9.45,6030091.0,0.0032439316448458415
AAOI US Equity,Applied Optoelectronics Inc,25.78,5995524.0,0.0032253360738723046
COIN US Equity,COINBASE GLOBAL INC -CLASS A,23.67,5561657.0,0.002991934141637065
356860,티엘비,45.0,3703500.0,0.0019923249660223326
GEV US Equity,GE Vernova LLC,1.82,3108976.0,0.0016724964232656264
