티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1784747907.0,1784747907.0,0.0
KRD010010001,원화현금,8078509.0,8078509.0,0.0
ARM US Equity,ARM Holdings PLC,299.71,138191183.0,0.07778103408296562
AMD US Equity,ADVANCED MICRO DEVICES,186.99,131505447.0,0.07401796144405702
INTC US Equity,INTEL Corp,725.13,130723036.0,0.07357758069517895
BE US Equity,BLOOM ENERGY CORPORATION,283.73,129107281.0,0.07266815151166352
SNDK US Equity,Sandisk Corp/DE,57.05,126901641.0,0.07142670501493041
MU US Equity,MICRON TECH,76.01,85870724.0,0.04833241575313045
STX US Equity,SEAGATE TECHNOLOGY,59.87,73196447.0,0.041198687320442046
LITE US Equity,Lumentum Holdings Inc,47.46,67603052.0,0.03805043981513999
WDC US Equity,WESTERN DIGITAL,87.78,63947941.0,0.03599315723678604
ALAB US Equity,Astera Labs Inc,131.51,60710221.0,0.03417080356556015
CBRS US Equity,Cerebras Systems Inc,127.49,49246091.0,0.02771820748161499
MRVL US Equity,MARVELL TECHNOLOGY INC,160.85,47505313.0,0.026738408987894324
005930,삼성전자,155.0,46345000.0,0.026085325751752493
SATS US Equity,EchoStar Corp,204.28,38166461.0,0.021482027575284435
LUNR US Equity,Intuitive Machines Inc,639.91,36829711.0,0.02072963661188698
RKLB US Equity,Rocket Lab USA Inc,168.98,34509732.0,0.019423834304146664
CRCL US Equity,Circle Internet Group Inc,188.41,32061054.0,0.018045593646229957
356860,티엘비,223.0,29413700.0,0.016555528019512836
CRWV US Equity,Coreweave Inc,184.35,29254244.0,0.016465778063680027
CIEN US Equity,Ciena Corp,32.01,28108623.0,0.015820964233211835
NBIS US Equity,YANDEX NV-A,85.98,27778290.0,0.01563503600122233
011070,LG이노텍,26.0,27768000.0,0.015629244265285645
440110,파두,228.0,26630400.0,0.014988945062023295
FTNT US Equity,FORTINET INC,131.65,26523643.0,0.014928856786669322
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,26.53,26478077.0,0.01490320992178197
PANW US Equity,PALO ALTO NETWORKS INC,66.81,26188884.0,0.014740437376520851
ZS US Equity,ZSCALER INC,95.3,26144524.0,0.01471546930983949
NVDA US Equity,NVIDIA Corp,77.58,25129784.0,0.014144321970248739
COIN US Equity,COINBASE GLOBAL INC -CLASS A,90.0,25045241.0,0.014096736865166628
6857 JP Equity,ADVANTEST CORP,95.12,24959613.0,0.014048541066839493
000660,SK하이닉스,12.0,24624000.0,0.01385964098200784
COHR US Equity,COHERENT CORP,42.73,24269723.0,0.013660235847659937
285A JP Equity,Kioxia Holdings Corp,32.42,20060762.0,0.011291218288885055
GOOGL US Equity,ALPHABET INC-CL A,24.64,14195147.0,0.007989751506937365
5803 JP Equity,Fujikura Ltd,239.3,12556264.0,0.0070673047074118625
TSEM US Equity,Tower Semiconductor Ltd,21.61,9213720.0,0.0051859507516546985
108490,로보티즈,24.0,7512000.0,0.004228136089053074
AAOI US Equity,Applied Optoelectronics Inc,27.29,7450590.0,0.0041935714142356155
TSLA US Equity,TESLA MOTORS,10.01,6414876.0,0.0036106188395101744
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,9.06,5513186.0,0.003103101796094537
GEV US Equity,GE Vernova LLC,1.93,3015772.0,0.0016974300358833557
