티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1020354762.0,1020354762.0,0.0
KRD010010001,원화현금,3018394.0,3018394.0,0.0
TSLA US Equity,TESLA MOTORS,108.88,78929771.0,0.07758473350871105
AVGO US Equity,BROADCOM LTD,136.77,69076473.0,0.06789934496866429
NVDA US Equity,NVIDIA Corp,250.25,65813261.0,0.06469174116854141
GOOG US Equity,ALPHABET INC-CL C,119.93,54613585.0,0.05368291817520083
MU US Equity,MICRON TECH,141.5,48685664.0,0.04785601452124633
GOOGL US Equity,ALPHABET INC-CL A,105.46,47843224.0,0.04702793049073421
AKAM US Equity,Akamai Technologies Inc,332.53,43174914.0,0.04243917288131392
PLTR US Equity,Palantir Technologies Inc -A,145.01,40288483.0,0.03960192937877947
TER US Equity,TERADYNE INC,134.54,38283456.0,0.037631069923571236
LITE US Equity,Lumentum Holdings Inc,68.37,31986136.0,0.03144106217580929
005930,삼성전자,294.0,31722600.0,0.031182017076971342
CLS US Equity,Celestica Inc,70.61,30183644.0,0.029669286333819534
LRCX US Equity,LAM RESEARCH,104.39,25219804.0,0.02479003483339544
277810,레인보우로보틱스,56.0,25032000.0,0.024605431190089923
BE US Equity,BLOOM ENERGY CORPORATION,182.24,23626555.0,0.023223936293998684
6857 JP Equity,ADVANTEST CORP,124.43,22726844.0,0.022339557215160916
AMZN US Equity,Amazon.com Inc,67.47,22220859.0,0.02184219467518338
SNDK US Equity,Sandisk Corp/DE,70.14,21724948.0,0.021354734464776353
KLAC US Equity,KLA Corp,11.2,20275840.0,0.019930320627248036
APP US Equity,AppLovin Corp,18.63,18672262.0,0.01835406910372047
FSLR US Equity,FIRST SOLAR INC,47.98,18354417.0,0.018041640481292615
WDC US Equity,WESTERN DIGITAL,62.94,16259673.0,0.015982592888097755
CCJ US Equity,CAMECO CORP,121.08,15597112.0,0.015331322550340597
AMD US Equity,ADVANCED MICRO DEVICES,48.2,14919334.0,0.014665094524567317
0093D0,KoAct 팔란티어밸류체인액티브,1033.0,12871180.0,0.012651842993978172
6758 JP Equity,SONY GROUP,314.42,12192420.0,0.011984649702407965
INTC US Equity,INTEL Corp,219.47,12117232.0,0.011910742976604174
META US Equity,Meta Platforms Inc-CL A,11.84,11513814.0,0.011317607786532999
COHR US Equity,COHERENT CORP,43.79,11353037.0,0.011159570577742287
LEU US Equity,Centrus Energy Corp,31.16,10873794.0,0.010688494328947454
GLW US Equity,CORNING INC,84.73,10819338.0,0.010634966310375724
VRT US Equity,Vertiv Holdings Co,44.42,10560618.0,0.010380655142370769
GEV US Equity,GE Vernova LLC,9.75,9900816.0,0.00973209678866017
SNOW US Equity,Snowflake Inc   - CL A,27.84,9088197.0,0.008933325580276513
ASML US Equity,ASML HOLDING,5.45,8678246.0,0.00853036053066767
MSFT US Equity,MICROSOFT,11.48,8092962.0,0.007955050320190657
035420,NAVER,34.0,7854000.0,0.0077201604572933145
BABA US Equity,ALIBABA GROUP HOLDING-SP ADR,34.9,7710085.0,0.007578697904172438
RKLB US Equity,Rocket Lab USA Inc,90.8,7455960.0,0.007328903433048213
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,17.14,7276105.0,0.007152113331310692
5803 JP Equity,Fujikura Ltd,43.92,6902794.0,0.0067851639016604974
6981 JP Equity,MURATA MFG CO,215.57,6542033.0,0.006430550608213389
QCOM US Equity,QUALCOMM Inc,23.65,6163719.0,0.006058683434385981
ANET US Equity,ARISTA NETWORKS,29.42,5491159.0,0.005397584488987815
319660,피에스케이,164.0,5330000.0,0.005239171789836182
108490,로보티즈,12.0,3318000.0,0.0032614581611025233
