티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1208634282.0,1208634282.0,0.0
KRD010010001,원화현금,24151995.0,24151995.0,0.0
NVDA US Equity,NVIDIA Corp,293.45,80211857.0,0.06771891642479243
LITE US Equity,Lumentum Holdings Inc,68.97,66320779.0,0.055991364098803106
SNDK US Equity,Sandisk Corp/DE,70.05,65563773.0,0.05535226125335887
005930,삼성전자,313.0,60409000.0,0.05100034053949513
MU US Equity,MICRON TECH,90.45,55768286.0,0.04708241449624987
GOOG US Equity,ALPHABET INC-CL C,106.44,48265856.0,0.04074848271665205
BE US Equity,BLOOM ENERGY CORPORATION,220.79,46911692.0,0.03960522881166563
AVGO US Equity,BROADCOM LTD,83.09,39801439.0,0.03360239273886246
LRCX US Equity,LAM RESEARCH,111.37,39278506.0,0.0331609061875317
WDC US Equity,WESTERN DIGITAL,95.11,39104362.0,0.03301388499362169
TER US Equity,TERADYNE INC,82.7,38685736.0,0.032660459700061345
TSLA US Equity,TESLA MOTORS,62.59,37117171.0,0.03133619760073288
277810,레인보우로보틱스,52.0,36140000.0,0.0305112202999115
PLTR US Equity,Palantir Technologies Inc -A,147.59,28742503.0,0.024265878279022334
GOOGL US Equity,ALPHABET INC-CL A,58.39,26484022.0,0.02235915411371618
CIEN US Equity,Ciena Corp,54.66,26364048.0,0.022257865980228036
INTC US Equity,INTEL Corp,389.48,24739146.0,0.02088604132921069
FSLY US Equity,Fastly Inc,941.23,24505111.0,0.02068845711662381
AMD US Equity,ADVANCED MICRO DEVICES,83.13,23959396.0,0.02022773684584445
GLW US Equity,CORNING INC,117.37,23578975.0,0.01990656615027963
6857 JP Equity,ADVANTEST CORP,99.18,23575802.0,0.01990388734280836
KLAC US Equity,KLA Corp,10.91,23502758.0,0.019842219894673697
COHR US Equity,COHERENT CORP,58.51,20910256.0,0.017653498266285175
CLS US Equity,Celestica Inc,47.78,20138008.0,0.01700152735167073
RKLB US Equity,Rocket Lab USA Inc,183.62,18736291.0,0.01581812679314469
ASML US Equity,ASML HOLDING,8.58,18157078.0,0.015329125812414955
CCJ US Equity,CAMECO CORP,100.84,17621184.0,0.014876696927760811
IREN US Equity,IREN Ltd,291.43,16777974.0,0.014164816294969212
NBIS US Equity,YANDEX NV-A,111.5,15722035.0,0.013273339055006063
VRT US Equity,Vertiv Holdings Co,39.44,13843440.0,0.011687333911140201
0093D0,KoAct 팔란티어밸류체인액티브,963.0,13010130.0,0.010983811360279126
285A JP Equity,Kioxia Holdings Corp,66.34,12727021.0,0.010744796388837852
FIX US Equity,Comfort Systems USA Inc,6.0,12633667.0,0.010665982208985115
ARM US Equity,ARM Holdings PLC,65.6,11862789.0,0.010015167917829741
TSEM US Equity,Tower Semiconductor Ltd,59.63,11031359.0,0.009313232558284765
CRDO US Equity,Credo Technology Group Holding Ltd,60.63,10831331.0,0.009144358779254586
AKAM US Equity,Akamai Technologies Inc,79.65,10800922.0,0.009118685959716677
FSLR US Equity,FIRST SOLAR INC,28.9,10066078.0,0.00849829339828701
RIOT US Equity,Riot Platforms Inc,415.45,9380528.0,0.00791951733086575
LEU US Equity,Centrus Energy Corp,29.49,8651516.0,0.007304048439518792
RMBS US Equity,Rambus Inc,57.56,8507460.0,0.007182429060671972
GEV US Equity,GE Vernova LLC,6.87,8214387.0,0.006935001975255372
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,15.23,8126386.0,0.006860707069400017
AMZN US Equity,Amazon.com Inc,25.86,7824160.0,0.006605552557325832
ASTS US Equity,AST SpaceMobile Inc,49.35,5699332.0,0.0048116650308338465
ISRG US Equity,Intuitive Surgical Inc,7.56,5487289.0,0.004632647579642531
6954 JP Equity,FANUC,73.27,4389924.0,0.00370619641017899
MSFT US Equity,MICROSOFT,7.52,4301524.0,0.0036315646482943144
