티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1208210731.0,1208210731.0,0.0
KRD010010001,원화현금,11396989.0,11396989.0,0.0
ARM US Equity,ARM Holdings PLC,465.01,109584200.0,0.09156328687943825
SNDK US Equity,Sandisk Corp/DE,84.26,88704022.0,0.07411681441070886
FSLY US Equity,Fastly Inc,1592.13,78296960.0,0.0654211739490538
LITE US Equity,Lumentum Holdings Inc,63.96,74323989.0,0.06210155046832676
AKAM US Equity,Akamai Technologies Inc,312.78,55019651.0,0.04597177411086244
CIEN US Equity,Ciena Corp,77.8,49112664.0,0.04103617988036103
BE US Equity,BLOOM ENERGY CORPORATION,236.16,47535292.0,0.03971820370358013
NVDA US Equity,NVIDIA Corp,144.92,38706287.0,0.03234111177175972
AMD US Equity,ADVANCED MICRO DEVICES,109.46,34967668.0,0.029217301550670195
TSEM US Equity,Tower Semiconductor Ltd,105.12,29884594.0,0.02497012939545609
RKLB US Equity,Rocket Lab USA Inc,297.31,29603377.0,0.02473515799587134
005930,삼성전자,156.0,27830400.0,0.023253743689049318
AXTI US Equity,AXT Inc,381.03,27296477.0,0.022807623310194244
TER US Equity,TERADYNE INC,56.38,26749510.0,0.02235060399231278
COHR US Equity,COHERENT CORP,68.87,25935178.0,0.02167018733981081
TSLA US Equity,TESLA MOTORS,41.83,24236336.0,0.020250716673338467
ASML US Equity,ASML HOLDING,11.65,24073877.0,0.020114973746683466
INTC US Equity,INTEL Corp,326.5,23831623.0,0.019912557955906227
6857 JP Equity,ADVANTEST CORP,101.54,21791905.0,0.018208267698851338
MSTR US Equity,Strategy Inc,109.86,20498641.0,0.01712767850220757
GLW US Equity,CORNING INC,94.29,20401988.0,0.01704691990409983
COIN US Equity,COINBASE GLOBAL INC -CLASS A,72.4,19033446.0,0.015903432031280938
KLAC US Equity,KLA Corp,8.2,18939546.0,0.015824973707562928
KEYS US Equity,KEYSIGHT TECH,41.86,18438067.0,0.015405961974657875
AAOI US Equity,Applied Optoelectronics Inc,138.69,18199747.0,0.015206833245068137
WDC US Equity,WESTERN DIGITAL,39.58,17908377.0,0.014963378487009385
ASTS US Equity,AST SpaceMobile Inc,132.76,16945433.0,0.014158788795057135
MRVL US Equity,MARVELL TECHNOLOGY INC,102.61,16639975.0,0.013903562781784971
MU US Equity,MICRON TECH,29.73,16619713.0,0.013886632829120707
VRT US Equity,Vertiv Holdings Co,40.37,15912424.0,0.013295656159001556
AVGO US Equity,BROADCOM LTD,33.13,15783488.0,0.01318792343880022
HOOD US Equity,Robinhood Markets Inc,146.89,15650566.0,0.01307686020871241
PLTR US Equity,Palantir Technologies Inc -A,64.81,14428057.0,0.012055390486985234
0093D0,KoAct 팔란티어밸류체인액티브,1000.0,13980000.0,0.011681015607857217
LRCX US Equity,LAM RESEARCH,40.21,13566395.0,0.011335427162901009
FIX US Equity,Comfort Systems USA Inc,6.14,13329460.0,0.011137455672697314
5803 JP Equity,Fujikura Ltd,255.43,10832205.0,0.009050869504471315
PL US Equity,Planet Labs PBC,225.44,10521281.0,0.00879107636449582
FN US Equity,Fabrinet,12.5,10162613.0,0.008491390634450119
GEV US Equity,GE Vernova LLC,7.03,9559374.0,0.007987353139867273
011070,LG이노텍,28.0,9198000.0,0.007685406406371293
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,15.59,8090623.0,0.006760135446372574
CRCL US Equity,Circle Internet Group Inc,58.64,8086313.0,0.006756534217669436
108490,로보티즈,26.0,6604000.0,0.005517984769262451
