티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1378578631.0,1378578631.0,0.0
KRD010010001,원화현금,40375308.0,40375308.0,0.0
PLTR US Equity,Palantir Technologies Inc -A,536.8,126468799.0,9.45064153005395
SNOW US Equity,Snowflake Inc   - CL A,277.98,125590416.0,9.385002550916548
MDB US Equity,MONGODB INC,132.17,68686769.0,5.132760307754818
SNDK US Equity,Sandisk Corp/DE,22.97,48461536.0,3.621388108001283
BE US Equity,BLOOM ENERGY CORPORATION,136.5,47697709.0,3.5643095619483827
AMD US Equity,ADVANCED MICRO DEVICES,60.28,40432300.0,3.0213869077352453
DELL US Equity,Dell Technologies Inc,54.22,39379998.0,2.942751473051005
285A JP Equity,Kioxia Holdings Corp,88.68,39376889.0,2.942519146621488
LITE US Equity,Lumentum Holdings Inc,34.6,39275836.0,2.934967753028065
6857 JP Equity,ADVANTEST CORP,140.14,38229108.0,2.8567488469762226
NET US Equity,Cloudflare Inc,82.54,37068002.0,2.769982809256557
NTAP US Equity,NETAPP INC,136.19,34856609.0,2.604731911878536
108490,로보티즈,106.0,34397000.0,2.5703866825624373
INTC US Equity,INTEL Corp,222.34,29375579.0,2.1951506542477777
HOOD US Equity,Robinhood Markets Inc,178.39,27725409.0,2.071838301659934
010170,대한광통신,1941.0,27445740.0,2.050939459518888
007660,이수페타시스,261.0,27300600.0,2.040093574031575
AAOI US Equity,Applied Optoelectronics Inc,200.35,26080790.0,1.9489407589821088
0162L0,KODEX 차이나AI반도체TOP10,2010.0,25989300.0,1.942103980263394
DDOG US Equity,DATADOG INC - CLASS A,81.06,25349891.0,1.8943228255606417
TSLA US Equity,TESLA MOTORS,50.83,24804217.0,1.8535462118262878
000660,SK하이닉스,14.0,23660000.0,1.7680422394228357
NBIS US Equity,YANDEX NV-A,75.36,21737673.0,1.6243923943686098
058610,에스피지,209.0,21485200.0,1.60552582935112
LRCX US Equity,LAM RESEARCH,57.35,21321715.0,1.5933090759482442
005930,삼성전자,85.0,21122500.0,1.578422324691836
CRWV US Equity,Coreweave Inc,178.66,20153386.0,1.5060032846742528
COHR US Equity,COHERENT CORP,53.46,19367494.0,1.4472758860426176
5801 JP Equity,Furukawa Electric Co Ltd,517.85,17476375.0,1.3059581230766382
OKTA US Equity,OKTA INC,68.38,17331603.0,1.295139737147402
TEAM US Equity,ATLASSIAN CORP PLC-CLASS A,66.0,17295401.0,1.2924344681215532
095610,테스,131.0,16990700.0,1.2696650582147746
ALAB US Equity,Astera Labs Inc,44.43,15524738.0,1.1601180278940317
TEM US Equity,Tempus AI Inc,180.3,15247659.0,1.1394127288383664
DT US Equity,DYNATRACE INC,206.0,14937141.0,1.1162086316236117
FTNT US Equity,FORTINET INC,59.85,13845860.0,1.0346604108679232
NVDA US Equity,NVIDIA Corp,44.0,12618277.0,0.9429267423811352
327260,RF머트리얼즈,275.0,12443750.0,0.929884852781822
AKAM US Equity,Akamai Technologies Inc,83.75,12019118.0,0.8981533518430815
ARM US Equity,ARM Holdings PLC,36.94,12002182.0,0.8968877743550485
MRVL US Equity,MARVELL TECHNOLOGY INC,35.76,10637309.0,0.7948948278018885
MU US Equity,MICRON TECH,8.35,10488655.0,0.7837863514257616
4062 JP Equity,IBIDEN,59.12,9931787.0,0.7421732429818515
TER US Equity,TERADYNE INC,22.05,9867694.0,0.7373837615257514
009150,삼성전기,6.0,7902000.0,0.5904932280608303
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,19.35,6191527.0,0.46267460957425827
6981 JP Equity,MURATA MFG CO,81.22,5109182.0,0.38179414982666277
STX US Equity,SEAGATE TECHNOLOGY,4.04,4424061.0,0.3305970717575329
356860,티엘비,90.0,3352500.0,0.2505224686248967
GTLB US Equity,Gitlab Inc,49.59,3320072.0,0.2480992195234595
PANW US Equity,PALO ALTO NETWORKS INC,6.44,3273671.0,0.24463180921274696
BABA US Equity,ALIBABA GROUP HOLDING-SP ADR,21.09,3131596.0,0.23401496216431084
