티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1161974005.0,1161974005.0,0.0
KRD010010001,원화현금,10258065.0,10258065.0,0.0
SNDK US Equity,Sandisk Corp/DE,106.72,91640885.0,0.07956899945311167
MU US Equity,MICRON TECH,143.03,79716139.0,0.06921510437721301
NVDA US Equity,NVIDIA Corp,263.93,67535757.0,0.05863924832020646
GOOG US Equity,ALPHABET INC-CL C,112.62,55147362.0,0.04788278088779426
005930,삼성전자,331.0,52728300.0,0.04578238276358318
BE US Equity,BLOOM ENERGY CORPORATION,233.61,50566554.0,0.04390540431349765
WDC US Equity,WESTERN DIGITAL,100.63,39825659.0,0.03457941113500609
TSLA US Equity,TESLA MOTORS,66.23,39501472.0,0.03429792940089029
277810,레인보우로보틱스,55.0,39105000.0,0.03395368479488093
AKAM US Equity,Akamai Technologies Inc,286.36,38667328.0,0.03357366747915289
LRCX US Equity,LAM RESEARCH,117.83,36311296.0,0.031527996391193476
TER US Equity,TERADYNE INC,87.5,34585585.0,0.030029613899413426
AVGO US Equity,BROADCOM LTD,75.3,34075166.0,0.02958643257121196
PLTR US Equity,Palantir Technologies Inc -A,156.16,32010342.0,0.027793608552469977
LITE US Equity,Lumentum Holdings Inc,44.5,30432582.0,0.026423687424175096
GOOGL US Equity,ALPHABET INC-CL A,61.78,30224985.0,0.026243437248945255
INTC US Equity,INTEL Corp,412.1,29421220.0,0.025545552491007463
IREN US Equity,IREN Ltd,410.35,27090018.0,0.023521440538541126
6857 JP Equity,ADVANTEST CORP,104.94,25025731.0,0.021729082780603003
LEU US Equity,Centrus Energy Corp,64.85,23952390.0,0.02079713336258939
KLAC US Equity,KLA Corp,11.55,22179536.0,0.019257818034540703
RKLB US Equity,Rocket Lab USA Inc,194.28,20865398.0,0.018116791888805498
CLS US Equity,Celestica Inc,50.55,20484798.0,0.017786328458734364
NBIS US Equity,YANDEX NV-A,166.35,20133491.0,0.017481299251619283
AMD US Equity,ADVANCED MICRO DEVICES,67.97,19988557.0,0.017355457457678324
CCJ US Equity,CAMECO CORP,106.7,17997150.0,0.01562637919207752
ASML US Equity,ASML HOLDING,9.08,17862012.0,0.015509042967660933
285A JP Equity,Kioxia Holdings Corp,70.19,13732608.0,0.011923606787972389
0093D0,KoAct 팔란티어밸류체인액티브,1019.0,13634220.0,0.011838179473317006
HOOD US Equity,Robinhood Markets Inc,109.67,12988303.0,0.011277349343623741
ASTS US Equity,AST SpaceMobile Inc,79.55,12094901.0,0.01050163549876717
ONDS US Equity,Ondas Inc,806.2,11464099.0,0.009953929264884535
VRT US Equity,Vertiv Holdings Co,41.73,11191178.0,0.009716960242818207
FSLR US Equity,FIRST SOLAR INC,30.57,10690638.0,0.009282356550522345
AMZN US Equity,Amazon.com Inc,27.36,9364296.0,0.00813073404193746
GLW US Equity,CORNING INC,56.88,9165336.0,0.007957983111703742
RMBS US Equity,Rambus Inc,60.9,9021805.0,0.007833359500086453
GEV US Equity,GE Vernova LLC,7.26,7958391.0,0.006910029394921807
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,16.11,7708829.0,0.006693342283688459
COHR US Equity,COHERENT CORP,24.05,7454513.0,0.006472527418523008
ISRG US Equity,Intuitive Surgical Inc,8.0,5623214.0,0.004882466070583342
6954 JP Equity,FANUC,77.52,4854800.0,0.004215275513161691
MSFT US Equity,MICROSOFT,7.96,4843223.0,0.004205223555384672
RDDT US Equity,Reddit Inc,12.71,2850873.0,0.002475326511500744
