티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1382433728.0,1382433728.0,0.0
KRD010010001,원화현금,45363794.0,45363794.0,0.0
SNOW US Equity,Snowflake Inc   - CL A,276.46,124957097.0,9.345591716820401
PLTR US Equity,Palantir Technologies Inc -A,533.85,124755067.0,9.33048181158189
MDB US Equity,MONGODB INC,131.45,64975205.0,4.859521805685894
SNDK US Equity,Sandisk Corp/DE,22.84,53273614.0,3.9843550920800226
BE US Equity,BLOOM ENERGY CORPORATION,135.75,46015480.0,3.4415163208658313
285A JP Equity,Kioxia Holdings Corp,88.19,41341777.0,3.0919681872077756
LITE US Equity,Lumentum Holdings Inc,34.41,40649301.0,3.0401776276871995
6857 JP Equity,ADVANTEST CORP,139.37,39697050.0,2.96895839107246
AMD US Equity,ADVANCED MICRO DEVICES,59.95,38378945.0,2.870376786140492
NTAP US Equity,NETAPP INC,153.24,38123567.0,2.851276962450941
DELL US Equity,Dell Technologies Inc,53.92,37884713.0,2.8334129753904107
108490,로보티즈,106.0,31959000.0,2.390226508526068
NET US Equity,Cloudflare Inc,82.08,30689076.0,2.2952483800297614
HOOD US Equity,Robinhood Markets Inc,177.41,29039968.0,2.1719109271362913
007660,이수페타시스,259.0,28982100.0,2.1675829560609956
INTC US Equity,INTEL Corp,221.12,28396208.0,2.1237638569173005
AAOI US Equity,Applied Optoelectronics Inc,199.25,28186495.0,2.1080793370079625
0162L0,KODEX 차이나AI반도체TOP10,1998.0,26233740.0,1.9620320024337636
010170,대한광통신,1930.0,25997100.0,1.944333601326795
000660,SK하이닉스,14.0,24962000.0,1.8669180545645265
TSLA US Equity,TESLA MOTORS,50.55,23993266.0,1.7944660477273136
LRCX US Equity,LAM RESEARCH,57.04,23523571.0,1.759337369110268
DDOG US Equity,DATADOG INC - CLASS A,80.61,23008727.0,1.7208319785612651
NBIS US Equity,YANDEX NV-A,74.95,22745510.0,1.701145872897924
005930,삼성전자,84.0,22680000.0,1.6962463535583474
CRWV US Equity,Coreweave Inc,177.68,21283768.0,1.5918215987646311
COHR US Equity,COHERENT CORP,53.17,20089398.0,1.5024941844216206
095610,테스,130.0,19851000.0,1.4846643017851302
058610,에스피지,208.0,19281600.0,1.4420786459775408
ALAB US Equity,Astera Labs Inc,44.18,18382909.0,1.3748651833794059
5801 JP Equity,Furukawa Electric Co Ltd,515.0,17040517.0,1.274467143915301
TEAM US Equity,ATLASSIAN CORP PLC-CLASS A,65.64,16681223.0,1.2475954006456629
OKTA US Equity,OKTA INC,68.0,15550872.0,1.1630559931504674
TEM US Equity,Tempus AI Inc,179.31,15532389.0,1.1616736421208018
DT US Equity,DYNATRACE INC,204.87,14253205.0,1.0660029544871958
NVDA US Equity,NVIDIA Corp,43.76,13512982.0,1.0106413775661192
FTNT US Equity,FORTINET INC,59.52,12469841.0,0.9326244411685349
ARM US Equity,ARM Holdings PLC,36.74,12415424.0,0.9285545717760489
AKAM US Equity,Akamai Technologies Inc,83.29,11747838.0,0.8786255454009783
MU US Equity,MICRON TECH,8.31,11324360.0,0.8469534548669314
MRVL US Equity,MARVELL TECHNOLOGY INC,35.57,10659218.0,0.7972072162382495
TER US Equity,TERADYNE INC,21.93,10495669.0,0.7849753205205195
4062 JP Equity,IBIDEN,58.79,10361426.0,0.7749352323705755
327260,RF머트리얼즈,274.0,9247500.0,0.6916242572544451
009150,삼성전기,6.0,8724000.0,0.6524714809719145
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,19.24,5496108.0,0.41105613552746295
6981 JP Equity,MURATA MFG CO,80.77,4999557.0,0.3739188858314422
STX US Equity,SEAGATE TECHNOLOGY,4.02,4576608.0,0.3422863594208977
356860,티엘비,89.0,3306350.0,0.2472832509297902
GTLB US Equity,Gitlab Inc,49.31,3293765.0,0.24634201370053393
BABA US Equity,ALIBABA GROUP HOLDING-SP ADR,20.98,3184726.0,0.23818694288282455
PANW US Equity,PALO ALTO NETWORKS INC,6.4,2859104.0,0.2138335420830725
