티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1962866769.0,1962866769.0,0.0
KRD010010001,원화현금,19791434.0,19791434.0,0.0
SNDK US Equity,Sandisk Corp/DE,46.63,166805768.0,0.0858462690536906
INTC US Equity,INTEL Corp,772.17,157180485.0,0.08089263559099215
285A JP Equity,Kioxia Holdings Corp,154.58,152092197.0,0.07827395791630487
MU US Equity,MICRON TECH,74.75,138973250.0,0.07152231696667592
AMD US Equity,ADVANCED MICRO DEVICES,164.77,134435388.0,0.06918691497877513
ARM US Equity,ARM Holdings PLC,217.11,115652699.0,0.059520440055403204
WDC US Equity,WESTERN DIGITAL,106.25,109936607.0,0.056578664254415025
STX US Equity,SEAGATE TECHNOLOGY,69.54,109237014.0,0.05621862005674628
BE US Equity,BLOOM ENERGY CORPORATION,218.36,103429218.0,0.053229648967779215
000660,SK하이닉스,27.0,72171000.0,0.037142666936277074
LRCX US Equity,LAM RESEARCH,116.02,71420547.0,0.03675644773700964
005930,삼성전자,193.0,65523500.0,0.03372154379181598
MRVL US Equity,MARVELL TECHNOLOGY INC,116.17,50056528.0,0.025761496272608493
SNOW US Equity,Snowflake Inc   - CL A,133.47,46428329.0,0.02389425060557418
SPCX US Equity,Space Exploration Technologies Corp,176.37,41340422.0,0.021275769011807253
LITE US Equity,Lumentum Holdings Inc,30.59,40395258.0,0.02078934216927827
NTAP US Equity,NETAPP INC,163.34,38684119.0,0.019908707759907825
ASML US Equity,ASML HOLDING,12.01,33876459.0,0.017434454747993596
NBIS US Equity,YANDEX NV-A,82.14,32293929.0,0.01662000871417577
6857 JP Equity,ADVANTEST CORP,90.87,30907374.0,0.01590642083879882
TER US Equity,TERADYNE INC,41.0,29644751.0,0.015256614329881348
ALAB US Equity,Astera Labs Inc,48.19,29383177.0,0.015121995771718239
DELL US Equity,Dell Technologies Inc,40.22,25229097.0,0.012984106455141638
PANW US Equity,PALO ALTO NETWORKS INC,47.78,21453883.0,0.011041199799903796
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,18.32,19047153.0,0.009802580814500432
095610,테스,103.0,18879900.0,0.00971650437835443
COHR US Equity,COHERENT CORP,23.73,14805313.0,0.0076195259819918405
CRWV US Equity,Coreweave Inc,66.92,10125017.0,0.005210820608764508
CRCL US Equity,Circle Internet Group Inc,95.93,10112645.0,0.00520445338265796
COIN US Equity,COINBASE GLOBAL INC -CLASS A,42.04,9179040.0,0.004723975357342488
356860,티엘비,115.0,8809000.0,0.0045335349800011745
011070,LG이노텍,9.0,8379000.0,0.00431223630348846
399720,가온칩스,198.0,7335900.0,0.003775406886115406
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,8.65,5764400.0,0.0029666374206741707
AAOI US Equity,Applied Optoelectronics Inc,26.07,5533182.0,0.0028476415197766893
TSLA US Equity,TESLA MOTORS,9.56,5493977.0,0.0028274647416076638
GEV US Equity,GE Vernova LLC,1.84,3059809.0,0.00157472484205045
