티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,2024847573.0,2024847573.0,0.0
KRD010010001,원화현금,8848892.0,8848892.0,0.0
INTC US Equity,INTEL Corp,785.34,160682707.0,0.07970377585777795
SNDK US Equity,Sandisk Corp/DE,47.43,158231851.0,0.07848807268143247
ARM US Equity,ARM Holdings PLC,220.81,148175747.0,0.07349992259245927
285A JP Equity,Kioxia Holdings Corp,157.22,144183471.0,0.07151962566189794
AMD US Equity,ADVANCED MICRO DEVICES,167.57,137501907.0,0.06820535563634131
MU US Equity,MICRON TECH,76.03,131653755.0,0.0653044846907814
WDC US Equity,WESTERN DIGITAL,108.06,123133636.0,0.061078232421720516
STX US Equity,SEAGATE TECHNOLOGY,70.72,115573538.0,0.057328181357078976
BE US Equity,BLOOM ENERGY CORPORATION,183.86,92342870.0,0.04580502500834722
SPCX US Equity,Space Exploration Technologies Corp,266.88,75392265.0,0.03739698131280672
005930,삼성전자,197.0,69738000.0,0.034592284537313146
SNOW US Equity,Snowflake Inc   - CL A,165.91,58849410.0,0.029191194694040575
MRVL US Equity,MARVELL TECHNOLOGY INC,118.15,56033306.0,0.027794316795984056
000660,SK하이닉스,17.0,46988000.0,0.02330755493187746
LRCX US Equity,LAM RESEARCH,68.72,40824083.0,0.020250054419554454
NTAP US Equity,NETAPP INC,166.13,40515314.0,0.02009689509315706
LITE US Equity,Lumentum Holdings Inc,31.11,40379224.0,0.020029390088673375
NBIS US Equity,YANDEX NV-A,83.54,36571776.0,0.018140773773651094
ASML US Equity,ASML HOLDING,12.21,35978246.0,0.017846363858806513
ALAB US Equity,Astera Labs Inc,49.01,31212797.0,0.01548254832414744
TER US Equity,TERADYNE INC,41.7,27884950.0,0.013831829486201931
6857 JP Equity,ADVANTEST CORP,92.42,26502845.0,0.013146261081308713
DELL US Equity,Dell Technologies Inc,40.9,25575035.0,0.012686037565914458
440110,파두,221.0,22409400.0,0.011115781082200023
PANW US Equity,PALO ALTO NETWORKS INC,48.59,21352392.0,0.010591471215352448
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,18.64,19493361.0,0.009669332219171229
CRCL US Equity,Circle Internet Group Inc,148.85,18235793.0,0.009045538160250414
399720,가온칩스,374.0,18101600.0,0.008978974128604602
COIN US Equity,COINBASE GLOBAL INC -CLASS A,67.9,16927335.0,0.008396501029258362
COHR US Equity,COHERENT CORP,24.13,14354294.0,0.007120190174370457
CRWV US Equity,Coreweave Inc,68.06,12258262.0,0.006080491081432409
011070,LG이노텍,9.0,10305000.0,0.005111610487209441
356860,티엘비,117.0,10143900.0,0.005031699720640839
108490,로보티즈,23.0,6601000.0,0.00327430769782334
AAOI US Equity,Applied Optoelectronics Inc,26.51,6551812.0,0.0032499088723362116
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,8.8,6209783.0,0.0030802515192717033
TSLA US Equity,TESLA MOTORS,9.72,5944248.0,0.0029485376434132695
GEV US Equity,GE Vernova LLC,1.88,3185768.0,0.0015802430973911933
