티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1146433486.0,1146433486.0,0.0
KRD010010001,원화현금,17583980.0,17583980.0,0.0
MU US Equity,MICRON TECH,160.18,81645126.0,0.07232596157950572
NVDA US Equity,NVIDIA Corp,283.19,77182323.0,0.06837255328523836
GOOG US Equity,ALPHABET INC-CL C,111.88,54859709.0,0.04859789432374522
AVGO US Equity,BROADCOM LTD,90.98,47223339.0,0.04183315734205583
SNDK US Equity,Sandisk Corp/DE,82.12,47109550.0,0.04173235648295531
BE US Equity,BLOOM ENERGY CORPORATION,217.49,43868889.0,0.038861592060616096
TSLA US Equity,TESLA MOTORS,65.79,43528792.0,0.038560314522563116
005930,삼성전자,313.0,43068800.0,0.03815282707843963
AKAM US Equity,Akamai Technologies Inc,310.23,41727361.0,0.03696450304333127
PLTR US Equity,Palantir Technologies Inc -A,155.16,41023763.0,0.03634121535417494
LRCX US Equity,LAM RESEARCH,107.33,34861157.0,0.030882023524577775
GOOGL US Equity,ALPHABET INC-CL A,61.38,30018630.0,0.02659223381012845
LEU US Equity,Centrus Energy Corp,64.42,29359831.0,0.026008631659001673
IREN US Equity,IREN Ltd,365.83,27134094.0,0.024036945452674006
LITE US Equity,Lumentum Holdings Inc,53.73,26911552.0,0.02383980491372957
HOOD US Equity,Robinhood Markets Inc,152.71,26447726.0,0.023428921091276093
NBIS US Equity,YANDEX NV-A,165.3,26145868.0,0.02316151786489775
APP US Equity,AppLovin Corp,26.77,25984367.0,0.023018450964357333
CLS US Equity,Celestica Inc,55.93,25938845.0,0.022978124951227998
TER US Equity,TERADYNE INC,77.18,25518743.0,0.02260597436980231
RKLB US Equity,Rocket Lab USA Inc,193.04,25006059.0,0.02215180931301218
KLAC US Equity,KLA Corp,11.44,24077700.0,0.021329415366728256
277810,레인보우로보틱스,52.0,23582000.0,0.020890295716708227
WDC US Equity,WESTERN DIGITAL,74.62,23328504.0,0.020665734339259213
RDDT US Equity,Reddit Inc,56.34,20260555.0,0.017947968167866656
6857 JP Equity,ADVANTEST CORP,99.18,18627039.0,0.016500905480309438
CCJ US Equity,CAMECO CORP,112.96,18276648.0,0.016190508923339158
ONDS US Equity,Ondas Holdings Inc,857.29,16664091.0,0.014762012926814356
0093D0,KoAct 팔란티어밸류체인액티브,963.0,13323105.0,0.01180237483312501
FSLR US Equity,FIRST SOLAR INC,37.02,12975142.0,0.01149412913859219
AMZN US Equity,Amazon.com Inc,33.84,12291460.0,0.010888484190912158
ASTS US Equity,AST SpaceMobile Inc,79.04,11460589.0,0.010152450737751397
META US Equity,Meta Platforms Inc-CL A,11.05,10454086.0,0.009260832329229899
VRT US Equity,Vertiv Holdings Co,41.45,10386259.0,0.009200747260636176
ASML US Equity,ASML HOLDING,5.09,9610676.0,0.008513691106669094
GEV US Equity,GE Vernova LLC,9.09,8570316.0,0.007592080214809431
COHR US Equity,COHERENT CORP,28.65,7818578.0,0.00692614733712786
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,15.99,7817981.0,0.006925618480095256
GLW US Equity,CORNING INC,56.51,7318539.0,0.006483183950651434
ISRG US Equity,Intuitive Surgical Inc,7.93,6693350.0,0.005929355476016836
6954 JP Equity,FANUC,111.32,6655576.0,0.005895893088161568
5803 JP Equity,Fujikura Ltd,40.98,6491938.0,0.005750933109767424
319660,피에스케이,153.0,6395400.0,0.005665414181436511
INTC US Equity,INTEL Corp,93.43,6066524.0,0.005374076852366537
MSFT US Equity,MICROSOFT,7.89,5548407.0,0.004915098930822405
AMD US Equity,ADVANCED MICRO DEVICES,16.74,5123657.0,0.004538830882918418
SNOW US Equity,Snowflake Inc   - CL A,13.76,4466862.0,0.003957003990574453
