티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1406537428.0,1406537428.0,0.0
KRD010010001,원화현금,4624485.0,4624485.0,0.0
PLTR US Equity,Palantir Technologies Inc -A,555.07,133880408.0,9.549837503711526
SNOW US Equity,Snowflake Inc   - CL A,279.53,124521833.0,8.882280003316868
MDB US Equity,MONGODB INC,138.21,80554731.0,5.746058013247118
NTAP US Equity,NETAPP INC,268.02,71650072.0,5.110878842923986
SNDK US Equity,Sandisk Corp/DE,23.09,51242704.0,3.6551987237056274
BABA US Equity,ALIBABA GROUP HOLDING-SP ADR,277.55,50230955.0,3.5830295490752166
6857 JP Equity,ADVANTEST CORP,140.92,43462620.0,3.100236731318915
LITE US Equity,Lumentum Holdings Inc,34.79,42413244.0,3.025383581182901
285A JP Equity,Kioxia Holdings Corp,89.17,41182788.0,2.937613794467978
AMD US Equity,ADVANCED MICRO DEVICES,60.62,39457519.0,2.8145484494610304
BE US Equity,BLOOM ENERGY CORPORATION,137.26,38534169.0,2.7486848732232585
AAOI US Equity,Applied Optoelectronics Inc,201.47,36062555.0,2.5723819143026487
NET US Equity,Cloudflare Inc,90.5,34997138.0,2.496384541903755
009150,삼성전기,22.0,28952000.0,2.0651781656316444
012330,현대모비스,58.0,28768000.0,2.0520532422247566
INTC US Equity,INTEL Corp,223.58,28559716.0,2.037196114252581
0162L0,KODEX 차이나AI반도체TOP10,2021.0,27394655.0,1.9540910251800139
108490,로보티즈,107.0,27178000.0,1.9386367845239303
058610,에스피지,283.0,27026500.0,1.9278301220448892
DDOG US Equity,DATADOG INC - CLASS A,81.51,26281316.0,1.8746753235446802
LRCX US Equity,LAM RESEARCH,57.67,24829809.0,1.771137724634018
000660,SK하이닉스,14.0,24220000.0,1.7276393745371106
005930,삼성전자,85.0,23927500.0,1.706775026186487
010170,대한광통신,1951.0,23646120.0,1.6867038797287144
NBIS US Equity,YANDEX NV-A,75.78,23126730.0,1.6496552168574992
CRWV US Equity,Coreweave Inc,179.66,22359089.0,1.594898535721701
COHR US Equity,COHERENT CORP,53.76,21618325.0,1.5420590207076788
AKAM US Equity,Akamai Technologies Inc,130.72,19953072.0,1.423274683326752
ALAB US Equity,Astera Labs Inc,44.67,17993343.0,1.2834850473307884
5801 JP Equity,Furukawa Electric Co Ltd,520.72,17549809.0,1.251847276796274
095610,테스,131.0,17409900.0,1.2418674131607614
TEAM US Equity,ATLASSIAN CORP PLC-CLASS A,66.37,16095568.0,1.1481146586432507
DELL US Equity,Dell Technologies Inc,23.99,14461711.0,1.0315698326497296
DT US Equity,DYNATRACE INC,207.14,14124476.0,1.0075144872958064
007660,이수페타시스,138.0,13703400.0,0.9774786707279869
NVDA US Equity,NVIDIA Corp,44.24,13301310.0,0.9487971465286629
ARM US Equity,ARM Holdings PLC,37.15,12914204.0,0.9211844476137346
OKTA US Equity,OKTA INC,68.76,12790242.0,0.9123421011171875
FTNT US Equity,FORTINET INC,60.18,12581852.0,0.8974774120478322
MRVL US Equity,MARVELL TECHNOLOGY INC,35.96,12514992.0,0.8927082143359596
TER US Equity,TERADYNE INC,22.17,11777534.0,0.840104519956629
4062 JP Equity,IBIDEN,59.44,9928384.0,0.7082026062726777
327260,RF머트리얼즈,277.0,9113300.0,0.6500617634999608
MU US Equity,MICRON TECH,6.39,8632305.0,0.6157518584233515
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,19.46,5135618.0,0.36632930922301926
6981 JP Equity,MURATA MFG CO,81.67,5132483.0,0.3661056862073639
STX US Equity,SEAGATE TECHNOLOGY,4.06,4786162.0,0.34140222642912
PANW US Equity,PALO ALTO NETWORKS INC,6.47,3135782.0,0.22367879657988152
356860,티엘비,90.0,2799000.0,0.19965576421673709
