티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1406575987.0,1406575987.0,0.0
KRD010010001,원화현금,11548248.0,11548248.0,0.0
PLTR US Equity,Palantir Technologies Inc -A,552.0,137309478.0,9.842777613757542
SNOW US Equity,Snowflake Inc   - CL A,277.98,127880549.0,9.166882164771062
MDB US Equity,MONGODB INC,137.44,81856431.0,5.8677278387795555
NTAP US Equity,NETAPP INC,266.54,70844745.0,5.078375362685172
SNDK US Equity,Sandisk Corp/DE,22.97,50681490.0,3.6330094795340844
BABA US Equity,ALIBABA GROUP HOLDING-SP ADR,276.02,45536569.0,3.2642052718351002
6857 JP Equity,ADVANTEST CORP,140.14,43749802.0,3.136124162761182
285A JP Equity,Kioxia Holdings Corp,88.68,41889480.0,3.0027703986752052
LITE US Equity,Lumentum Holdings Inc,34.6,41455640.0,2.971671375489402
AMD US Equity,ADVANCED MICRO DEVICES,60.28,39436429.0,2.82692794540912
BE US Equity,BLOOM ENERGY CORPORATION,136.5,38013131.0,2.7249014436981027
NET US Equity,Cloudflare Inc,90.0,36471306.0,2.6143785517945175
AAOI US Equity,Applied Optoelectronics Inc,200.35,34570626.0,2.478131798639453
009150,삼성전기,22.0,28996000.0,2.078524977631287
012330,현대모비스,58.0,28913000.0,2.0725752751501383
INTC US Equity,INTEL Corp,222.34,27684168.0,1.9844887113029657
058610,에스피지,282.0,26508000.0,1.9001772695216639
DDOG US Equity,DATADOG INC - CLASS A,81.06,26402951.0,1.8926470249922394
108490,로보티즈,106.0,26235000.0,1.8806077661800529
0162L0,KODEX 차이나AI반도체TOP10,2010.0,25788300.0,1.8485868975254833
010170,대한광통신,1941.0,25524150.0,1.8296517901713205
LRCX US Equity,LAM RESEARCH,57.35,24894120.0,1.784489247349654
000660,SK하이닉스,14.0,23394000.0,1.6769559017349402
NBIS US Equity,YANDEX NV-A,75.36,22828451.0,1.6364155609095026
005930,삼성전자,85.0,21845000.0,1.5659186831409666
CRWV US Equity,Coreweave Inc,178.66,21697156.0,1.5553207576756294
COHR US Equity,COHERENT CORP,53.46,21396426.0,1.5337634802400155
AKAM US Equity,Akamai Technologies Inc,130.0,19843799.0,1.4224662668159316
ALAB US Equity,Astera Labs Inc,44.43,17502866.0,1.2546607863544426
095610,테스,131.0,17475400.0,1.2526919366153193
5801 JP Equity,Furukawa Electric Co Ltd,517.85,17193307.0,1.2324706182777918
TEAM US Equity,ATLASSIAN CORP PLC-CLASS A,66.0,15675669.0,1.1236815270237432
DELL US Equity,Dell Technologies Inc,23.86,14581595.0,1.0452548427784345
DT US Equity,DYNATRACE INC,206.0,14039377.0,1.006386941815499
007660,이수페타시스,138.0,13882800.0,0.9951630072927174
NVDA US Equity,NVIDIA Corp,44.0,13060472.0,0.9362159357033402
OKTA US Equity,OKTA INC,68.38,12774583.0,0.9157225080812533
FTNT US Equity,FORTINET INC,59.85,12700901.0,0.9104407493075662
ARM US Equity,ARM Holdings PLC,36.94,12425344.0,0.8906879521196388
MRVL US Equity,MARVELL TECHNOLOGY INC,35.76,11717983.0,0.8399820786646022
TER US Equity,TERADYNE INC,22.05,11453276.0,0.8210070437889695
4062 JP Equity,IBIDEN,59.12,9865723.0,0.7072062242340831
327260,RF머트리얼즈,275.0,9418750.0,0.6751657860761721
MU US Equity,MICRON TECH,6.36,8499991.0,0.609306235451136
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,19.35,5134555.0,0.36806114003730217
6981 JP Equity,MURATA MFG CO,81.22,5008296.0,0.35901049563287574
STX US Equity,SEAGATE TECHNOLOGY,4.04,4747161.0,0.3402915130134197
PANW US Equity,PALO ALTO NETWORKS INC,6.44,3185993.0,0.22838205369907702
356860,티엘비,90.0,3037500.0,0.21773760586132687
