티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1065046226.0,1065046226.0,0.0
KRD010010001,원화현금,5418832.0,5418832.0,0.0
AVGO US Equity,BROADCOM LTD,141.39,84467632.0,0.07971446612109766
NVDA US Equity,NVIDIA Corp,258.7,70361197.0,0.06640182898102764
TSLA US Equity,TESLA MOTORS,105.32,68940151.0,0.06506074813690595
GOOG US Equity,ALPHABET INC-CL C,129.08,60308705.0,0.05691501120251333
GOOGL US Equity,ALPHABET INC-CL A,114.12,53206673.0,0.050212625023924214
TER US Equity,TERADYNE INC,139.08,40894511.0,0.03859329348369036
PLTR US Equity,Palantir Technologies Inc -A,149.91,40082566.0,0.03782703828436508
MU US Equity,MICRON TECH,96.28,35735127.0,0.03372423854115648
LITE US Equity,Lumentum Holdings Inc,65.57,34740902.0,0.032785960609093126
CLS US Equity,Celestica Inc,66.88,33635350.0,0.03174262027431125
AKAM US Equity,Akamai Technologies Inc,261.06,32881672.0,0.031031353272091795
005930,삼성전자,304.0,32832000.0,0.030984476416811096
BE US Equity,BLOOM ENERGY CORPORATION,188.39,30315827.0,0.02860989360190135
AMZN US Equity,Amazon.com Inc,86.07,28844946.0,0.0272217820748413
277810,레인보우로보틱스,58.0,27347000.0,0.025808128550515747
LRCX US Equity,LAM RESEARCH,107.92,26311654.0,0.024831043580966536
6857 JP Equity,ADVANTEST CORP,128.64,24444987.0,0.023069417739118966
KLAC US Equity,KLA Corp,11.57,20850724.0,0.019677411246693383
AMD US Equity,ADVANCED MICRO DEVICES,60.03,19561978.0,0.018461185611817053
SNOW US Equity,Snowflake Inc   - CL A,59.39,19439002.0,0.0183451297220804
BABA US Equity,ALIBABA GROUP HOLDING-SP ADR,78.93,18100510.0,0.017081957396054257
CCJ US Equity,CAMECO CORP,125.17,17182905.0,0.016215987900365665
035420,NAVER,60.0,14670000.0,0.01384448918843259
MSFT US Equity,MICROSOFT,20.03,14491028.0,0.013675588307789635
0093D0,KoAct 팔란티어밸류체인액티브,1068.0,13755840.0,0.012981770835569771
FSLR US Equity,FIRST SOLAR INC,36.34,13541329.0,0.012779330806919474
SNDK US Equity,Sandisk Corp/DE,41.91,13524104.0,0.012763075092790588
INTC US Equity,INTEL Corp,226.89,13511571.0,0.012751247350254895
6758 JP Equity,SONY GROUP,325.04,13130835.0,0.012391936141280998
COHR US Equity,COHERENT CORP,45.27,12829073.0,0.012107154904302144
LEU US Equity,Centrus Energy Corp,32.22,12540029.0,0.011834375999531774
VRT US Equity,Vertiv Holdings Co,45.93,12046977.0,0.011369069040885894
META US Equity,Meta Platforms Inc-CL A,12.24,11823766.0,0.011158418578974564
GLW US Equity,CORNING INC,87.59,11734269.0,0.011073957757645515
WDC US Equity,WESTERN DIGITAL,45.68,11387641.0,0.010746835221966714
APP US Equity,AppLovin Corp,9.05,9642605.0,0.009099995955748195
GEV US Equity,GE Vernova LLC,10.07,9258772.0,0.008737762021278963
ASML US Equity,ASML HOLDING,5.64,9217234.0,0.008698561449233352
ANET US Equity,ARISTA NETWORKS,47.76,9132228.0,0.008618338910177326
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,17.72,7905495.0,0.0074606366773488685
5803 JP Equity,Fujikura Ltd,45.41,7868644.0,0.007425859358256644
6981 JP Equity,MURATA MFG CO,222.85,7110510.0,0.006710387104242796
QCOM US Equity,QUALCOMM Inc,24.45,6327425.0,0.00597136789387308
108490,로보티즈,13.0,3692000.0,0.003484243632153587
