티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1831608361.0,1831608361.0,0.0
KRD010010001,원화현금,8176522.0,8176522.0,0.0
ARM US Equity,ARM Holdings PLC,299.71,144524796.0,0.07925977429420109
AMD US Equity,ADVANCED MICRO DEVICES,186.99,141446653.0,0.07757167006449316
SNDK US Equity,Sandisk Corp/DE,57.05,136134561.0,0.07465843147427897
INTC US Equity,INTEL Corp,725.13,134459568.0,0.07373983777410613
BE US Equity,BLOOM ENERGY CORPORATION,283.73,128802887.0,0.07063762091081925
MU US Equity,MICRON TECH,76.01,102225473.0,0.056062130107403484
STX US Equity,SEAGATE TECHNOLOGY,59.87,76014239.0,0.04168745843644337
WDC US Equity,WESTERN DIGITAL,87.78,69135930.0,0.037915280692869376
LITE US Equity,Lumentum Holdings Inc,47.46,64892436.0,0.03558807881493836
ALAB US Equity,Astera Labs Inc,131.51,62922598.0,0.034507787269146176
MRVL US Equity,MARVELL TECHNOLOGY INC,160.85,50288129.0,0.027578836743126542
005930,삼성전자,155.0,47585000.0,0.026096396356716244
CBRS US Equity,Cerebras Systems Inc,127.49,46260390.0,0.025369958454476673
SATS US Equity,EchoStar Corp,204.28,37756611.0,0.020706346238149678
RKLB US Equity,Rocket Lab USA Inc,168.98,36325941.0,0.0199217432881515
LUNR US Equity,Intuitive Machines Inc,639.91,33487662.0,0.018365184419706734
CRCL US Equity,Circle Internet Group Inc,188.41,29463556.0,0.016158298527987915
CRWV US Equity,Coreweave Inc,184.35,29304657.0,0.016071155703890283
CIEN US Equity,Ciena Corp,32.01,28946894.0,0.0158749525926206
356860,티엘비,223.0,28722400.0,0.0157518363920594
011070,LG이노텍,26.0,27144000.0,0.014886215881195874
000660,SK하이닉스,12.0,26916000.0,0.014761176932591666
NBIS US Equity,YANDEX NV-A,85.98,26854964.0,0.014727703786683742
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,26.53,26745711.0,0.014667787645228235
440110,파두,228.0,26653200.0,0.014617053091832076
FTNT US Equity,FORTINET INC,131.65,26474914.0,0.014519278118187998
ZS US Equity,ZSCALER INC,95.3,26409680.0,0.01448350272005972
PANW US Equity,PALO ALTO NETWORKS INC,66.81,25750785.0,0.014122153869004587
NVDA US Equity,NVIDIA Corp,77.58,25023260.0,0.013723167197586704
COHR US Equity,COHERENT CORP,42.73,24462182.0,0.013415462797564982
COIN US Equity,COINBASE GLOBAL INC -CLASS A,90.0,24320791.0,0.013337921648520693
6857 JP Equity,ADVANTEST CORP,95.12,23371681.0,0.012817414119969197
285A JP Equity,Kioxia Holdings Corp,32.42,19081336.0,0.010464518383349343
GOOGL US Equity,ALPHABET INC-CL A,24.64,14384503.0,0.00788869794436007
5803 JP Equity,Fujikura Ltd,239.3,12016616.0,0.006590109782546141
TSEM US Equity,Tower Semiconductor Ltd,21.61,9360182.0,0.00513327770185985
AAOI US Equity,Applied Optoelectronics Inc,27.29,7276691.0,0.003990656982270671
108490,로보티즈,24.0,7260000.0,0.003981503363449825
TSLA US Equity,TESLA MOTORS,10.01,6515562.0,0.003573241324761139
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,9.06,5607911.0,0.0030754705934472825
GEV US Equity,GE Vernova LLC,1.93,3101489.0,0.0017009075599452666
