티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1741606800.0,1741606800.0,0.0
KRD010010001,원화현금,29517742.0,29517742.0,0.0
INTC US Equity,INTEL Corp,747.13,137177520.0,0.08012288809335992
AMD US Equity,ADVANCED MICRO DEVICES,159.42,125939598.0,0.073559022769013
SNOW US Equity,Snowflake Inc   - CL A,301.49,119656810.0,0.06988936086057271
285A JP Equity,Kioxia Holdings Corp,149.57,108267728.0,0.06323720573652541
WDC US Equity,WESTERN DIGITAL,106.32,87426765.0,0.05106437926899011
STX US Equity,SEAGATE TECHNOLOGY,69.63,87123569.0,0.050887288013962646
SNDK US Equity,Sandisk Corp/DE,32.4,86254372.0,0.050379605895477894
MU US Equity,MICRON TECH,49.83,74162703.0,0.04331708251592599
ARM US Equity,ARM Holdings PLC,153.32,73745565.0,0.04307343981635329
LRCX US Equity,LAM RESEARCH,126.85,68005692.0,0.03972088465972779
PANW US Equity,PALO ALTO NETWORKS INC,127.43,67665372.0,0.03952210995323118
MDB US Equity,MONGODB INC,118.38,64091515.0,0.03743468524637928
000660,SK하이닉스,26.0,63050000.0,0.03682635532619589
DDOG US Equity,DATADOG INC - CLASS A,155.56,61789243.0,0.03608997015154103
005930,삼성전자,187.0,57876500.0,0.03380460831144451
BE US Equity,BLOOM ENERGY CORPORATION,139.33,57580879.0,0.033631941475792085
MRVL US Equity,MARVELL TECHNOLOGY INC,112.41,42065443.0,0.024569658221599358
AMAT US Equity,APPLIED MATERIALS INC,42.98,39541506.0,0.023095472642171398
NTAP US Equity,NETAPP INC,158.04,37171284.0,0.021711069191355115
ASML US Equity,ASML HOLDING,11.62,31365570.0,0.0183200575071954
ALAB US Equity,Astera Labs Inc,46.63,28912201.0,0.016887089409808025
6857 JP Equity,ADVANTEST CORP,87.92,24047173.0,0.014045515265479841
TER US Equity,TERADYNE INC,39.67,22337530.0,0.013046943963355439
SPCX US Equity,Space Exploration Technologies Corp,89.67,22161689.0,0.012944238441596301
CRWD US Equity,CROWDSTRIKE HOLDINGS INC - A,70.92,20987773.0,0.01225857551155496
095610,테스,100.0,17730000.0,0.010355769705526615
LITE US Equity,Lumentum Holdings Inc,13.95,15500193.0,0.00905338009583845
DELL US Equity,Dell Technologies Inc,23.35,14046766.0,0.008204459887389806
COHR US Equity,COHERENT CORP,22.96,11676859.0,0.006820240422329713
NBIS US Equity,YANDEX NV-A,26.64,8763224.0,0.0051184393469793435
CRWV US Equity,Coreweave Inc,64.75,8074983.0,0.00471645032848519
COIN US Equity,COINBASE GLOBAL INC -CLASS A,23.16,5846887.0,0.0034150600826981046
TSLA US Equity,TESLA MOTORS,9.25,5552287.0,0.0032429895945284407
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,8.37,5543907.0,0.003238094989332033
AAOI US Equity,Applied Optoelectronics Inc,25.22,4653627.0,0.0027180986749814275
356860,티엘비,44.0,3273600.0,0.0019120500681337805
GEV US Equity,GE Vernova LLC,1.78,3022725.0,0.0017655185551685244
