티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1359018507.0,1359018507.0,0.0
KRD010010001,원화현금,11452135.0,11452135.0,0.0
SNDK US Equity,Sandisk Corp/DE,106.99,148964630.0,0.1105434456478111
LITE US Equity,Lumentum Holdings Inc,92.78,116641440.0,0.08655710206458016
BE US Equity,BLOOM ENERGY CORPORATION,281.02,90739679.0,0.06733596272911446
WDC US Equity,WESTERN DIGITAL,135.63,73224131.0,0.05433805155832428
CIEN US Equity,Ciena Corp,91.62,63101579.0,0.04682632359424891
ARM US Equity,ARM Holdings PLC,203.35,48330301.0,0.03586487612351906
COHR US Equity,COHERENT CORP,103.42,47784566.0,0.035459897926274464
INTC US Equity,INTEL Corp,421.23,39624559.0,0.029404532365400998
AAOI US Equity,Applied Optoelectronics Inc,182.25,39331033.0,0.029186713038576773
GLW US Equity,CORNING INC,152.97,38972357.0,0.028920547299023873
MRVL US Equity,MARVELL TECHNOLOGY INC,186.39,36773290.0,0.02728866701045876
AMD US Equity,ADVANCED MICRO DEVICES,97.71,36741323.0,0.02726494498780799
TSEM US Equity,Tower Semiconductor Ltd,112.27,35437010.0,0.026297042384195085
005930,삼성전자,165.0,34815000.0,0.02583546215117336
ASML US Equity,ASML HOLDING,14.57,32611708.0,0.024200446581046028
TER US Equity,TERADYNE INC,60.21,32443245.0,0.02407543381469896
LRCX US Equity,LAM RESEARCH,77.07,30950296.0,0.02296754849563729
AVGO US Equity,BROADCOM LTD,53.39,29970256.0,0.02224028190575833
MU US Equity,MICRON TECH,41.35,28385781.0,0.021064477112078008
6857 JP Equity,ADVANTEST CORP,108.44,27149938.0,0.02014738462173498
KLAC US Equity,KLA Corp,8.75,23165892.0,0.017190909836684466
KEYS US Equity,KEYSIGHT TECH,44.71,21781108.0,0.01616329143600802
AXTI US Equity,AXT Inc,217.11,21540277.0,0.015984575934490593
VRT US Equity,Vertiv Holdings Co,43.12,19738345.0,0.014647400981597069
NVDA US Equity,NVIDIA Corp,55.57,16098353.0,0.011946241264619507
NBIS US Equity,YANDEX NV-A,67.2,16042786.0,0.011905006189928877
0093D0,KoAct 팔란티어밸류체인액티브,1053.0,16026660.0,0.011893039432420625
FIX US Equity,Comfort Systems USA Inc,6.56,15961382.0,0.011844598033646984
RMBS US Equity,Rambus Inc,87.47,15696873.0,0.01164831159796855
5803 JP Equity,Fujikura Ltd,272.8,15013455.0,0.01114116180987633
AEHR US Equity,Aehr Test Systems,134.4,14737093.0,0.010936079518018723
AMZN US Equity,Amazon.com Inc,39.47,14489645.0,0.01075245368322385
FORM US Equity,FormFactor Inc,75.73,14321328.0,0.010627549260334318
META US Equity,Meta Platforms Inc-CL A,13.87,13546035.0,0.010052221012235232
FN US Equity,Fabrinet,13.35,13415850.0,0.009955613525802647
011070,LG이노텍,29.0,11107000.0,0.00824226563587771
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,16.65,9324563.0,0.006919557502878975
STX US Equity,SEAGATE TECHNOLOGY,10.59,8327946.0,0.006179989478098968
COIN US Equity,COINBASE GLOBAL INC -CLASS A,28.59,7772397.0,0.005767728522688306
108490,로보티즈,27.0,7087500.0,0.005259481200529691
GEV US Equity,GE Vernova LLC,4.31,6274379.0,0.004656081607830445
TSLA US Equity,TESLA MOTORS,10.54,5658964.0,0.00419939538235969
ASTS US Equity,AST SpaceMobile Inc,34.72,4533386.0,0.003364128175202045
PL US Equity,Planet Labs PBC,78.23,3913033.0,0.0029037775662154918
