티커,구성종목명,계약수,평가금액,비중
CASH00000001,설정현금액,1035234122.0,1035234122.0,0.0
KRD010010001,원화현금,6472391.0,6472391.0,0.0
AVGO US Equity,BROADCOM LTD,142.03,79557360.0,0.07733312544846208
NVDA US Equity,NVIDIA Corp,246.71,65719419.0,0.06388206036408249
GOOG US Equity,ALPHABET INC-CL C,133.18,61784514.0,0.06005716594837061
GOOGL US Equity,ALPHABET INC-CL A,117.25,54358164.0,0.05283843903015479
TSLA US Equity,TESLA MOTORS,69.83,44001581.0,0.04277140145680633
AKAM US Equity,Akamai Technologies Inc,296.6,37806546.0,0.03674956489997974
PLTR US Equity,Palantir Technologies Inc -A,147.91,37062240.0,0.03602606792534354
LITE US Equity,Lumentum Holdings Inc,83.26,37011158.0,0.03597641405656059
AMZN US Equity,Amazon.com Inc,106.65,36701310.0,0.03567522866964032
SNOW US Equity,Snowflake Inc   - CL A,90.62,34545271.0,0.03357946739175507
005930,삼성전자,324.0,33858000.0,0.03291141085418155
MSFT US Equity,MICROSOFT,45.39,32649934.0,0.031737119506052076
BE US Equity,BLOOM ENERGY CORPORATION,200.59,30918942.0,0.03005452192505788
MU US Equity,MICRON TECH,87.61,30801163.0,0.029940035745750344
CLS US Equity,Celestica Inc,64.82,28954946.0,0.02814543458168352
277810,레인보우로보틱스,61.0,27114500.0,0.02635644307418352
6857 JP Equity,ADVANTEST CORP,136.96,25597202.0,0.024881565117238987
BABA US Equity,ALIBABA GROUP HOLDING-SP ADR,106.04,25082578.0,0.024381328780201293
TER US Equity,TERADYNE INC,77.87,21712641.0,0.021105607203034654
LRCX US Equity,LAM RESEARCH,91.48,21243752.0,0.020649827224181613
AMD US Equity,ADVANCED MICRO DEVICES,63.91,20193790.0,0.01962921966427618
KLAC US Equity,KLA Corp,11.26,19668005.0,0.019118134362251078
META US Equity,Meta Platforms Inc-CL A,19.08,18124908.0,0.017618178683981394
035420,NAVER,67.0,16515500.0,0.01605376590354526
FSLR US Equity,FIRST SOLAR INC,38.69,14912599.0,0.014495678202866588
ANET US Equity,ARISTA NETWORKS,79.05,14763295.0,0.01435054838757411
6758 JP Equity,SONY GROUP,346.09,14503802.0,0.014098310194627565
0093D0,KoAct 팔란티어밸류체인액티브,1137.0,13939620.0,0.013549901381391878
SNDK US Equity,Sandisk Corp/DE,44.62,13450868.0,0.013074813724772972
VRT US Equity,Vertiv Holdings Co,48.9,12986660.0,0.012623583876294092
CCJ US Equity,CAMECO CORP,93.99,12173738.0,0.011833389241808802
COHR US Equity,COHERENT CORP,48.2,11667220.0,0.011341032280291928
GLW US Equity,CORNING INC,93.27,11461603.0,0.011141163842534108
WDC US Equity,WESTERN DIGITAL,48.64,11423849.0,0.011104465354572953
GEV US Equity,GE Vernova LLC,10.73,9475871.0,0.009210948186018789
APP US Equity,AppLovin Corp,9.64,9240942.0,0.008982587242059843
LEU US Equity,Centrus Energy Corp,21.21,8269173.0,0.008037986591863224
TSM US Equity,TAIWAN SEMICONDUCTOR-SP ADR,18.86,8086943.0,0.007860851309213407
5803 JP Equity,Fujikura Ltd,48.35,7572143.0,0.007360443892717079
6981 JP Equity,MURATA MFG CO,237.28,7324680.0,0.0071198993695849285
QCOM US Equity,QUALCOMM Inc,26.04,6525301.0,0.006342869105032835
