티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,92.91,66514333.0,17.16
US80004C2008,Sandisk Corp,20.33,48658046.0,12.56
US0420682058,ARM Holdings PLC,65.51,34482644.0,8.9
IE00BKVD2N49,Seagate Technology Holdings PLC,14.15,18408151.0,4.75
US5951121038,Micron Technology Inc,11.84,15706133.0,4.05
KR7005930003,삼성전자,49.82,14722376.0,3.8
KR7000660001,SK하이닉스,7.53,14397946.0,3.72
JP3914400001,Murata Manufacturing Co Ltd,136.99,12720238.0,3.28
US4592001014,International Business Machines Corp,22.88,10005366.0,2.58
US60937P1066,MongoDB Inc,16.95,9126747.0,2.35
US8334451098,Snowflake Inc,24.42,8932808.0,2.3
US00971T1016,Akamai Technologies Inc,38.29,8777341.0,2.26
US68389X1054,Oracle Corp,26.43,8669502.0,2.24
US81762P1021,ServiceNow Inc,46.0,7940094.0,2.05
DE000623100B,Infineon Technologies AG,56.73,7754530.0,2.0
US5738741041,Marvell Technology Inc,19.06,7709033.0,1.99
US0326541051,Analog Devices Inc,12.14,7478005.0,1.93
US4581401001,Intel Corp,47.37,7210922.0,1.86
KYG017191142,Alibaba Group Holding Ltd,178.77,4286725.0,1.11
US4824801009,KLA Corp,1.42,4218871.0,1.09
US5128073062,Lam Research Corp,8.99,4183435.0,1.08
US0382221051,Applied Materials Inc,5.86,4076966.0,1.05
US8807701029,Teradyne Inc,7.27,3992721.0,1.03
US19247G1076,Coherent Corp,6.77,3919960.0,1.01
US92537N1081,Vertiv Holdings Co,8.37,3860874.0,1.0
US21873S1087,CoreWeave Inc,24.88,3833467.0,0.99
US55024U1097,Lumentum Holdings Inc,2.86,3795549.0,0.98
US36828A1016,GE Vernova Inc,2.64,3779041.0,0.98
US0937121079,Bloom Energy Corp,9.03,3652858.0,0.94
US55405Y1001,MACOM Technology Solutions Holdings Inc,6.72,3562434.0,0.92
US6833441057,Onto Innovation Inc,9.18,3570397.0,0.92
US1717793095,Ciena Corp,4.6,3444170.0,0.89
IL0010823792,Tower Semiconductor Ltd,9.59,3466072.0,0.89
US2193501051,Corning Inc,12.13,3306497.0,0.85
KYG393871085,GLOBALFOUNDRIES Inc,22.24,2578441.0,0.67
HK0000218211,Hua Hong Grace Semiconductor Ltd,34.25,974853.0,0.25
KRD010010001,원화예금,13839902.0,13839902.0,3.57
