티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,17.35,13266898.0,11.53
US5949181045,Microsoft Corp,15.57,8211492.0,7.14
US0231351067,Amazon.com Inc,22.36,4595796.0,4.0
US5738741041,Marvell Technology Inc,46.48,4245166.0,3.69
US0079031078,Advanced Micro Devices Inc,19.12,4164625.0,3.62
US30303M1027,Meta Platforms Inc,8.04,4049250.0,3.52
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,25.22,3816975.0,3.32
US02079K3059,Alphabet Inc,18.62,3577269.0,3.11
US4581401001,Intel Corp,55.63,3481595.0,3.03
US79466L3024,Salesforce Inc,9.08,3336917.0,2.9
US7475251036,QUALCOMM Inc,16.89,3285836.0,2.86
US11135F1012,Broadcom Inc,2.06,3155292.0,2.74
US00724F1012,Adobe Inc,3.88,3084461.0,2.68
US8334451098,Snowflake Inc,10.74,2683612.0,2.33
NL0012866412,BE Semiconductor Industries NV,11.05,2299390.0,2.0
US8835561023,Thermo Fisher Scientific Inc,2.95,2150486.0,1.87
US0378331005,Apple Inc,8.31,2098902.0,1.82
US22788C1053,Crowdstrike Holdings Inc,5.53,2096336.0,1.82
US81762P1021,ServiceNow Inc,2.08,2077588.0,1.81
US60937P1066,MongoDB Inc,3.97,2084762.0,1.81
US1273871087,Cadence Design Systems Inc,5.46,2039825.0,1.77
KR7005930003,삼성전자,25.48,1903356.0,1.65
US98980G1022,Zscaler Inc,5.76,1757787.0,1.53
US8716071076,Synopsys Inc,2.48,1641564.0,1.43
IL0011762130,Monday.com Ltd,6.32,1633597.0,1.42
HK0992009065,Lenovo Group Ltd,966.27,1601411.0,1.39
US90353T1007,Uber Technologies Inc,18.13,1575031.0,1.37
JP3548600000,Disco Corp,4.37,1548495.0,1.35
JP3148800000,Ibiden Co Ltd,20.63,1438627.0,1.25
JP3122400009,Advantest Corp,28.97,1395941.0,1.21
US23804L1035,Datadog Inc,7.92,1345971.0,1.17
JP3970300004,Recruit Holdings Co Ltd,23.81,1296102.0,1.13
US37637K1088,Gitlab Inc,14.42,1256975.0,1.09
US88160R1014,Tesla Inc,4.17,1183059.0,1.03
US0404132054,Arista Networks Inc,3.37,1162221.0,1.01
US0420682058,ARM Holdings PLC,11.6,1152970.0,1.0
US91332U1016,Unity Software Inc,23.93,1053229.0,0.92
DE000SHL1006,Siemens Healthineers AG,13.34,1029527.0,0.9
US83304A1060,Snap Inc,46.37,1006469.0,0.88
US60741F1049,Mobileye Global Inc,24.98,938891.0,0.82
US20717M1036,Confluent Inc,30.71,884506.0,0.77
KYG070341048,Baidu Inc,6.32,877051.0,0.76
JP3519400000,Chugai Pharmaceutical Co Ltd,15.48,785225.0,0.68
US88339J1051,Trade Desk Inc/The,8.6,749076.0,0.65
KR7033640004,네패스,26.12,510123.0,0.44
KRD010010001,원화예금,5492068.0,5492068.0,4.77
