티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,15.99,14335042.0,11.93
US5949181045,Microsoft Corp,18.41,9837872.0,8.19
US30303M1027,Meta Platforms Inc,9.18,5708780.0,4.75
US0231351067,Amazon.com Inc,23.23,5203648.0,4.33
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,27.61,4598148.0,3.83
US0079031078,Advanced Micro Devices Inc,20.38,4448793.0,3.7
US8334451098,Snowflake Inc,12.37,3553631.0,2.96
US79466L3024,Salesforce Inc,9.17,3454823.0,2.87
US1273871087,Cadence Design Systems Inc,8.33,3218152.0,2.68
US11135F1012,Broadcom Inc,1.91,3115043.0,2.59
US00724F1012,Adobe Inc,4.17,2983766.0,2.48
US92537N1081,Vertiv Holdings Co,36.23,2818526.0,2.35
US8835561023,Thermo Fisher Scientific Inc,3.42,2512235.0,2.09
US88160R1014,Tesla Inc,9.47,2450749.0,2.04
JP3519400000,Chugai Pharmaceutical Co Ltd,46.0,2396464.0,1.99
JP3571400005,Tokyo Electron Ltd,7.5,2289970.0,1.91
KR7005930003,삼성전자,31.08,2271948.0,1.89
US60937P1066,MongoDB Inc,3.93,2232263.0,1.86
US90353T1007,Uber Technologies Inc,21.22,2155226.0,1.79
US98138H1014,Workday Inc,5.29,2101336.0,1.75
IL0011762130,Monday.com Ltd,7.44,2055992.0,1.71
TW0006669005,Wiwynn Corp,22.5,2043263.0,1.7
TW0002449006,King Yuan Electronics Co Ltd,550.0,2027987.0,1.69
US0404132054,Arista Networks Inc,5.82,1967979.0,1.64
JP3122400009,Advantest Corp,31.5,1837203.0,1.53
NL0013056914,Elastic NV,11.36,1830604.0,1.52
US5738741041,Marvell Technology Inc,20.7,1802067.0,1.5
KYG0535Q1331,ASMPT Ltd,120.06,1798697.0,1.5
US68389X1054,Oracle Corp,12.49,1794965.0,1.49
US22788C1053,Crowdstrike Holdings Inc,4.57,1775256.0,1.48
JP3548600000,Disco Corp,4.25,1628828.0,1.36
US98980G1022,Zscaler Inc,5.77,1640038.0,1.36
US9581021055,Western Digital Corp,21.44,1520938.0,1.27
US37637K1088,Gitlab Inc,15.92,1425917.0,1.19
US88339J1051,Trade Desk Inc/The,11.58,1262911.0,1.05
NL0012866412,BE Semiconductor Industries NV,5.34,1196927.0,1.0
US0420682058,ARM Holdings PLC,7.2,1180427.0,0.98
TW0002454006,MediaTek Inc,27.5,1136831.0,0.95
US91332U1016,Unity Software Inc,26.07,1067926.0,0.89
US23804L1035,Datadog Inc,6.33,1058398.0,0.88
KRD010010001,원화예금,6435222.0,6435222.0,5.35
