티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,16.03,14113730.0,11.69
US5949181045,Microsoft Corp,20.8,11382832.0,9.43
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,30.77,4739813.0,3.93
US0231351067,Amazon.com Inc,20.71,4735232.0,3.92
US30303M1027,Meta Platforms Inc,7.44,4702948.0,3.9
US0079031078,Advanced Micro Devices Inc,19.73,4664762.0,3.86
US00724F1012,Adobe Inc,4.79,4046297.0,3.35
US79466L3024,Salesforce Inc,10.63,4041061.0,3.35
US8334451098,Snowflake Inc,13.35,3886529.0,3.22
US5738741041,Marvell Technology Inc,41.53,3732256.0,3.09
US1273871087,Cadence Design Systems Inc,8.73,3445283.0,2.85
US02079K3059,Alphabet Inc,17.24,3266623.0,2.71
US11135F1012,Broadcom Inc,1.99,3242409.0,2.69
US8835561023,Thermo Fisher Scientific Inc,3.7,2717139.0,2.25
KR7005930003,삼성전자,35.12,2609416.0,2.16
US4581401001,Intel Corp,44.7,2534135.0,2.1
NL0012866412,BE Semiconductor Industries NV,11.33,2317010.0,1.92
US60937P1066,MongoDB Inc,3.91,2268746.0,1.88
US22788C1053,Crowdstrike Holdings Inc,4.94,1995715.0,1.65
US0404132054,Arista Networks Inc,5.38,1955315.0,1.62
US9581021055,Western Digital Corp,24.36,1885447.0,1.56
US88160R1014,Tesla Inc,7.44,1860525.0,1.54
US0378331005,Apple Inc,7.44,1840129.0,1.52
JP3122400009,Advantest Corp,32.79,1805858.0,1.5
US98980G1022,Zscaler Inc,5.48,1779439.0,1.47
US81762P1021,ServiceNow Inc,1.7,1767581.0,1.46
JP3571400005,Tokyo Electron Ltd,6.89,1737447.0,1.44
US37637K1088,Gitlab Inc,17.75,1709029.0,1.42
US90353T1007,Uber Technologies Inc,18.87,1709387.0,1.42
JP3548600000,Disco Corp,4.59,1708176.0,1.42
IL0011762130,Monday.com Ltd,5.66,1612370.0,1.34
TW0002382009,Quanta Computer Inc,111.48,1196150.0,0.99
HK0992009065,Lenovo Group Ltd,865.86,1174119.0,0.97
TW0002449006,King Yuan Electronics Co Ltd,324.59,1131553.0,0.94
TW0002454006,MediaTek Inc,26.23,1041219.0,0.86
US0420682058,ARM Holdings PLC,10.35,977938.0,0.81
TW0006669005,Wiwynn Corp,9.84,963996.0,0.8
US91332U1016,Unity Software Inc,21.43,936565.0,0.78
US83304A1060,Snap Inc,41.52,942094.0,0.78
JP3519400000,Chugai Pharmaceutical Co Ltd,19.34,900067.0,0.75
US23804L1035,Datadog Inc,4.42,790029.0,0.65
US88339J1051,Trade Desk Inc/The,7.69,716369.0,0.59
KRD010010001,원화예금,4120384.0,4120384.0,3.41
