티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,133.64,23663479.0,15.08
US88160R1014,Tesla Inc,24.59,8362920.0,5.33
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,31.22,7864136.0,5.01
US11135F1012,Broadcom Inc,2.98,7108355.0,4.53
US0231351067,Amazon.com Inc,23.57,6428362.0,4.1
US0378331005,Apple Inc,21.01,6425256.0,4.09
US5949181045,Microsoft Corp,9.99,6354216.0,4.05
US30303M1027,Meta Platforms Inc,8.76,6167118.0,3.93
US02079K3059,Alphabet Inc,20.6,5283919.0,3.37
KYG875721634,Tencent Holdings Ltd,65.77,4444251.0,2.83
US5951121038,Micron Technology Inc,21.99,4153726.0,2.65
US92537N1081,Vertiv Holdings Co,32.18,4149107.0,2.64
US0404132054,Arista Networks Inc,7.3,3679560.0,2.34
US7475251036,QUALCOMM Inc,12.64,3556199.0,2.27
US23804L1035,Datadog Inc,19.07,3461573.0,2.21
NL0013056914,Elastic NV,21.65,3462651.0,2.21
JP3122400009,Advantest Corp,55.74,3243089.0,2.07
JP3788600009,Hitachi Ltd,101.09,3233577.0,2.06
JP3148800000,Ibiden Co Ltd,54.64,3098791.0,1.97
US24703L2025,Dell Technologies Inc,15.72,3095598.0,1.97
JP3236200006,Keyence Corp,4.83,3033208.0,1.93
JP3811000003,Fujikura Ltd,106.83,2842848.0,1.81
US9581021055,Western Digital Corp,25.56,2744968.0,1.75
US22788C1053,Crowdstrike Holdings Inc,5.14,2745131.0,1.75
US3364331070,First Solar Inc,8.4,2678679.0,1.71
US0420682058,ARM Holdings PLC,10.7,2485067.0,1.58
FR0000121972,Schneider Electric SE,6.9,2377680.0,1.51
US0079031078,Advanced Micro Devices Inc,10.29,2328244.0,1.48
TW0002382009,Quanta Computer Inc,160.81,2111844.0,1.35
US86800U1043,Super Micro Computer Inc,1.79,2086943.0,1.33
US92840M1027,Vistra Corp,16.28,2060438.0,1.31
HK0992009065,Lenovo Group Ltd,920.52,1834964.0,1.17
JP3733000008,NEC Corp,14.94,1812258.0,1.15
US90353T1007,Uber Technologies Inc,18.36,1806971.0,1.15
US21037T1097,Constellation Energy Corp,5.4,1565993.0,1.0
JP3750400008,Micronics Japan Co Ltd,18.03,1083920.0,0.69
KRD010010001,원화예금,4121067.0,4121067.0,2.63
