티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,136.5,23910446.0,15.58
US5949181045,Microsoft Corp,12.49,7828169.0,5.1
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,31.89,7603929.0,4.95
US0231351067,Amazon.com Inc,25.13,6743808.0,4.39
US11135F1012,Broadcom Inc,2.89,6382568.0,4.16
US30303M1027,Meta Platforms Inc,8.95,6363354.0,4.15
US0378331005,Apple Inc,21.46,6342036.0,4.13
US02079K3059,Alphabet Inc,21.04,5361905.0,3.49
US5951121038,Micron Technology Inc,23.34,4604481.0,3.0
KYG875721634,Tencent Holdings Ltd,67.17,4554090.0,2.97
US92537N1081,Vertiv Holdings Co,32.87,3962825.0,2.58
US7475251036,QUALCOMM Inc,12.91,3530812.0,2.3
US23804L1035,Datadog Inc,19.48,3325402.0,2.17
JP3148800000,Ibiden Co Ltd,55.81,3262380.0,2.13
FR0000121972,Schneider Electric SE,9.49,3194186.0,2.08
JP3788600009,Hitachi Ltd,103.26,3142083.0,2.05
US0404132054,Arista Networks Inc,6.8,3154025.0,2.05
JP3236200006,Keyence Corp,4.93,3077606.0,2.01
US9581021055,Western Digital Corp,29.37,3071432.0,2.0
US24703L2025,Dell Technologies Inc,16.06,3075860.0,2.0
US88160R1014,Tesla Inc,11.13,3027599.0,1.97
US22788C1053,Crowdstrike Holdings Inc,5.71,3010694.0,1.96
JP3811000003,Fujikura Ltd,109.12,2946353.0,1.92
US3364331070,First Solar Inc,8.58,2946809.0,1.92
NL0013056914,Elastic NV,19.14,2919362.0,1.9
US0079031078,Advanced Micro Devices Inc,13.03,2845254.0,1.85
US0420682058,ARM Holdings PLC,10.93,2495033.0,1.63
US90353T1007,Uber Technologies Inc,22.99,2256860.0,1.47
TW0002382009,Quanta Computer Inc,164.25,2164077.0,1.41
US86800U1043,Super Micro Computer Inc,1.82,2100065.0,1.37
US92840M1027,Vistra Corp,16.62,1979066.0,1.29
HK0992009065,Lenovo Group Ltd,940.21,1898971.0,1.24
JP3733000008,NEC Corp,15.26,1747471.0,1.14
JP3122400009,Advantest Corp,30.98,1664305.0,1.08
US21037T1097,Constellation Energy Corp,4.62,1347436.0,0.88
JP3750400008,Micronics Japan Co Ltd,18.42,1118096.0,0.73
KRD010010001,원화예금,4533433.0,4533433.0,2.95
