티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,105.98,21756555.0,12.95
US19260Q1076,Coinbase Global Inc,24.07,9389420.0,5.59
US88160R1014,Tesla Inc,20.24,8808209.0,5.24
US36828A1016,GE Vernova Inc,18.24,8319637.0,4.95
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,30.41,8017605.0,4.77
US11135F1012,Broadcom Inc,30.57,7285210.0,4.34
US0231351067,Amazon.com Inc,23.47,6943643.0,4.13
US92840M1027,Vistra Corp,32.6,6314769.0,3.76
US92537N1081,Vertiv Holdings Co,32.93,5574272.0,3.32
US69608A1088,Palantir Technologies Inc,61.93,5126565.0,3.05
US24703L2025,Dell Technologies Inc,26.16,4919692.0,2.93
US30303M1027,Meta Platforms Inc,5.66,4568820.0,2.72
US79466L3024,Salesforce Inc,8.86,4112060.0,2.45
US5738741041,Marvell Technology Inc,31.51,3997869.0,2.38
US22788C1053,Crowdstrike Holdings Inc,8.26,3980531.0,2.37
JP3788600009,Hitachi Ltd,110.93,3910262.0,2.33
US5949181045,Microsoft Corp,6.57,3923290.0,2.33
US0937121079,Bloom Energy Corp,187.1,3475495.0,2.07
US02079K3059,Alphabet Inc,13.55,3327331.0,1.98
TW0003017000,Asia Vital Components Co Ltd,110.3,3254178.0,1.94
US21037T1097,Constellation Energy Corp,10.27,3237090.0,1.93
US81762P1021,ServiceNow Inc,2.17,3149018.0,1.87
US0420682058,ARM Holdings PLC,16.48,3144021.0,1.87
US0404132054,Arista Networks Inc,5.58,3014690.0,1.79
JP3811000003,Fujikura Ltd,58.09,2935686.0,1.75
KYG017191142,Alibaba Group Holding Ltd,183.98,2908323.0,1.73
US23804L1035,Datadog Inc,15.59,2867024.0,1.71
TW0002382009,Quanta Computer Inc,204.99,2776757.0,1.65
US02156V1098,Oklo Inc,79.71,2662600.0,1.58
US67079K1007,NuScale Power Corp,75.19,2593550.0,1.54
CA13321L108A,Cameco Corp,33.15,2462805.0,1.47
US5951121038,Micron Technology Inc,16.9,2344929.0,1.4
US8334451098,Snowflake Inc,12.06,2180340.0,1.3
US75629V1044,Recursion Pharmaceuticals Inc,83.16,803818.0,0.48
KRD010010001,원화예금,3955120.0,3955120.0,2.35
