티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,15.96,15485587.0,12.29
US5949181045,Microsoft Corp,19.85,10776966.0,8.55
US0231351067,Amazon.com Inc,25.05,5680110.0,4.51
US0079031078,Advanced Micro Devices Inc,21.97,5185915.0,4.11
US30303M1027,Meta Platforms Inc,8.02,5183916.0,4.11
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,29.77,5129569.0,4.07
US8334451098,Snowflake Inc,13.33,4136924.0,3.28
US79466L3024,Salesforce Inc,9.88,3851783.0,3.06
US5738741041,Marvell Technology Inc,39.77,3581661.0,2.84
US00724F1012,Adobe Inc,4.49,3540246.0,2.81
US1273871087,Cadence Design Systems Inc,8.98,3545642.0,2.81
US11135F1012,Broadcom Inc,2.05,3463217.0,2.75
US8835561023,Thermo Fisher Scientific Inc,3.68,2695822.0,2.14
US60937P1066,MongoDB Inc,4.24,2685022.0,2.13
US88339J1051,Trade Desk Inc/The,25.81,2609471.0,2.07
JP3571400005,Tokyo Electron Ltd,8.09,2531765.0,2.01
JP3519400000,Chugai Pharmaceutical Co Ltd,49.6,2515047.0,2.0
US90353T1007,Uber Technologies Inc,22.88,2486786.0,1.97
KR7005930003,삼성전자,33.51,2439528.0,1.94
US22788C1053,Crowdstrike Holdings Inc,5.12,2265727.0,1.8
JP3122400009,Advantest Corp,33.96,2126461.0,1.69
US98980G1022,Zscaler Inc,6.16,2082510.0,1.65
US68389X1054,Oracle Corp,13.46,2027162.0,1.61
IL0011762130,Monday.com Ltd,6.46,1916504.0,1.52
US88160R1014,Tesla Inc,7.13,1908565.0,1.51
US81762P1021,ServiceNow Inc,1.81,1885317.0,1.5
JP3548600000,Disco Corp,4.58,1853412.0,1.47
US92537N1081,Vertiv Holdings Co,21.85,1833576.0,1.45
US0404132054,Arista Networks Inc,4.96,1765185.0,1.4
US9581021055,Western Digital Corp,23.12,1729277.0,1.37
US37637K1088,Gitlab Inc,17.16,1698035.0,1.35
NL0013056914,Elastic NV,8.66,1532536.0,1.22
TW0002382009,Quanta Computer Inc,132.08,1498083.0,1.19
TW0002449006,King Yuan Electronics Co Ltd,398.92,1449924.0,1.15
US0420682058,ARM Holdings PLC,7.77,1387071.0,1.1
TW0006669005,Wiwynn Corp,13.48,1345347.0,1.07
NL0012866412,BE Semiconductor Industries NV,5.76,1294271.0,1.03
US23804L1035,Datadog Inc,6.82,1200723.0,0.95
HK0992009065,Lenovo Group Ltd,711.82,1013433.0,0.8
US91332U1016,Unity Software Inc,20.43,955423.0,0.76
TW0002454006,MediaTek Inc,21.56,891900.0,0.71
KRD010010001,원화예금,2856462.0,2856462.0,2.27
