티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,74.78,11662710.0,8.36
US0231351067,Amazon.com Inc,27.32,7178762.0,5.14
US30303M1027,Meta Platforms Inc,8.18,6476467.0,4.64
US02079K3059,Alphabet Inc,28.25,6260436.0,4.49
KYG875721634,Tencent Holdings Ltd,75.29,6260035.0,4.49
US69608A1088,Palantir Technologies Inc,46.03,5912176.0,4.24
US11135F1012,Broadcom Inc,21.36,5337096.0,3.82
US36828A1016,GE Vernova Inc,11.65,5233960.0,3.75
US64110L1061,Netflix Inc,3.87,5163077.0,3.7
US37954Y6326,Global X Artificial Intelligence & Technology ETF,88.95,4360281.0,3.12
DE000ENER6YA,Siemens Energy AG,49.64,4292399.0,3.08
KYG017191142,Alibaba Group Holding Ltd,213.95,4191123.0,3.0
US5949181045,Microsoft Corp,7.44,4114657.0,2.95
US21037T1097,Constellation Energy Corp,13.63,4041903.0,2.9
JP3933800009,LY Corp,773.14,3990189.0,2.86
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,17.82,3905506.0,2.8
US26441C2044,Duke Energy Corp,22.71,3846660.0,2.76
US92840M1027,Vistra Corp,19.11,3027258.0,2.17
US6974351057,Palo Alto Networks Inc,11.87,2896660.0,2.08
KR7005930003,삼성전자,52.11,2876251.0,2.06
US7739031091,Rockwell Automation Inc,7.98,2662596.0,1.91
US88160R1014,Tesla Inc,7.0,2562976.0,1.84
US79466L3024,Salesforce Inc,6.86,2535700.0,1.82
US92537N1081,Vertiv Holdings Co,24.21,2377661.0,1.7
US22788C1053,Crowdstrike Holdings Inc,4.4,2349303.0,1.68
US0527691069,Autodesk Inc,6.11,2277170.0,1.63
TW0002454006,MediaTek Inc,39.25,2259948.0,1.62
KYG9830T1067,Xiaomi Corp,275.21,2214576.0,1.59
US03831W1080,AppLovin Corp,5.47,2092409.0,1.5
CNE100000296,BYD Co Ltd,32.01,2059266.0,1.48
US25746U1097,Dominion Energy Inc,27.1,2040102.0,1.46
KYG596691041,Meituan,73.27,1991401.0,1.43
US5738741041,Marvell Technology Inc,25.82,1978976.0,1.42
US8334451098,Snowflake Inc,9.39,1967089.0,1.41
US0420682058,ARM Holdings PLC,12.9,1878614.0,1.35
DE000723610A,Siemens AG,4.13,1261425.0,0.9
US4581401001,Intel Corp,41.77,1204090.0,0.86
KRD010010001,원화예금,2802862.0,2802862.0,2.01
