티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,48.23,29965556,10.46
US5949181045,Microsoft Corp,22.7,15331952,5.35
US67066G1040,NVIDIA Corp,43.52,13275454,4.63
US0231351067,Amazon.com Inc,37.61,13034316,4.55
US02079K3059,Alphabet Inc,28.36,12996155,4.53
US4581401001,Intel Corp,97.66,11954100,4.17
US5738741041,Marvell Technology Inc,37.44,10507068,3.67
JP3236330001,Kioxia Holdings Corp,23.5,10366872,3.62
US0494681010,Atlassian Corp,35.64,9031076,3.15
US7707001027,Robinhood Markets Inc,60.26,8763957,3.06
KR7009150004,삼성전기,6.09,8208974,2.86
US69608A1088,Palantir Technologies Inc,35.58,8195036,2.86
US80004C2008,Sandisk Corp,3.71,7839305,2.74
JP3914400001,Murata Manufacturing Co Ltd,122.86,7352902,2.57
US9581021055,Western Digital Corp,11.93,7278599,2.54
IE00BKVD2N49,Seagate Technology Holdings PLC,6.51,7150859,2.49
US5951121038,Micron Technology Inc,4.71,6123112,2.14
US78392B2060,SK hynix Inc,27.28,6117959,2.13
CNE100007DH9,Z AI Co Ltd,30.19,5845161,2.04
US55024U1097,Lumentum Holdings Inc,4.89,5784146,2.02
US8334451098,Snowflake Inc,13.23,5498628,1.92
KYG6181S1093,Minimax Group Inc,85.47,5076043,1.77
US60937P1066,MongoDB Inc,9.59,4895646,1.71
US03823U1025,Applied Optoelectronics Inc,30.83,4322358,1.51
US0420682058,ARM Holdings PLC,13.4,4277067,1.49
US0326541051,Analog Devices Inc,8.51,4117123,1.44
US6792951054,Okta Inc,16.28,3610867,1.26
US04626A1034,Astera Labs Inc,9.43,3513263,1.23
KYG254571055,Credo Technology Group Holding Ltd,15.43,3464728,1.21
US22788C1053,Crowdstrike Holdings Inc,11.57,3198462,1.12
US30303M1027,Meta Platforms Inc,3.84,3090855,1.08
KR7005930003,삼성전자,11.75,2938034,1.03
CNE1000030SA,GigaDevice Semiconductor Inc,37.39,2942166,1.03
US68389X1054,Oracle Corp,14.71,2914620,1.02
US1717793095,Ciena Corp,5.9,2839082,0.99
US5128073062,Lam Research Corp,7.08,2776052,0.97
DE000623100B,Infineon Technologies AG,31.4,2763213,0.96
US6974351057,Palo Alto Networks Inc,5.76,2571207,0.9
IL0010823792,Tower Semiconductor Ltd,5.34,1501692,0.52
USN070592100,ASML Holding NV,0.65,1478082,0.52
US19247G1076,Coherent Corp,3.91,1427878,0.5
KYG3323L1005,Fabrinet,2.64,1421007,0.5
CNE100000MLA,NAURA Technology Group Co Ltd,8.55,1153511,0.4
US84615Q1031,Space Exploration Technologies Corp,1.63,311626,0.11
KRD010010001,원화예금,9387855,9387855,3.28
