티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,64.52,11971736.0,7.25
US69608A1088,Palantir Technologies Inc,56.81,10278959.0,6.23
US11135F1012,Broadcom Inc,24.24,8057638.0,4.88
US88160R1014,Tesla Inc,16.49,7845626.0,4.75
US67079K1007,NuScale Power Corp,168.86,7417295.0,4.49
US36828A1016,GE Vernova Inc,11.31,7343173.0,4.45
US92537N1081,Vertiv Holdings Co,46.93,6954256.0,4.21
US30303M1027,Meta Platforms Inc,7.49,6660247.0,4.04
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,22.53,5980456.0,3.62
US02079K3059,Alphabet Inc,24.21,5710014.0,3.46
KYG875721634,Tencent Holdings Ltd,64.06,5588271.0,3.39
KYG017191142,Alibaba Group Holding Ltd,279.33,5570909.0,3.38
DE000ENER6YA,Siemens Energy AG,39.74,5320455.0,3.22
US21037T1097,Constellation Energy Corp,12.35,5190788.0,3.15
US5949181045,Microsoft Corp,7.78,4916491.0,2.98
US92840M1027,Vistra Corp,20.95,4619112.0,2.8
US0231351067,Amazon.com Inc,16.38,4611000.0,2.79
US03831W1080,AppLovin Corp,8.45,4559123.0,2.76
US7707001027,Robinhood Markets Inc,47.29,4295251.0,2.6
US8334451098,Snowflake Inc,12.81,3617395.0,2.19
US02156V1098,Oklo Inc,49.23,3563846.0,2.16
US21873S1087,CoreWeave Inc,22.23,3397507.0,2.06
US5738741041,Marvell Technology Inc,35.55,2937978.0,1.78
USN070592100,ASML Holding NV,2.65,2679376.0,1.62
JP3933800009,LY Corp,520.61,2606106.0,1.58
US23804L1035,Datadog Inc,15.38,2489560.0,1.51
TW0002454006,MediaTek Inc,38.81,2242698.0,1.36
US0420682058,ARM Holdings PLC,12.75,2180892.0,1.32
US6974351057,Palo Alto Networks Inc,6.9,1822342.0,1.1
US79466L3024,Salesforce Inc,4.98,1815532.0,1.1
CA15101Q2071,Celestica Inc,11.32,1793527.0,1.09
JP3811000003,Fujikura Ltd,27.25,1755779.0,1.06
KYG9830T1067,Xiaomi Corp,165.86,1479721.0,0.9
US22788C1053,Crowdstrike Holdings Inc,1.4,909118.0,0.55
US26441C2044,Duke Energy Corp,5.04,814419.0,0.49
KRD010010001,원화예금,6028837.0,6028837.0,3.65
