티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,157.74,28200242.0,18.35
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,32.74,7808253.0,5.08
US11135F1012,Broadcom Inc,3.0,6954813.0,4.53
US5949181045,Microsoft Corp,10.26,6251163.0,4.07
US0231351067,Amazon.com Inc,21.51,5453206.0,3.55
US5951121038,Micron Technology Inc,24.6,4857808.0,3.16
US7475251036,QUALCOMM Inc,15.74,4729562.0,3.08
US0378331005,Apple Inc,15.99,4723660.0,3.07
US92537N1081,Vertiv Holdings Co,35.4,4653085.0,3.03
US30303M1027,Meta Platforms Inc,6.43,4469295.0,2.91
JP3788600009,Hitachi Ltd,29.72,4386115.0,2.85
US22788C1053,Crowdstrike Holdings Inc,7.73,4083869.0,2.66
KYG875721634,Tencent Holdings Ltd,59.85,4014465.0,2.61
US0404132054,Arista Networks Inc,8.62,3943229.0,2.57
US9581021055,Western Digital Corp,35.69,3917523.0,2.55
US0420682058,ARM Holdings PLC,17.54,3824734.0,2.49
US02079K3059,Alphabet Inc,14.49,3500500.0,2.28
JP3811000003,Fujikura Ltd,120.97,3353652.0,2.18
US0079031078,Advanced Micro Devices Inc,13.9,3065390.0,2.0
JP3733000008,NEC Corp,27.19,2919175.0,1.9
US23804L1035,Datadog Inc,17.6,2901497.0,1.89
US5738741041,Marvell Technology Inc,27.81,2794992.0,1.82
JP3236200006,Keyence Corp,4.53,2720689.0,1.77
US86800U1043,Super Micro Computer Inc,2.22,2671424.0,1.74
TW0002382009,Quanta Computer Inc,220.44,2667002.0,1.74
NL0013056914,Elastic NV,16.11,2500738.0,1.63
US90353T1007,Uber Technologies Inc,23.9,2335805.0,1.52
US24703L2025,Dell Technologies Inc,12.33,2296024.0,1.49
KYG0535Q1331,ASMPT Ltd,128.03,2261001.0,1.47
US92840M1027,Vistra Corp,16.95,2067287.0,1.35
KYG017191142,Alibaba Group Holding Ltd,126.13,1659491.0,1.08
HK0992009065,Lenovo Group Ltd,757.56,1452897.0,0.95
US21037T1097,Constellation Energy Corp,4.79,1454415.0,0.95
US88160R1014,Tesla Inc,4.42,1113336.0,0.72
JP3750400008,Micronics Japan Co Ltd,20.86,1110590.0,0.72
TW0003017000,Asia Vital Components Co Ltd,24.3,737025.0,0.48
KRD010010001,원화예금,5789658.0,5789658.0,3.77
