티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.66,13090011.0,11.84
US5949181045,Microsoft Corp,15.89,7882717.0,7.13
US0231351067,Amazon.com Inc,21.71,4338168.0,3.92
US5738741041,Marvell Technology Inc,47.41,3972329.0,3.59
US30303M1027,Meta Platforms Inc,7.71,3637912.0,3.29
US0079031078,Advanced Micro Devices Inc,18.34,3613679.0,3.27
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,25.72,3459468.0,3.13
US4581401001,Intel Corp,53.06,3365638.0,3.04
US02079K3059,Alphabet Inc,17.8,3312012.0,2.99
US7475251036,QUALCOMM Inc,17.23,3181843.0,2.88
US79466L3024,Salesforce Inc,8.76,3022155.0,2.73
US11135F1012,Broadcom Inc,2.1,3000889.0,2.71
US8334451098,Snowflake Inc,10.96,2848807.0,2.58
US00724F1012,Adobe Inc,3.63,2809048.0,2.54
US60937P1066,MongoDB Inc,4.98,2489808.0,2.25
US8835561023,Thermo Fisher Scientific Inc,3.01,2153041.0,1.95
US88160R1014,Tesla Inc,6.93,2149482.0,1.94
US0378331005,Apple Inc,8.48,2072540.0,1.87
US22788C1053,Crowdstrike Holdings Inc,5.64,2038317.0,1.84
NL0012866412,BE Semiconductor Industries NV,10.43,1969754.0,1.78
KYG070341048,Baidu Inc,12.86,1972667.0,1.78
KR7005930003,삼성전자,26.54,1953344.0,1.77
US81762P1021,ServiceNow Inc,2.12,1955306.0,1.77
HK0992009065,Lenovo Group Ltd,1006.19,1803859.0,1.63
JP3148800000,Ibiden Co Ltd,24.79,1789855.0,1.62
US98980G1022,Zscaler Inc,5.88,1756272.0,1.59
US8716071076,Synopsys Inc,2.5,1656296.0,1.5
IL0011762130,Monday.com Ltd,6.45,1635237.0,1.48
JP3970300004,Recruit Holdings Co Ltd,28.93,1553070.0,1.4
US1273871087,Cadence Design Systems Inc,4.24,1465073.0,1.32
JP3548600000,Disco Corp,4.13,1301167.0,1.18
US90353T1007,Uber Technologies Inc,16.43,1307861.0,1.18
US23804L1035,Datadog Inc,8.08,1292555.0,1.17
US37637K1088,Gitlab Inc,14.71,1190170.0,1.08
US91332U1016,Unity Software Inc,24.43,1156809.0,1.05
US0404132054,Arista Networks Inc,3.44,1113488.0,1.01
US0420682058,ARM Holdings PLC,11.83,1122534.0,1.01
US60741F1049,Mobileye Global Inc,26.01,1094968.0,0.99
JP3122400009,Advantest Corp,23.97,1079609.0,0.98
DE000SHL1006,Siemens Healthineers AG,13.89,1058093.0,0.96
US83304A1060,Snap Inc,47.31,1064839.0,0.96
US20717M1036,Confluent Inc,31.33,933880.0,0.84
US88339J1051,Trade Desk Inc/The,8.77,792464.0,0.72
KR7033640004,네패스,27.19,572349.0,0.52
KRD010010001,원화예금,3568207.0,3568207.0,3.23
