티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,22.48,21438796.0,8.96
KR7000660001,SK하이닉스,15.32,13678399.0,5.72
US19260Q1076,Coinbase Global Inc,43.38,11370908.0,4.75
US36828A1016,GE Vernova Inc,8.32,10906430.0,4.56
US1717793095,Ciena Corp,18.55,10814676.0,4.52
US92537N1081,Vertiv Holdings Co,25.45,9575643.0,4.0
US0937121079,Bloom Energy Corp,46.62,9483656.0,3.97
IE00BKVD2N49,Seagate Technology Holdings PLC,14.34,8431421.0,3.53
US55024U1097,Lumentum Holdings Inc,7.63,8045070.0,3.36
US19247G1076,Coherent Corp,21.78,7788790.0,3.26
USN070592100,ASML Holding NV,3.04,6019449.0,2.52
US4824801009,KLA Corp,2.71,5987852.0,2.5
US0382221051,Applied Materials Inc,11.34,5816956.0,2.43
KR7005930003,삼성전자,30.51,5785209.0,2.42
US5128073062,Lam Research Corp,17.75,5693220.0,2.38
CA13321L108A,Cameco Corp,31.07,5065754.0,2.12
IL0010823792,Tower Semiconductor Ltd,19.03,5012593.0,2.1
US31816X1063,Firefly Aerospace Inc,111.15,4750664.0,1.99
KR7034020008,두산에너빌리티,44.05,4387824.0,1.83
KR7006400006,삼성SDI,9.58,4140548.0,1.73
US7731211089,Rocket Lab Corp,39.1,3769718.0,1.58
DE000623100B,Infineon Technologies AG,56.64,3743760.0,1.57
US2193501051,Corning Inc,17.93,3660140.0,1.53
US00971T1016,Akamai Technologies Inc,21.29,3670120.0,1.53
US49338L1035,Keysight Technologies Inc,8.53,3614266.0,1.51
US55405Y1001,MACOM Technology Solutions Holdings Inc,10.73,3576052.0,1.5
JP3811000003,Fujikura Ltd,91.94,3565333.0,1.49
US8716071076,Synopsys Inc,5.95,3544612.0,1.48
US5738741041,Marvell Technology Inc,22.71,3376882.0,1.41
US5763231090,MasTec Inc,6.33,3055320.0,1.28
US8807701029,Teradyne Inc,6.89,3067367.0,1.28
US31188V1008,Fastly Inc,56.75,2476042.0,1.04
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,4.86,2464972.0,1.03
US0420682058,ARM Holdings PLC,10.89,2472388.0,1.03
US67066G1040,NVIDIA Corp,9.25,2422420.0,1.01
US1999081045,Comfort Systems USA Inc,1.15,2390516.0,1.0
US69608A1088,Palantir Technologies Inc,10.94,2403431.0,1.0
JP3914400001,Murata Manufacturing Co Ltd,73.35,2370781.0,0.99
US88160R1014,Tesla Inc,4.26,2375101.0,0.99
US4581401001,Intel Corp,35.85,2375366.0,0.99
US24703L2025,Dell Technologies Inc,9.55,2353137.0,0.98
KR7005380001,현대차,4.56,2225946.0,0.93
US72703X1063,Planet Labs PBC,48.53,2036206.0,0.85
CNE100007DH9,Knowledge Atlas Technology JSC Ltd,10.25,1362448.0,0.57
KR7347700007,스피어,26.87,1322004.0,0.55
US47759T1007,JinkoSolar Holding Co Ltd,34.79,1327008.0,0.55
US63942X1063,Navitas Semiconductor Corp,90.59,1192721.0,0.5
HK0000218211,Hua Hong Semiconductor Ltd,70.03,1041819.0,0.44
KYG6181S1093,Minimax Group Inc,5.96,1061772.0,0.44
KRD010010001,원화예금,653163.0,653163.0,0.27
