티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,115.47,16573345.0,12.62
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,32.64,6982492.0,5.32
US11135F1012,Broadcom Inc,32.87,6513494.0,4.96
US5949181045,Microsoft Corp,10.32,5675513.0,4.32
US02079K3059,Alphabet Inc,21.76,4742609.0,3.61
US0378331005,Apple Inc,16.46,4695192.0,3.58
KYG875721634,Tencent Holdings Ltd,73.53,4603293.0,3.51
US30303M1027,Meta Platforms Inc,6.72,4572033.0,3.48
US0231351067,Amazon.com Inc,19.98,4454363.0,3.39
US88160R1014,Tesla Inc,12.56,3468486.0,2.64
US0404132054,Arista Networks Inc,6.87,3061900.0,2.33
US66987V1098,Novartis AG,20.14,3052215.0,2.32
US5324571083,Eli Lilly & Co,2.78,3035944.0,2.31
US5951121038,Micron Technology Inc,24.14,2958563.0,2.25
JP3122400009,Advantest Corp,50.92,2931207.0,2.23
US81762P1021,ServiceNow Inc,2.63,2868301.0,2.18
US92537N1081,Vertiv Holdings Co,29.06,2771778.0,2.11
US3364331070,First Solar Inc,9.39,2720440.0,2.07
JP3788600009,Hitachi Ltd,89.31,2633490.0,2.01
JP3236200006,Keyence Corp,4.48,2626530.0,2.0
US00724F1012,Adobe Inc,3.59,2544873.0,1.94
US7475251036,QUALCOMM Inc,11.59,2532405.0,1.93
US21037T1097,Constellation Energy Corp,10.1,2517941.0,1.92
US68389X1054,Oracle Corp,14.22,2509381.0,1.91
US92840M1027,Vistra Corp,22.64,2318533.0,1.77
NL0013056914,Elastic NV,15.93,2226334.0,1.7
JP3811000003,Fujikura Ltd,97.05,2228199.0,1.7
US0420682058,ARM Holdings PLC,13.75,2146188.0,1.63
FR0000121972,Schneider Electric SE,6.69,2036964.0,1.55
TW0002382009,Quanta Computer Inc,194.77,2027716.0,1.54
US24703L2025,Dell Technologies Inc,14.69,1915305.0,1.46
US0079031078,Advanced Micro Devices Inc,10.47,1876276.0,1.43
KYG6427A1022,NetEase Inc,68.25,1616630.0,1.23
US23804L1035,Datadog Inc,10.44,1515696.0,1.15
US69608A1088,Palantir Technologies Inc,35.34,1293621.0,0.99
DE000623100B,Infineon Technologies AG,27.75,1239363.0,0.94
US86800U1043,Super Micro Computer Inc,1.33,1133113.0,0.86
KRD010010001,원화예금,6662531.0,6662531.0,5.07
