티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,29.87,27613113.0,11.24
US67066G1040,NVIDIA Corp,62.65,17139466.0,6.98
KR7000660001,SK하이닉스,12.9,11735955.0,4.78
US36828A1016,GE Vernova Inc,9.12,11329541.0,4.61
US0937121079,Bloom Energy Corp,47.35,11115111.0,4.52
US1717793095,Ciena Corp,20.03,10077422.0,4.1
US19247G1076,Coherent Corp,22.3,8038327.0,3.27
US55024U1097,Lumentum Holdings Inc,8.65,7964128.0,3.24
US92537N1081,Vertiv Holdings Co,19.81,7854282.0,3.2
US69608A1088,Palantir Technologies Inc,30.45,6980770.0,2.84
US7731211089,Rocket Lab Corp,61.77,6308166.0,2.57
US19260Q1076,Coinbase Global Inc,21.81,6296159.0,2.56
US11135F1012,Broadcom Inc,12.48,6264584.0,2.55
KR7005930003,삼성전자,32.97,6050724.0,2.46
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,11.7,5882010.0,2.39
IE00BKVD2N49,Seagate Technology Holdings PLC,9.4,5249725.0,2.14
CA13321L108A,Cameco Corp,29.87,5143659.0,2.09
US4824801009,KLA Corp,2.38,5009307.0,2.04
JP3811000003,Fujikura Ltd,20.3,4889569.0,1.99
US88160R1014,Tesla Inc,7.9,4663183.0,1.9
JP3914400001,Murata Manufacturing Co Ltd,132.34,4614639.0,1.88
HK0000218211,Hua Hong Semiconductor Ltd,236.13,4280610.0,1.74
US64110L1061,Netflix Inc,29.03,4088920.0,1.66
US5128073062,Lam Research Corp,12.06,3773594.0,1.54
USN070592100,ASML Holding NV,1.86,3752518.0,1.53
US0382221051,Applied Materials Inc,7.41,3730595.0,1.52
DE000ENER6YA,Siemens Energy AG,14.18,3716018.0,1.51
DE000623100B,Infineon Technologies AG,51.81,3582468.0,1.46
KR7005380001,현대차,6.54,3378758.0,1.38
US88339J1051,Trade Desk Inc/The,65.43,2592263.0,1.06
KYG6181S1093,Minimax Group Inc,12.21,2525247.0,1.03
IL001081124A,Elbit Systems Ltd,1.94,2509655.0,1.02
US02156V1098,Oklo Inc,27.54,2451237.0,1.0
US55405Y1001,MACOM Technology Solutions Holdings Inc,7.58,2443702.0,0.99
US02079K3059,Alphabet Inc,5.34,2420448.0,0.99
US30303M1027,Meta Platforms Inc,2.52,2402613.0,0.98
US0231351067,Amazon.com Inc,7.64,2392106.0,0.97
US8807701029,Teradyne Inc,5.52,2364946.0,0.96
CNE1000004L9,Weichai Power Co Ltd,415.79,2288205.0,0.93
CNE100006CQ4,UBTech Robotics Corp Ltd,106.76,2196061.0,0.89
KR7034020008,두산에너빌리티,16.4,1746758.0,0.71
US0080731088,AeroVironment Inc,4.12,1303589.0,0.53
US4581401001,Intel Corp,18.42,1244760.0,0.51
KYG3323L1005,Fabrinet,1.65,1264276.0,0.51
KRD010010001,원화예금,3036698.0,3036698.0,1.24
