티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,135.0,23003043.0,15.17
US5949181045,Microsoft Corp,12.36,7616652.0,5.02
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,31.54,7560399.0,4.99
US11135F1012,Broadcom Inc,3.01,6661858.0,4.39
US0231351067,Amazon.com Inc,24.86,6625734.0,4.37
US0378331005,Apple Inc,21.22,6165614.0,4.07
US30303M1027,Meta Platforms Inc,8.85,6154947.0,4.06
US02079K3059,Alphabet Inc,20.81,5228185.0,3.45
KYG875721634,Tencent Holdings Ltd,66.43,4368365.0,2.88
US5951121038,Micron Technology Inc,23.08,4187498.0,2.76
US92537N1081,Vertiv Holdings Co,32.5,3880969.0,2.56
US0404132054,Arista Networks Inc,7.37,3562254.0,2.35
US7475251036,QUALCOMM Inc,12.77,3508038.0,2.31
US23804L1035,Datadog Inc,19.26,3445976.0,2.27
NL0013056914,Elastic NV,21.87,3435739.0,2.27
JP3788600009,Hitachi Ltd,102.12,3150950.0,2.08
FR0000121972,Schneider Electric SE,9.38,3124581.0,2.06
JP3148800000,Ibiden Co Ltd,55.2,3097101.0,2.04
JP3122400009,Advantest Corp,56.3,3099703.0,2.04
US9581021055,Western Digital Corp,29.04,3035296.0,2.0
US24703L2025,Dell Technologies Inc,15.88,3020408.0,1.99
US22788C1053,Crowdstrike Holdings Inc,5.65,2985463.0,1.97
JP3236200006,Keyence Corp,4.88,2947599.0,1.94
JP3811000003,Fujikura Ltd,107.91,2936797.0,1.94
US0079031078,Advanced Micro Devices Inc,12.89,2883665.0,1.9
US3364331070,First Solar Inc,8.48,2637725.0,1.74
US90353T1007,Uber Technologies Inc,25.64,2570283.0,1.7
US0420682058,ARM Holdings PLC,10.81,2439514.0,1.61
TW0002382009,Quanta Computer Inc,162.44,2149365.0,1.42
US86800U1043,Super Micro Computer Inc,1.8,2037768.0,1.34
US92840M1027,Vistra Corp,16.44,1949625.0,1.29
HK0992009065,Lenovo Group Ltd,929.83,1809375.0,1.19
JP3733000008,NEC Corp,15.09,1712345.0,1.13
US88160R1014,Tesla Inc,5.6,1529144.0,1.01
US21037T1097,Constellation Energy Corp,4.57,1262994.0,0.83
JP3750400008,Micronics Japan Co Ltd,18.22,1044207.0,0.69
KRD010010001,원화예금,4776638.0,4776638.0,3.15
