티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.23,23700402.0,16.95
US5949181045,Microsoft Corp,10.81,6321860.0,4.52
US11135F1012,Broadcom Inc,3.26,6211272.0,4.44
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,28.97,6068402.0,4.34
US0231351067,Amazon.com Inc,22.49,5614201.0,4.02
US92537N1081,Vertiv Holdings Co,40.56,5479366.0,3.92
US02079K3059,Alphabet Inc,18.2,4412084.0,3.16
US30303M1027,Meta Platforms Inc,6.34,4016577.0,2.87
KYG875721634,Tencent Holdings Ltd,58.97,3949929.0,2.83
US0404132054,Arista Networks Inc,8.96,3871937.0,2.77
US5951121038,Micron Technology Inc,22.22,3861064.0,2.76
US7475251036,QUALCOMM Inc,13.7,3750999.0,2.68
JP3788600009,Hitachi Ltd,28.34,3688387.0,2.64
US21037T1097,Constellation Energy Corp,11.55,3505199.0,2.51
CA878742204B,Teck Resources Ltd,46.95,3416863.0,2.44
US92840M1027,Vistra Corp,23.91,3071250.0,2.2
JP3811000003,Fujikura Ltd,115.43,3042470.0,2.18
US79466L3024,Salesforce Inc,7.71,2980302.0,2.13
TW0002382009,Quanta Computer Inc,239.09,2847238.0,2.04
US86800U1043,Super Micro Computer Inc,2.27,2785006.0,1.99
JP3236200006,Keyence Corp,4.34,2722663.0,1.95
US5738741041,Marvell Technology Inc,27.32,2729397.0,1.95
US8334451098,Snowflake Inc,11.84,2624847.0,1.88
JP3733000008,NEC Corp,26.29,2556063.0,1.83
US0420682058,ARM Holdings PLC,15.12,2365070.0,1.69
US9581021055,Western Digital Corp,23.19,2338990.0,1.67
NL0013056914,Elastic NV,15.0,2235837.0,1.6
US0079031078,Advanced Micro Devices Inc,9.71,2178750.0,1.56
TW0003017000,Asia Vital Components Co Ltd,77.71,2133218.0,1.53
KYG017191142,Alibaba Group Holding Ltd,136.8,2016033.0,1.44
US22788C1053,Crowdstrike Holdings Inc,4.24,2016437.0,1.44
US1273871087,Cadence Design Systems Inc,4.83,1909559.0,1.37
KYG0535Q1331,ASMPT Ltd,113.12,1835024.0,1.31
US23804L1035,Datadog Inc,9.77,1629127.0,1.17
JP3750400008,Micronics Japan Co Ltd,22.63,1285560.0,0.92
US88160R1014,Tesla Inc,4.8,1220140.0,0.87
TW0001519007,Fortune Electric Co Ltd,26.07,803639.0,0.57
KRD010010001,원화예금,2593952.0,2593952.0,1.86
