티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,19.57,23644403.0,17.88
US5949181045,Microsoft Corp,13.49,7363996.0,5.57
US0079031078,Advanced Micro Devices Inc,23.59,6287395.0,4.75
US30303M1027,Meta Platforms Inc,9.09,5971415.0,4.52
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,30.34,5758950.0,4.36
US0231351067,Amazon.com Inc,22.89,5277293.0,3.99
US11135F1012,Broadcom Inc,2.47,4194495.0,3.17
US86800U1043,Super Micro Computer Inc,2.51,3837196.0,2.9
US92537N1081,Vertiv Holdings Co,38.11,3622913.0,2.74
US79466L3024,Salesforce Inc,8.65,3486399.0,2.64
US5951121038,Micron Technology Inc,27.08,3467826.0,2.62
US1273871087,Cadence Design Systems Inc,7.61,3113841.0,2.35
JP3571400005,Tokyo Electron Ltd,9.49,3082666.0,2.33
KYG0535Q1331,ASMPT Ltd,148.96,2710399.0,2.05
US8835561023,Thermo Fisher Scientific Inc,3.44,2700692.0,2.04
TW0002449006,King Yuan Electronics Co Ltd,569.62,2604712.0,1.97
TW0002454006,MediaTek Inc,50.63,2568885.0,1.94
JP3548600000,Disco Corp,5.7,2532630.0,1.92
IL0011762130,Monday.com Ltd,8.52,2516984.0,1.9
TW0006669005,Wiwynn Corp,23.73,2412999.0,1.82
US0404132054,Arista Networks Inc,6.45,2389757.0,1.81
US02079K3059,Alphabet Inc,12.19,2219290.0,1.68
US00724F1012,Adobe Inc,2.83,2154421.0,1.63
JP3519400000,Chugai Pharmaceutical Co Ltd,37.34,2133834.0,1.61
US5738741041,Marvell Technology Inc,21.0,1981174.0,1.5
US68389X1054,Oracle Corp,10.93,1832429.0,1.39
US90353T1007,Uber Technologies Inc,17.42,1793417.0,1.36
JP3750400008,Micronics Japan Co Ltd,24.53,1649938.0,1.25
US22788C1053,Crowdstrike Holdings Inc,3.34,1445636.0,1.09
US98980G1022,Zscaler Inc,5.41,1431107.0,1.08
US88160R1014,Tesla Inc,6.0,1400257.0,1.06
JP3122400009,Advantest Corp,22.94,1359098.0,1.03
NL0013056914,Elastic NV,9.72,1353205.0,1.02
US8334451098,Snowflake Inc,5.72,1217692.0,0.92
US0420682058,ARM Holdings PLC,6.96,1184785.0,0.9
US21037T1097,Constellation Energy Corp,5.32,1177434.0,0.89
US37637K1088,Gitlab Inc,14.83,1115838.0,0.84
NL0012866412,BE Semiconductor Industries NV,5.11,1048388.0,0.79
US60937P1066,MongoDB Inc,2.13,1032149.0,0.78
TW0003231007,Wistron Corp,189.87,971298.0,0.73
KR7131970006,두산테스나,13.42,636779.0,0.48
KRD010010001,원화예금,3552540.0,3552540.0,2.69
