티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,59.45,40801946.0,12.95
US4581401001,Intel Corp,104.31,15009148.0,4.76
US0231351067,Amazon.com Inc,37.36,14501303.0,4.6
US02079K3059,Alphabet Inc,27.38,14127552.0,4.48
US5949181045,Microsoft Corp,20.36,14128650.0,4.48
JP3236330001,Kioxia Holdings Corp,26.88,13167632.0,4.18
IE00BKVD2N49,Seagate Technology Holdings PLC,9.21,10984859.0,3.49
US9581021055,Western Digital Corp,14.86,10985969.0,3.49
JP3914400001,Murata Manufacturing Co Ltd,151.92,10730241.0,3.4
US80004C2008,Sandisk Corp,5.22,10045783.0,3.19
US78392B2060,SK hynix Inc,46.71,10044728.0,3.19
US67066G1040,NVIDIA Corp,30.18,9421157.0,2.99
US0420682058,ARM Holdings PLC,22.88,8943784.0,2.84
US5738741041,Marvell Technology Inc,28.22,8477279.0,2.69
KR7009150004,삼성전기,5.46,6711310.0,2.13
US55024U1097,Lumentum Holdings Inc,5.6,6591565.0,2.09
US22788C1053,Crowdstrike Holdings Inc,21.9,6543836.0,2.08
US6974351057,Palo Alto Networks Inc,12.62,6517973.0,2.07
US60937P1066,MongoDB Inc,11.99,6425119.0,2.04
US30303M1027,Meta Platforms Inc,7.5,6283780.0,1.99
US8334451098,Snowflake Inc,13.61,6138506.0,1.95
KYG017191142,Alibaba Group Holding Ltd,215.86,5019265.0,1.59
US5951121038,Micron Technology Inc,3.89,4945210.0,1.57
US0326541051,Analog Devices Inc,9.08,4880221.0,1.55
US23804L1035,Datadog Inc,12.04,4853829.0,1.54
US81762P1021,ServiceNow Inc,28.72,4793912.0,1.52
US69608A1088,Palantir Technologies Inc,21.3,4804245.0,1.52
USN070592100,ASML Holding NV,1.97,4703947.0,1.49
US7707001027,Robinhood Markets Inc,33.02,4363317.0,1.38
KYG6181S1093,Minimax Group Inc,70.62,3253537.0,1.03
US03823U1025,Applied Optoelectronics Inc,17.57,3216382.0,1.02
US6833441057,Onto Innovation Inc,7.99,3139074.0,1.0
US5128073062,Lam Research Corp,7.17,3138973.0,1.0
US0382221051,Applied Materials Inc,4.13,3138867.0,1.0
US8807701029,Teradyne Inc,5.66,3139377.0,1.0
DE000623100B,Infineon Technologies AG,31.8,3140610.0,1.0
HK0000218211,Hua Hong Grace Semiconductor Ltd,99.94,2566841.0,0.81
CNE100000MLA,NAURA Technology Group Co Ltd,16.55,2563297.0,0.81
CNE100005PTA,Hygon Information Technology Co Ltd,38.67,2356359.0,0.75
KR7005930003,삼성전자,9.8,2259623.0,0.72
US84615Q1031,Space Exploration Technologies Corp,10.18,1569894.0,0.5
IL0010823792,Tower Semiconductor Ltd,4.67,1403115.0,0.45
US0937121079,Bloom Energy Corp,3.44,1147617.0,0.36
US92537N1081,Vertiv Holdings Co,2.67,1055139.0,0.33
US36828A1016,GE Vernova Inc,0.65,940640.0,0.3
KRD010010001,원화예금,2170504.0,2170504.0,0.69
