티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,93.68,72730998.0,17.67
US80004C2008,Sandisk Corp/DE,20.5,52263005.0,12.7
US0420682058,ARM Holdings PLC,66.05,35102399.0,8.53
KR7000660001,SK하이닉스,8.43,19909253.0,4.84
IE00BKVD2N49,Seagate Technology Holdings PLC,14.27,18883399.0,4.59
KR7005930003,삼성전자,52.49,18317679.0,4.45
US5951121038,Micron Technology Inc,11.04,16129971.0,3.92
JP3914400001,Murata Manufacturing Co Ltd,158.84,14420716.0,3.5
US4592001014,International Business Machines Corp,23.07,10336346.0,2.51
DE000623100B,Infineon Technologies AG,61.8,8788390.0,2.14
US81762P1021,ServiceNow Inc,46.38,8677451.0,2.11
US00971T1016,Akamai Technologies Inc,38.61,8685858.0,2.11
US8334451098,Snowflake Inc,22.56,8673430.0,2.11
US60937P1066,MongoDB Inc,16.37,8265224.0,2.01
US68389X1054,Oracle Corp,24.34,8268190.0,2.01
US4581401001,Intel Corp,47.76,8239646.0,2.0
US0326541051,Analog Devices Inc,12.24,7618554.0,1.85
US5128073062,Lam Research Corp,9.06,4336831.0,1.05
US4824801009,KLA Corp,1.44,4152570.0,1.01
US8807701029,Teradyne Inc,7.33,4125843.0,1.0
US21873S1087,CoreWeave Inc,25.08,4132804.0,1.0
US1717793095,Ciena Corp,4.63,4044721.0,0.98
US5738741041,Marvell Technology Inc,13.02,4014496.0,0.98
US92537N1081,Vertiv Holdings Co,8.44,4007979.0,0.97
US0382221051,Applied Materials Inc,5.91,4002303.0,0.97
US0937121079,Bloom Energy Corp,9.1,3902349.0,0.95
US36828A1016,GE Vernova Inc,2.66,3872982.0,0.94
US55405Y1001,MACOM Technology Solutions Holdings Inc,6.77,3716201.0,0.9
US19247G1076,Coherent Corp,6.83,3713935.0,0.9
IL0010823792,Tower Semiconductor Ltd,9.67,3712151.0,0.9
US55024U1097,Lumentum Holdings Inc,2.89,3712683.0,0.9
US6833441057,Onto Innovation Inc,9.26,3597644.0,0.87
KYG017191142,Alibaba Group Holding Ltd,144.54,3354227.0,0.82
US2193501051,Corning Inc,12.23,3333087.0,0.81
US76655K1034,Rigetti Computing Inc,75.74,2909876.0,0.71
KYG393871085,GLOBALFOUNDRIES Inc,22.42,2697585.0,0.66
US7731211089,Rocket Lab Corp,11.44,2468411.0,0.6
US31816X1063,Firefly Aerospace Inc,35.3,2468972.0,0.6
US72703X1063,Planet Labs PBC,32.07,2467282.0,0.6
KYG070341048,Baidu Inc,91.16,2274648.0,0.55
CNE1000004L9,Weichai Power Co Ltd,269.34,2152644.0,0.52
HK0000218211,Hua Hong Semiconductor Ltd,69.06,2138116.0,0.52
KRD010010001,원화예금,919431.0,919431.0,0.22
