티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,92.91,71872306.0,16.88
US80004C2008,Sandisk Corp/DE,20.33,54298796.0,12.76
US0420682058,ARM Holdings PLC,65.51,40612945.0,9.54
IE00BKVD2N49,Seagate Technology Holdings PLC,14.15,19768488.0,4.64
KR7000660001,SK하이닉스,8.36,19720547.0,4.63
KR7005930003,삼성전자,52.05,18765753.0,4.41
US5951121038,Micron Technology Inc,11.84,18595421.0,4.37
JP3914400001,Murata Manufacturing Co Ltd,157.53,15687342.0,3.69
US4592001014,International Business Machines Corp,22.88,11118776.0,2.61
US60937P1066,MongoDB Inc,16.95,10382178.0,2.44
US8334451098,Snowflake Inc,24.42,10376440.0,2.44
US68389X1054,Oracle Corp,26.43,9946034.0,2.34
US81762P1021,ServiceNow Inc,46.0,9476832.0,2.23
US00971T1016,Akamai Technologies Inc,38.29,8943331.0,2.1
DE000623100B,Infineon Technologies AG,61.29,8699792.0,2.04
US4581401001,Intel Corp,47.37,7853355.0,1.84
US0326541051,Analog Devices Inc,12.14,7411318.0,1.74
US21873S1087,CoreWeave Inc,24.88,4708590.0,1.11
US5128073062,Lam Research Corp,8.99,4321339.0,1.02
US5738741041,Marvell Technology Inc,12.91,4296039.0,1.01
KYG017191142,Alibaba Group Holding Ltd,178.77,4247170.0,1.0
US4824801009,KLA Corp,1.42,4191168.0,0.98
US92537N1081,Vertiv Holdings Co,8.37,4104485.0,0.96
US0382221051,Applied Materials Inc,5.86,4073440.0,0.96
US8807701029,Teradyne Inc,7.27,4071509.0,0.96
US1717793095,Ciena Corp,4.6,3969730.0,0.93
US55024U1097,Lumentum Holdings Inc,2.86,3929034.0,0.92
US36828A1016,GE Vernova Inc,2.64,3800948.0,0.89
US19247G1076,Coherent Corp,6.77,3727727.0,0.88
US0937121079,Bloom Energy Corp,9.03,3744117.0,0.88
IL0010823792,Tower Semiconductor Ltd,9.59,3671993.0,0.86
US55405Y1001,MACOM Technology Solutions Holdings Inc,6.72,3604752.0,0.85
US6833441057,Onto Innovation Inc,9.18,3561536.0,0.84
US2193501051,Corning Inc,12.13,3250244.0,0.76
US76655K1034,Rigetti Computing Inc,75.12,2919425.0,0.69
KYG393871085,GLOBALFOUNDRIES Inc,22.24,2695584.0,0.63
KYG070341048,Baidu Inc,90.41,2258192.0,0.53
HK0000218211,Hua Hong Semiconductor Ltd,34.25,1009091.0,0.24
KRD010010001,원화예금,5974783.0,5974783.0,1.4
