티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,77.11,61800729.0,14.29
US80004C2008,Sandisk Corp,17.46,52856213.0,12.22
US5951121038,Micron Technology Inc,28.44,46111212.0,10.66
KR7005930003,삼성전자,63.53,21631764.0,5.0
US4581401001,Intel Corp,104.19,21250317.0,4.91
JP3236330001,Kioxia Holdings Corp,23.82,20968089.0,4.85
KR7000660001,SK하이닉스,8.12,20943529.0,4.84
JP3914400001,Murata Manufacturing Co Ltd,198.82,20866804.0,4.83
IE00BKVD2N49,Seagate Technology Holdings PLC,12.44,19912612.0,4.61
US0420682058,ARM Holdings PLC,29.64,16744303.0,3.87
US0937121079,Bloom Energy Corp,30.34,15062232.0,3.48
US92537N1081,Vertiv Holdings Co,29.31,14385797.0,3.33
US36828A1016,GE Vernova Inc,8.8,14042443.0,3.25
US5738741041,Marvell Technology Inc,21.9,9421902.0,2.18
US9581021055,Western Digital Corp,7.98,8248965.0,1.91
DE000623100B,Infineon Technologies AG,56.81,8020574.0,1.85
US0326541051,Analog Devices Inc,10.42,6545074.0,1.51
KYG393871085,GLOBALFOUNDRIES Inc,50.54,6497358.0,1.5
US0382221051,Applied Materials Inc,6.14,5542071.0,1.28
US5128073062,Lam Research Corp,9.59,5492791.0,1.27
US8807701029,Teradyne Inc,7.28,4713268.0,1.09
US6833441057,Onto Innovation Inc,9.55,4652509.0,1.08
US4824801009,KLA Corp,12.24,4612151.0,1.07
CNE100007DH9,Knowledge Atlas Technology JSC Ltd,10.0,4266871.0,0.99
US4592001014,International Business Machines Corp,8.39,3426463.0,0.79
US84615Q1031,Space Exploration Technologies Corp,9.77,2351686.0,0.54
KR7009150004,삼성전기,1.18,2310589.0,0.53
US00971T1016,Akamai Technologies Inc,12.51,2312368.0,0.53
IL0010823792,Tower Semiconductor Ltd,4.89,2132806.0,0.49
US2193501051,Corning Inc,6.41,1918509.0,0.44
US19247G1076,Coherent Corp,3.14,1846273.0,0.43
US55024U1097,Lumentum Holdings Inc,1.36,1734521.0,0.4
US68389X1054,Oracle Corp,1.68,428400.0,0.1
US21873S1087,CoreWeave Inc,2.63,428591.0,0.1
