티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,77.56,62511487.0,14.6
US80004C2008,Sandisk Corp,16.02,51748183.0,12.08
US5951121038,Micron Technology Inc,24.65,43121313.0,10.07
JP3914400001,Murata Manufacturing Co Ltd,214.13,22023603.0,5.14
US4581401001,Intel Corp,101.33,20092304.0,4.69
JP3236330001,Kioxia Holdings Corp,19.74,17374353.0,4.06
IE00BKVD2N49,Seagate Technology Holdings PLC,12.09,16816767.0,3.93
US0420682058,ARM Holdings PLC,28.83,14889668.0,3.48
US6833441057,Onto Innovation Inc,25.83,12928221.0,3.02
US5128073062,Lam Research Corp,22.07,12928490.0,3.02
US0382221051,Applied Materials Inc,13.35,12927505.0,3.02
KR7009150004,삼성전기,6.13,12485664.0,2.92
KR7000660001,SK하이닉스,4.58,12027459.0,2.81
KR7005930003,삼성전자,34.32,11086956.0,2.59
US5738741041,Marvell Technology Inc,20.26,8350378.0,1.95
US8807701029,Teradyne Inc,12.13,8190797.0,1.91
US4824801009,KLA Corp,21.32,8191692.0,1.91
CNE100007DH9,Knowledge Atlas Technology JSC Ltd,20.14,8117404.0,1.9
US9581021055,Western Digital Corp,8.71,7890216.0,1.84
CNE100000MLA,NAURA Technology Group Co Ltd,37.16,6875895.0,1.61
DE000623100B,Infineon Technologies AG,47.05,6490871.0,1.52
KYG393871085,GLOBALFOUNDRIES Inc,49.15,6058721.0,1.41
US0326541051,Analog Devices Inc,9.38,5605729.0,1.31
HK0000218211,Hua Hong Grace Semiconductor Ltd,143.02,5339715.0,1.25
US92537N1081,Vertiv Holdings Co,9.2,4323161.0,1.01
US36828A1016,GE Vernova Inc,2.68,4323904.0,1.01
US0937121079,Bloom Energy Corp,11.09,4319724.0,1.01
US4592001014,International Business Machines Corp,8.16,3424053.0,0.8
US84615Q1031,Space Exploration Technologies Corp,9.5,2249866.0,0.53
US2193501051,Corning Inc,6.24,2129905.0,0.5
US30303M1027,Meta Platforms Inc,2.53,2154800.0,0.5
US0231351067,Amazon.com Inc,5.98,2151556.0,0.5
US02079K3059,Alphabet Inc,4.13,2153340.0,0.5
IL0010823792,Tower Semiconductor Ltd,4.76,1838019.0,0.43
US19247G1076,Coherent Corp,3.05,1796419.0,0.42
US55024U1097,Lumentum Holdings Inc,1.32,1668270.0,0.39
KRD010010001,원화예금,1688791.0,1688791.0,0.39
