티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,48.15,30683806,10.35
US5949181045,Microsoft Corp,22.67,15930522,5.38
US0231351067,Amazon.com Inc,37.55,13690870,4.62
US02079K3059,Alphabet Inc,28.32,13431119,4.53
US67066G1040,NVIDIA Corp,43.45,12936955,4.37
US4581401001,Intel Corp,95.61,11707396,3.95
US5738741041,Marvell Technology Inc,37.38,11080718,3.74
JP3236330001,Kioxia Holdings Corp,23.47,9623919,3.25
US0494681010,Atlassian Corp,35.58,9271870,3.13
US69608A1088,Palantir Technologies Inc,35.52,9056054,3.06
US7707001027,Robinhood Markets Inc,60.17,8585005,2.9
KR7009150004,삼성전기,5.87,8553600,2.89
JP3914400001,Murata Manufacturing Co Ltd,122.67,7768680,2.62
US80004C2008,Sandisk Corp,3.71,7533221,2.54
US9581021055,Western Digital Corp,11.91,7488627,2.53
IE00BKVD2N49,Seagate Technology Holdings PLC,6.5,7376919,2.49
US55024U1097,Lumentum Holdings Inc,5.26,6441325,2.17
US5951121038,Micron Technology Inc,4.7,6005654,2.03
US78392B2060,SK hynix Inc,27.24,6003090,2.03
US30303M1027,Meta Platforms Inc,7.58,5995318,2.02
KYG254571055,Credo Technology Group Holding Ltd,18.33,5837381,1.97
US03823U1025,Applied Optoelectronics Inc,39.99,5813904,1.96
CNE100007DH9,Z AI Co Ltd,30.19,5745302,1.94
US68389X1054,Oracle Corp,21.94,4528759,1.53
KYG6181S1093,Minimax Group Inc,85.33,4475206,1.51
US0420682058,ARM Holdings PLC,13.38,4376143,1.48
US1717793095,Ciena Corp,8.11,4201472,1.42
US0326541051,Analog Devices Inc,8.5,4209282,1.42
US04626A1034,Astera Labs Inc,9.41,3729267,1.26
US6792951054,Okta Inc,16.26,3698278,1.25
US22788C1053,Crowdstrike Holdings Inc,11.55,3451962,1.16
KR7005930003,삼성전자,11.73,3050666,1.03
US60937P1066,MongoDB Inc,5,3054590,1.03
CNE1000030SA,GigaDevice Semiconductor Inc,37.33,3016551,1.02
US8334451098,Snowflake Inc,6.7,3007036,1.01
US6974351057,Palo Alto Networks Inc,5.75,2923869,0.99
US5128073062,Lam Research Corp,7.07,2922011,0.99
USN070592100,ASML Holding NV,1.25,2897062,0.98
DE000623100B,Infineon Technologies AG,31.35,2838628,0.96
KYG3323L1005,Fabrinet,4.99,2830928,0.96
US19247G1076,Coherent Corp,7.42,2836807,0.96
IL0010823792,Tower Semiconductor Ltd,9.87,2810385,0.95
US8807701029,Teradyne Inc,2.95,1432821,0.48
CNE100000MLA,NAURA Technology Group Co Ltd,8.53,1211963,0.41
US84615Q1031,Space Exploration Technologies Corp,1.63,315015,0.11
KRD010010001,원화예금,1960328,1960328,0.66
