티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,77.84,60917033.0,13.91
US80004C2008,Sandisk Corp,17.62,52720482.0,12.04
US5951121038,Micron Technology Inc,26.6,42371112.0,9.68
KR7000660001,SK하이닉스,8.31,22321852.0,5.1
US0420682058,ARM Holdings PLC,32.77,20960262.0,4.79
JP3236330001,Kioxia Holdings Corp,22.57,20593220.0,4.7
IE00BKVD2N49,Seagate Technology Holdings PLC,12.55,20436950.0,4.67
KR7005930003,삼성전자,56.12,20342191.0,4.64
JP3914400001,Murata Manufacturing Co Ltd,194.77,20117453.0,4.59
US4581401001,Intel Corp,108.12,19994379.0,4.57
US84615Q1031,Space Exploration Technologies Corp,60.69,17779218.0,4.06
US92537N1081,Vertiv Holdings Co,27.48,13328211.0,3.04
US36828A1016,GE Vernova Inc,8.33,13334936.0,3.04
US0937121079,Bloom Energy Corp,30.63,13330190.0,3.04
KR7267260008,HD현대일렉트릭,10.69,11618764.0,2.65
US5738741041,Marvell Technology Inc,22.11,9775230.0,2.23
DE000623100B,Infineon Technologies AG,57.35,7777134.0,1.78
US0326541051,Analog Devices Inc,10.52,6659800.0,1.52
US0382221051,Applied Materials Inc,5.08,4602515.0,1.05
US4824801009,KLA Corp,12.35,4502935.0,1.03
US5128073062,Lam Research Corp,7.79,4451842.0,1.02
KYG393871085,GLOBALFOUNDRIES Inc,36.09,4443908.0,1.01
US00971T1016,Akamai Technologies Inc,21.03,4106687.0,0.94
US8807701029,Teradyne Inc,6.3,3930941.0,0.9
US6833441057,Onto Innovation Inc,7.96,3878251.0,0.89
US21873S1087,CoreWeave Inc,21.57,3794559.0,0.87
US4592001014,International Business Machines Corp,5.55,2224426.0,0.51
US68389X1054,Oracle Corp,7.94,2225173.0,0.51
IL0010823792,Tower Semiconductor Ltd,4.94,2015447.0,0.46
US55024U1097,Lumentum Holdings Inc,1.37,1822412.0,0.42
US19247G1076,Coherent Corp,3.17,1834568.0,0.42
US2193501051,Corning Inc,6.47,1733730.0,0.4
