티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,20.44,24999049.0,18.44
US5949181045,Microsoft Corp,13.17,7111575.0,5.24
US0079031078,Advanced Micro Devices Inc,25.22,7035858.0,5.19
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,32.12,6324882.0,4.66
US30303M1027,Meta Platforms Inc,8.42,5691822.0,4.2
US0231351067,Amazon.com Inc,21.94,5120072.0,3.78
US86800U1043,Super Micro Computer Inc,3.04,4653179.0,3.43
US11135F1012,Broadcom Inc,2.12,3936780.0,2.9
JP3571400005,Tokyo Electron Ltd,10.54,3579843.0,2.64
US92537N1081,Vertiv Holdings Co,36.91,3511779.0,2.59
US5738741041,Marvell Technology Inc,31.11,3493708.0,2.58
US79466L3024,Salesforce Inc,8.47,3380664.0,2.49
US1273871087,Cadence Design Systems Inc,7.48,3139723.0,2.32
US5951121038,Micron Technology Inc,22.7,2965387.0,2.19
TW0002449006,King Yuan Electronics Co Ltd,576.79,2822233.0,2.08
JP3548600000,Disco Corp,6.07,2767988.0,2.04
TW0006669005,Wiwynn Corp,25.0,2635500.0,1.94
US8835561023,Thermo Fisher Scientific Inc,3.06,2413702.0,1.78
IL0011762130,Monday.com Ltd,7.88,2357997.0,1.74
US0404132054,Arista Networks Inc,6.11,2310168.0,1.7
JP3519400000,Chugai Pharmaceutical Co Ltd,39.82,2286675.0,1.69
TW0002454006,MediaTek Inc,42.86,2214147.0,1.63
KYG0535Q1331,ASMPT Ltd,121.78,1972159.0,1.45
JP3750400008,Micronics Japan Co Ltd,26.96,1924706.0,1.42
US90353T1007,Uber Technologies Inc,17.92,1878111.0,1.39
US00724F1012,Adobe Inc,2.5,1834653.0,1.35
JP3122400009,Advantest Corp,25.89,1611271.0,1.19
US88160R1014,Tesla Inc,6.77,1596245.0,1.18
NL0013056914,Elastic NV,9.96,1403908.0,1.04
US21037T1097,Constellation Energy Corp,5.51,1305923.0,0.96
NL0012866412,BE Semiconductor Industries NV,4.96,1275576.0,0.94
US68389X1054,Oracle Corp,8.47,1280408.0,0.94
US22788C1053,Crowdstrike Holdings Inc,2.91,1266174.0,0.93
US37637K1088,Gitlab Inc,15.69,1223408.0,0.9
US0420682058,ARM Holdings PLC,6.49,1206450.0,0.89
US98980G1022,Zscaler Inc,4.33,1150204.0,0.85
US60937P1066,MongoDB Inc,1.91,1038602.0,0.77
US98138H1014,Workday Inc,2.83,988812.0,0.73
US8334451098,Snowflake Inc,4.44,987043.0,0.73
KRD010010001,원화예금,6899747.0,6899747.0,5.09
