티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,71.19,11356116.0,7.64
KYG017191142,Alibaba Group Holding Ltd,308.43,7467486.0,5.03
US0231351067,Amazon.com Inc,25.83,7233637.0,4.87
KYG875721634,Tencent Holdings Ltd,75.29,7078137.0,4.76
US30303M1027,Meta Platforms Inc,8.18,6936638.0,4.67
US02079K3059,Alphabet Inc,25.51,5806987.0,3.91
US69608A1088,Palantir Technologies Inc,44.23,5495019.0,3.7
US64110L1061,Netflix Inc,3.87,5306057.0,3.57
US26441C2044,Duke Energy Corp,27.8,4989980.0,3.36
US25746U1097,Dominion Energy Inc,60.24,4971596.0,3.35
US37954Y6326,Global X Artificial Intelligence & Technology ETF,88.95,4762909.0,3.21
US11135F1012,Broadcom Inc,19.11,4709359.0,3.17
US36828A1016,GE Vernova Inc,10.38,4664896.0,3.14
US21037T1097,Constellation Energy Corp,14.8,4391912.0,2.96
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,17.82,4354868.0,2.93
US03831W1080,AppLovin Corp,10.64,4150912.0,2.79
US5949181045,Microsoft Corp,7.44,4111808.0,2.77
JP3933800009,LY Corp,773.14,3843424.0,2.59
US92840M1027,Vistra Corp,21.43,3703966.0,2.49
US7739031091,Rockwell Automation Inc,7.98,3034413.0,2.04
US79466L3024,Salesforce Inc,6.86,2707767.0,1.82
US92537N1081,Vertiv Holdings Co,24.21,2573039.0,1.73
US8334451098,Snowflake Inc,11.34,2440200.0,1.64
US0527691069,Autodesk Inc,6.11,2355632.0,1.59
US22788C1053,Crowdstrike Holdings Inc,4.4,2281234.0,1.54
US6974351057,Palo Alto Networks Inc,8.87,2227647.0,1.5
US0420682058,ARM Holdings PLC,12.9,2027287.0,1.36
US5738741041,Marvell Technology Inc,21.36,1936106.0,1.3
US0937121079,Bloom Energy Corp,63.98,1851389.0,1.25
US23804L1035,Datadog Inc,10.96,1600623.0,1.08
TW0002454006,MediaTek Inc,24.79,1526587.0,1.03
FR0000044448,Nexans SA,10.03,1441776.0,0.97
DE000ENER6YA,Siemens Energy AG,16.71,1431144.0,0.96
DE000723610A,Siemens AG,4.13,1393266.0,0.94
US4581401001,Intel Corp,41.77,1396368.0,0.94
US88160R1014,Tesla Inc,3.49,1331731.0,0.9
US36165L1089,GDS Holdings Ltd,34.44,1283965.0,0.86
KYG7611S1075,RoboSense Technology Co Ltd,175.51,1266458.0,0.85
JP3924800000,DMG Mori Co Ltd,39.58,1123969.0,0.76
KYG596691041,Meituan,28.08,827438.0,0.56
KRD010010001,원화예금,5211166.0,5211166.0,3.51
