티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,64.52,12394294.0,7.46
US69608A1088,Palantir Technologies Inc,56.81,9589710.0,5.77
US88160R1014,Tesla Inc,16.49,8158067.0,4.91
US11135F1012,Broadcom Inc,24.24,8095370.0,4.87
US67079K1007,NuScale Power Corp,168.86,7685823.0,4.63
US36828A1016,GE Vernova Inc,11.31,7352364.0,4.43
US92537N1081,Vertiv Holdings Co,46.93,7024680.0,4.23
US30303M1027,Meta Platforms Inc,7.49,6668975.0,4.02
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,22.53,6130032.0,3.69
KYG017191142,Alibaba Group Holding Ltd,279.33,5806353.0,3.5
KYG875721634,Tencent Holdings Ltd,64.06,5755998.0,3.47
US02079K3059,Alphabet Inc,24.21,5743134.0,3.46
DE000ENER6YA,Siemens Energy AG,39.74,5273264.0,3.17
US21037T1097,Constellation Energy Corp,12.35,5169875.0,3.11
US5949181045,Microsoft Corp,7.78,4923522.0,2.96
US0231351067,Amazon.com Inc,16.38,4650105.0,2.8
US92840M1027,Vistra Corp,20.95,4618373.0,2.78
US03831W1080,AppLovin Corp,8.45,4480107.0,2.7
US7707001027,Robinhood Markets Inc,47.29,4173569.0,2.51
US02156V1098,Oklo Inc,49.23,3596282.0,2.17
US8334451098,Snowflake Inc,12.81,3576438.0,2.15
US21873S1087,CoreWeave Inc,22.23,3238119.0,1.95
US5738741041,Marvell Technology Inc,35.55,3126630.0,1.88
USN070592100,ASML Holding NV,2.65,2730666.0,1.64
JP3933800009,LY Corp,520.61,2641900.0,1.59
US23804L1035,Datadog Inc,15.38,2483572.0,1.5
TW0002454006,MediaTek Inc,38.81,2259325.0,1.36
US0420682058,ARM Holdings PLC,12.75,2254669.0,1.36
US79466L3024,Salesforce Inc,4.98,1835445.0,1.11
CA15101Q2071,Celestica Inc,11.32,1818138.0,1.09
JP3811000003,Fujikura Ltd,27.25,1798067.0,1.08
US6974351057,Palo Alto Networks Inc,6.9,1768807.0,1.06
KYG9830T1067,Xiaomi Corp,165.86,1509306.0,0.91
US22788C1053,Crowdstrike Holdings Inc,1.4,889405.0,0.54
US26441C2044,Duke Energy Corp,5.04,802786.0,0.48
KRD010010001,원화예금,6064619.0,6064619.0,3.65
