티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,74.46,10251160.0,7.63
US0231351067,Amazon.com Inc,27.21,6466770.0,4.81
KYG875721634,Tencent Holdings Ltd,74.98,6288106.0,4.68
US69608A1088,Palantir Technologies Inc,45.83,5912139.0,4.4
US02079K3059,Alphabet Inc,28.14,5902184.0,4.39
US30303M1027,Meta Platforms Inc,8.14,5605937.0,4.17
DE000ENER6YA,Siemens Energy AG,49.43,5156757.0,3.84
US26441C2044,Duke Energy Corp,29.62,5056531.0,3.76
US11135F1012,Broadcom Inc,21.27,5023113.0,3.74
JP3933800009,LY Corp,769.88,4332851.0,3.22
KYG017191142,Alibaba Group Holding Ltd,213.05,4240734.0,3.15
US37954Y6326,Global X Artificial Intelligence & Technology ETF,88.57,4181150.0,3.11
US64110L1061,Netflix Inc,2.93,4118424.0,3.06
US5949181045,Microsoft Corp,7.41,3780468.0,2.81
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,17.75,3727979.0,2.77
US21037T1097,Constellation Energy Corp,13.57,3714400.0,2.76
US36828A1016,GE Vernova Inc,7.78,3458560.0,2.57
US92840M1027,Vistra Corp,19.03,2879490.0,2.14
KR7005930003,삼성전자,51.89,2853729.0,2.12
US6974351057,Palo Alto Networks Inc,11.82,2688083.0,2.0
US7739031091,Rockwell Automation Inc,7.95,2561318.0,1.91
TW0002454006,MediaTek Inc,39.09,2298339.0,1.71
US79466L3024,Salesforce Inc,6.83,2291076.0,1.7
US88160R1014,Tesla Inc,6.97,2253890.0,1.68
US22788C1053,Crowdstrike Holdings Inc,4.38,2255296.0,1.68
US0527691069,Autodesk Inc,6.09,2198816.0,1.64
CNE100000296,BYD Co Ltd,31.87,2136117.0,1.59
KYG9830T1067,Xiaomi Corp,274.05,2105193.0,1.57
DE000723610A,Siemens AG,6.85,2093979.0,1.56
US25746U1097,Dominion Energy Inc,26.98,1995418.0,1.48
KYG596691041,Meituan,72.96,1823766.0,1.36
US8334451098,Snowflake Inc,9.35,1820217.0,1.35
US5738741041,Marvell Technology Inc,25.71,1803343.0,1.34
US03831W1080,AppLovin Corp,5.45,1765229.0,1.31
US0420682058,ARM Holdings PLC,12.84,1766650.0,1.31
US92537N1081,Vertiv Holdings Co,11.99,1151068.0,0.86
US4581401001,Intel Corp,41.6,1113318.0,0.83
KRD010010001,원화예금,5343177.0,5343177.0,3.98
