티커,구성종목명,계약수,평가금액,비중
US0079031078,Advanced Micro Devices Inc,79.68,61175927.0,14.23
US80004C2008,Sandisk Corp,18.04,54380467.0,12.65
US5951121038,Micron Technology Inc,22.61,34925099.0,8.12
US84615Q1031,Space Exploration Technologies Corp,76.06,23229278.0,5.4
KR7000660001,SK하이닉스,8.57,21608572.0,5.03
JP3236330001,Kioxia Holdings Corp,23.1,20660764.0,4.81
US0420682058,ARM Holdings PLC,33.54,20120437.0,4.68
IE00BKVD2N49,Seagate Technology Holdings PLC,12.85,20058325.0,4.67
KR7005930003,삼성전자,57.45,19905319.0,4.63
JP3914400001,Murata Manufacturing Co Ltd,199.39,19825461.0,4.61
US4581401001,Intel Corp,76.44,13541514.0,3.15
KR7267260008,HD현대일렉트릭,10.94,12255318.0,2.85
US0937121079,Bloom Energy Corp,23.84,10134824.0,2.36
US36828A1016,GE Vernova Inc,6.82,10140210.0,2.36
US5738741041,Marvell Technology Inc,22.63,9544893.0,2.22
DE000623100B,Infineon Technologies AG,58.71,8175146.0,1.9
US8334451098,Snowflake Inc,19.62,7075339.0,1.65
US0326541051,Analog Devices Inc,10.77,6781798.0,1.58
US68389X1054,Oracle Corp,22.67,6460999.0,1.5
US4592001014,International Business Machines Corp,12.38,5072596.0,1.18
US4824801009,KLA Corp,12.64,4541546.0,1.06
US0382221051,Applied Materials Inc,5.2,4474924.0,1.04
US5128073062,Lam Research Corp,7.98,4458081.0,1.04
US00971T1016,Akamai Technologies Inc,21.53,4311506.0,1.0
US8807701029,Teradyne Inc,6.45,3995747.0,0.93
US6833441057,Onto Innovation Inc,8.15,3900405.0,0.91
US21873S1087,CoreWeave Inc,22.08,3910487.0,0.91
US92537N1081,Vertiv Holdings Co,8.53,3869873.0,0.9
KYG393871085,GLOBALFOUNDRIES Inc,31.52,3812343.0,0.89
IL0010823792,Tower Semiconductor Ltd,5.06,2055436.0,0.48
US19247G1076,Coherent Corp,3.25,1880669.0,0.44
US55024U1097,Lumentum Holdings Inc,1.4,1860314.0,0.43
US2193501051,Corning Inc,6.63,1779167.0,0.41
KRD010010001,원화예금,5249.0,5249.0,0.0
