티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,112.72,22372014.0,13.74
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,30.9,8477136.0,5.21
US11135F1012,Broadcom Inc,30.93,7669437.0,4.71
US30303M1027,Meta Platforms Inc,7.82,6290797.0,3.86
US5949181045,Microsoft Corp,9.74,5755228.0,3.54
US0231351067,Amazon.com Inc,21.28,5579641.0,3.43
KYG875721634,Tencent Holdings Ltd,73.6,5518397.0,3.39
KYG017191142,Alibaba Group Holding Ltd,307.52,5318475.0,3.27
US02079K3059,Alphabet Inc,23.18,5290500.0,3.25
US92537N1081,Vertiv Holdings Co,32.34,5027873.0,3.09
US21037T1097,Constellation Energy Corp,13.21,4857008.0,2.98
US92840M1027,Vistra Corp,27.2,4701283.0,2.89
US0404132054,Arista Networks Inc,8.32,4559783.0,2.8
US24703L2025,Dell Technologies Inc,23.32,3880653.0,2.38
US69608A1088,Palantir Technologies Inc,62.67,3719457.0,2.29
US5738741041,Marvell Technology Inc,31.89,3673608.0,2.26
US0420682058,ARM Holdings PLC,16.68,3517984.0,2.16
US22788C1053,Crowdstrike Holdings Inc,7.72,3292980.0,2.02
TW0003017000,Asia Vital Components Co Ltd,111.62,3284150.0,2.02
CA13321L108A,Cameco Corp,41.01,3212746.0,1.97
JP3900000005,Mitsubishi Heavy Industries Ltd,154.01,3018330.0,1.85
FR0000121972,Schneider Electric SE,8.23,2974198.0,1.83
US02156V1098,Oklo Inc,101.69,2927836.0,1.8
US23804L1035,Datadog Inc,16.63,2863979.0,1.76
TW0002382009,Quanta Computer Inc,207.44,2850753.0,1.75
US81762P1021,ServiceNow Inc,2.19,2779779.0,1.71
JP3788600009,Hitachi Ltd,76.46,2704931.0,1.66
JP3811000003,Fujikura Ltd,58.79,2698381.0,1.66
US36828A1016,GE Vernova Inc,6.58,2515348.0,1.55
US88160R1014,Tesla Inc,8.07,2431137.0,1.49
FR0000044448,Nexans SA,12.06,2405913.0,1.48
US00724F1012,Adobe Inc,3.44,2343381.0,1.44
US7475251036,QUALCOMM Inc,9.7,2321000.0,1.43
JP3850200001,Hokkaido Electric Power Co Inc,252.71,2244557.0,1.38
JP3733000008,NEC Corp,18.33,2211568.0,1.36
US5951121038,Micron Technology Inc,12.16,1811944.0,1.11
US91332U1016,Unity Software Inc,27.77,813992.0,0.5
US75629V1044,Recursion Pharmaceuticals Inc,84.15,768859.0,0.47
KRD010010001,원화예금,4080416.0,4080416.0,2.51
