티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,124.41,21304660.0,14.23
US88160R1014,Tesla Inc,26.73,9320163.0,6.23
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,32.35,7593445.0,5.07
US11135F1012,Broadcom Inc,30.5,6808366.0,4.55
US0231351067,Amazon.com Inc,24.33,6155899.0,4.11
US5949181045,Microsoft Corp,10.03,6158272.0,4.11
US30303M1027,Meta Platforms Inc,8.25,5572307.0,3.72
US02079K3059,Alphabet Inc,21.16,5328344.0,3.56
US0378331005,Apple Inc,16.0,4967253.0,3.32
KYG875721634,Tencent Holdings Ltd,71.5,4737647.0,3.17
JP3148800000,Ibiden Co Ltd,55.84,3214283.0,2.15
JP3236200006,Keyence Corp,5.15,3224769.0,2.15
US0404132054,Arista Networks Inc,6.68,3170582.0,2.12
JP3811000003,Fujikura Ltd,114.16,3131860.0,2.09
JP3788600009,Hitachi Ltd,100.4,3077026.0,2.06
JP3122400009,Advantest Corp,58.12,3049941.0,2.04
US24703L2025,Dell Technologies Inc,17.09,3049711.0,2.04
US92537N1081,Vertiv Holdings Co,24.91,3033590.0,2.03
US7475251036,QUALCOMM Inc,11.27,3045191.0,2.03
NL0013056914,Elastic NV,19.31,3034151.0,2.03
US0420682058,ARM Holdings PLC,13.37,3030322.0,2.02
DE000623100B,Infineon Technologies AG,58.21,3004343.0,2.01
US7170811035,Pfizer Inc,72.9,2991238.0,2.0
US66987V1098,Novartis AG,19.58,2951754.0,1.97
US23804L1035,Datadog Inc,17.33,2911500.0,1.95
US5951121038,Micron Technology Inc,17.74,2835283.0,1.89
US3364331070,First Solar Inc,9.13,2786965.0,1.86
US9581021055,Western Digital Corp,22.35,2263162.0,1.51
FR0000121972,Schneider Electric SE,6.5,2223915.0,1.49
US69608A1088,Palantir Technologies Inc,56.62,2233878.0,1.49
TW0002382009,Quanta Computer Inc,174.82,2125720.0,1.42
US86800U1043,Super Micro Computer Inc,1.94,2115133.0,1.41
US92840M1027,Vistra Corp,17.69,1941733.0,1.3
US21037T1097,Constellation Energy Corp,5.87,1549786.0,1.04
KRD010010001,원화예금,5726111.0,5726111.0,3.83
