티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,22.67,28624839.0,10.45
KR7000660001,SK하이닉스,13.23,13582733.0,4.96
US0937121079,Bloom Energy Corp,54.45,12925294.0,4.72
US1717793095,Ciena Corp,17.33,12518747.0,4.57
US36828A1016,GE Vernova Inc,7.98,11449176.0,4.18
IE00BKVD2N49,Seagate Technology Holdings PLC,15.14,11236489.0,4.1
US92537N1081,Vertiv Holdings Co,25.68,10949627.0,4.0
US55024U1097,Lumentum Holdings Inc,7.58,10050856.0,3.67
US19247G1076,Coherent Corp,21.13,8900932.0,3.25
US19260Q1076,Coinbase Global Inc,31.27,7834739.0,2.86
US5128073062,Lam Research Corp,18.96,7273165.0,2.66
US4824801009,KLA Corp,2.73,6997270.0,2.56
US0382221051,Applied Materials Inc,11.86,6994949.0,2.55
USN070592100,ASML Holding NV,3.21,6891227.0,2.52
US5738741041,Marvell Technology Inc,38.27,6804450.0,2.48
US31816X1063,Firefly Aerospace Inc,119.41,6650651.0,2.43
KR7005930003,삼성전자,26.25,5408518.0,1.98
CA13321L108A,Cameco Corp,31.34,5368280.0,1.96
US55405Y1001,MACOM Technology Solutions Holdings Inc,14.54,5340305.0,1.95
IL0010823792,Tower Semiconductor Ltd,17.58,5312758.0,1.94
KR7006400006,삼성SDI,9.52,4580952.0,1.67
KR7034020008,두산에너빌리티,44.44,4453064.0,1.63
US4581401001,Intel Corp,48.86,4470423.0,1.63
US8807701029,Teradyne Inc,7.96,4299752.0,1.57
US2193501051,Corning Inc,17.12,4309813.0,1.57
DE000623100B,Infineon Technologies AG,57.14,4195950.0,1.53
US49338L1035,Keysight Technologies Inc,8.6,4117674.0,1.5
US1999081045,Comfort Systems USA Inc,1.75,4086851.0,1.49
JP3811000003,Fujikura Ltd,86.89,4066514.0,1.49
US5763231090,MasTec Inc,7.51,3978359.0,1.45
IE00B8KQN827,Eaton Corp PLC,6.56,3896794.0,1.42
US0326541051,Analog Devices Inc,7.43,3869477.0,1.41
JP3914400001,Murata Manufacturing Co Ltd,73.99,2748126.0,1.0
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,4.9,2655606.0,0.97
US24703L2025,Dell Technologies Inc,9.63,2591604.0,0.95
US7731211089,Rocket Lab Corp,25.74,2546398.0,0.93
US67066G1040,NVIDIA Corp,9.33,2544701.0,0.93
US72703X1063,Planet Labs PBC,48.95,2484136.0,0.91
KR7347700007,스피어,58.27,2298793.0,0.84
US00760J1088,Aehr Test Systems,22.57,2304203.0,0.84
US0420682058,ARM Holdings PLC,7.55,1677328.0,0.61
KR7440110005,파두,29.3,1632234.0,0.6
KR7005380001,현대차,3.15,1540938.0,0.56
CNE100007DH9,Knowledge Atlas Technology JSC Ltd,7.49,1318342.0,0.48
US63942X1063,Navitas Semiconductor Corp,91.38,1276199.0,0.47
US8716071076,Synopsys Inc,2.1,1262156.0,0.46
HK0000218211,Hua Hong Semiconductor Ltd,70.64,1213951.0,0.44
KYG6181S1093,Minimax Group Inc,6.36,1201028.0,0.44
KRD010010001,원화예금,1098202.0,1098202.0,0.4
