티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,113.53,18151094.0,12.77
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,31.73,7187956.0,5.06
US11135F1012,Broadcom Inc,31.96,7015978.0,4.94
US0231351067,Amazon.com Inc,26.43,6750510.0,4.75
US5949181045,Microsoft Corp,10.03,5732474.0,4.03
US88160R1014,Tesla Inc,16.92,5364805.0,3.77
US02079K3059,Alphabet Inc,21.16,4958642.0,3.49
US0378331005,Apple Inc,16.0,4854491.0,3.41
KYG875721634,Tencent Holdings Ltd,71.5,4527570.0,3.18
US30303M1027,Meta Platforms Inc,6.53,4239112.0,2.98
US5951121038,Micron Technology Inc,23.48,3522134.0,2.48
US0404132054,Arista Networks Inc,6.68,3164190.0,2.23
US92537N1081,Vertiv Holdings Co,28.26,3038236.0,2.14
JP3811000003,Fujikura Ltd,108.32,3015138.0,2.12
US46266C1053,IQVIA Holdings Inc,8.91,2997618.0,2.11
US66987V1098,Novartis AG,19.58,2982745.0,2.1
US5324571083,Eli Lilly & Co,2.7,2970006.0,2.09
NL0013056914,Elastic NV,19.31,2892779.0,2.03
US7475251036,QUALCOMM Inc,11.27,2785439.0,1.96
DE000623100B,Infineon Technologies AG,58.21,2756333.0,1.94
US23804L1035,Datadog Inc,17.33,2756342.0,1.94
JP3122400009,Advantest Corp,49.5,2715974.0,1.91
US3364331070,First Solar Inc,9.13,2693751.0,1.89
US0420682058,ARM Holdings PLC,13.37,2632701.0,1.85
JP3236200006,Keyence Corp,4.36,2612057.0,1.84
JP3788600009,Hitachi Ltd,86.83,2598016.0,1.83
JP3148800000,Ibiden Co Ltd,46.34,2463724.0,1.73
US81762P1021,ServiceNow Inc,2.18,2423528.0,1.7
US92840M1027,Vistra Corp,22.01,2382139.0,1.68
US00724F1012,Adobe Inc,3.0,2260992.0,1.59
US24703L2025,Dell Technologies Inc,14.29,2218928.0,1.56
US68389X1054,Oracle Corp,11.5,2189997.0,1.54
TW0002382009,Quanta Computer Inc,189.37,2151301.0,1.51
FR0000121972,Schneider Electric SE,6.5,2141796.0,1.51
US69608A1088,Palantir Technologies Inc,56.62,2080193.0,1.46
US21037T1097,Constellation Energy Corp,7.51,1948636.0,1.37
KYG6427A1022,NetEase Inc,66.36,1696177.0,1.19
US86800U1043,Super Micro Computer Inc,1.3,1243325.0,0.87
KRD010010001,원화예금,2043684.0,2043684.0,1.44
