티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.23,23556741.0,16.88
US11135F1012,Broadcom Inc,3.26,6278947.0,4.5
US5949181045,Microsoft Corp,10.81,6269180.0,4.49
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,28.97,6065443.0,4.35
US0231351067,Amazon.com Inc,22.49,5627807.0,4.03
US92537N1081,Vertiv Holdings Co,40.56,5491479.0,3.93
US02079K3059,Alphabet Inc,18.2,4390301.0,3.15
KYG875721634,Tencent Holdings Ltd,58.97,4070576.0,2.92
US30303M1027,Meta Platforms Inc,6.34,4054161.0,2.9
US5951121038,Micron Technology Inc,22.22,3907635.0,2.8
US0404132054,Arista Networks Inc,8.96,3902397.0,2.8
US7475251036,QUALCOMM Inc,13.7,3694375.0,2.65
JP3788600009,Hitachi Ltd,28.34,3604028.0,2.58
CA878742204B,Teck Resources Ltd,46.95,3505553.0,2.51
US21037T1097,Constellation Energy Corp,11.55,3387773.0,2.43
US79466L3024,Salesforce Inc,7.71,3015951.0,2.16
US92840M1027,Vistra Corp,23.91,2983155.0,2.14
JP3811000003,Fujikura Ltd,115.43,2932516.0,2.1
TW0002382009,Quanta Computer Inc,239.09,2845215.0,2.04
US86800U1043,Super Micro Computer Inc,2.27,2801288.0,2.01
JP3236200006,Keyence Corp,4.34,2771956.0,1.99
US5738741041,Marvell Technology Inc,27.32,2773777.0,1.99
US8334451098,Snowflake Inc,11.84,2659021.0,1.9
JP3733000008,NEC Corp,26.29,2535807.0,1.82
US9581021055,Western Digital Corp,23.19,2309328.0,1.65
US0420682058,ARM Holdings PLC,15.12,2276922.0,1.63
NL0013056914,Elastic NV,15.0,2262252.0,1.62
US0079031078,Advanced Micro Devices Inc,9.71,2201493.0,1.58
TW0003017000,Asia Vital Components Co Ltd,77.71,2092348.0,1.5
KYG017191142,Alibaba Group Holding Ltd,136.8,2040360.0,1.46
US22788C1053,Crowdstrike Holdings Inc,4.24,2013738.0,1.44
US1273871087,Cadence Design Systems Inc,4.83,1925724.0,1.38
KYG0535Q1331,ASMPT Ltd,113.12,1883939.0,1.35
US23804L1035,Datadog Inc,9.77,1615751.0,1.16
JP3750400008,Micronics Japan Co Ltd,22.63,1315726.0,0.94
US88160R1014,Tesla Inc,4.8,1144299.0,0.82
TW0001519007,Fortune Electric Co Ltd,26.07,804168.0,0.58
KRD010010001,원화예금,2574289.0,2574289.0,1.84
