티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,112.84,20946223.0,13.25
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,36.36,9618471.0,6.09
US11135F1012,Broadcom Inc,30.97,7170950.0,4.54
US30303M1027,Meta Platforms Inc,7.83,6086771.0,3.85
US0231351067,Amazon.com Inc,21.3,5780385.0,3.66
US5949181045,Microsoft Corp,9.75,5485270.0,3.47
US02079K3059,Alphabet Inc,23.2,5448571.0,3.45
KYG875721634,Tencent Holdings Ltd,73.68,5447228.0,3.45
US92537N1081,Vertiv Holdings Co,36.84,5398930.0,3.42
KYG017191142,Alibaba Group Holding Ltd,307.85,5157783.0,3.26
US21037T1097,Constellation Energy Corp,13.22,4679306.0,2.96
US36828A1016,GE Vernova Inc,11.1,4580294.0,2.9
US0404132054,Arista Networks Inc,8.33,4500129.0,2.85
US92840M1027,Vistra Corp,27.23,4461469.0,2.82
US24703L2025,Dell Technologies Inc,23.34,4188173.0,2.65
JP3788600009,Hitachi Ltd,112.38,3726979.0,2.36
US5738741041,Marvell Technology Inc,31.92,3709673.0,2.35
US69608A1088,Palantir Technologies Inc,62.74,3605329.0,2.28
US79466L3024,Salesforce Inc,8.06,3255064.0,2.06
US0420682058,ARM Holdings PLC,16.7,3238899.0,2.05
US22788C1053,Crowdstrike Holdings Inc,7.73,3212588.0,2.03
TW0003017000,Asia Vital Components Co Ltd,111.74,3064865.0,1.94
US02156V1098,Oklo Inc,101.8,3024284.0,1.91
FR0000121972,Schneider Electric SE,8.24,2952747.0,1.87
CA13321L108A,Cameco Corp,41.05,2954691.0,1.87
JP3811000003,Fujikura Ltd,58.85,2880619.0,1.82
US81762P1021,ServiceNow Inc,2.19,2836599.0,1.79
JP3733000008,NEC Corp,24.86,2836510.0,1.79
US23804L1035,Datadog Inc,16.64,2812616.0,1.78
US88160R1014,Tesla Inc,8.08,2757297.0,1.74
TW0002382009,Quanta Computer Inc,207.67,2727334.0,1.73
FR0000044448,Nexans SA,12.07,2351455.0,1.49
US5951121038,Micron Technology Inc,12.17,1664092.0,1.05
US67079K1007,NuScale Power Corp,37.67,981595.0,0.62
US91332U1016,Unity Software Inc,27.8,793734.0,0.5
US75629V1044,Recursion Pharmaceuticals Inc,84.25,739148.0,0.47
KRD010010001,원화예금,2978707.0,2978707.0,1.88
