티커,구성종목명,계약수,평가금액,비중
US67066G1040,NVIDIA Corp,18.16,21632093.0,16.02
US5949181045,Microsoft Corp,13.49,7769821.0,5.75
US30303M1027,Meta Platforms Inc,8.19,5846770.0,4.33
US92537N1081,Vertiv Holdings Co,50.1,5785123.0,4.28
US0231351067,Amazon.com Inc,22.26,5575562.0,4.13
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,28.39,5431518.0,4.02
US11135F1012,Broadcom Inc,2.87,5206950.0,3.86
US5951121038,Micron Technology Inc,29.03,4853880.0,3.59
US9581021055,Western Digital Corp,42.81,4235466.0,3.14
US02079K3059,Alphabet Inc,16.66,3438595.0,2.55
US0079031078,Advanced Micro Devices Inc,14.79,3409894.0,2.53
US21037T1097,Constellation Energy Corp,12.86,3360685.0,2.49
JP3571400005,Tokyo Electron Ltd,8.65,2873854.0,2.13
US5738741041,Marvell Technology Inc,28.82,2833603.0,2.1
JP3811000003,Fujikura Ltd,131.55,2746021.0,2.03
JP3733000008,NEC Corp,27.48,2707752.0,2.01
JP3548600000,Disco Corp,5.47,2660353.0,1.97
US86800U1043,Super Micro Computer Inc,2.07,2652224.0,1.96
US79466L3024,Salesforce Inc,6.47,2641506.0,1.96
US0404132054,Arista Networks Inc,6.17,2482880.0,1.84
TW0002449006,King Yuan Electronics Co Ltd,547.07,2454635.0,1.82
US0420682058,ARM Holdings PLC,14.38,2428083.0,1.8
TW0006669005,Wiwynn Corp,22.9,2373430.0,1.76
US1273871087,Cadence Design Systems Inc,5.15,2146107.0,1.59
US68389X1054,Oracle Corp,11.33,1915499.0,1.42
TW0002454006,MediaTek Inc,36.9,1803121.0,1.34
JP3750400008,Micronics Japan Co Ltd,25.19,1717604.0,1.27
KYG0535Q1331,ASMPT Ltd,92.04,1608282.0,1.19
US22788C1053,Crowdstrike Holdings Inc,3.73,1590412.0,1.18
US8334451098,Snowflake Inc,7.61,1583510.0,1.17
JP3933800009,LY Corp,443.51,1474854.0,1.09
US37637K1088,Gitlab Inc,18.04,1376096.0,1.02
KR7042700005,한미반도체,10.33,1368661.0,1.01
KR7095340006,ISC,14.42,1365920.0,1.01
IL0011762130,Monday.com Ltd,4.62,1358011.0,1.01
NL0013056914,Elastic NV,10.14,1337178.0,0.99
US19247G1076,Coherent Corp,15.37,1199151.0,0.89
US98980G1022,Zscaler Inc,4.4,1090863.0,0.81
US92840M1027,Vistra Corp,10.79,1099773.0,0.81
US88160R1014,Tesla Inc,3.46,771914.0,0.57
KRD010010001,원화예금,4819403.0,4819403.0,3.57
