티커,구성종목명,계약수,평가금액,비중
US80004C2008,Sandisk Corp/DE,35.92,37754025.0,14.99
KR7000660001,SK하이닉스,18.63,18074381.0,7.18
US67066G1040,NVIDIA Corp,58.56,16025882.0,6.36
US36828A1016,GE Vernova Inc,10.19,12597015.0,5.0
US1717793095,Ciena Corp,18.52,10063901.0,4.0
US0937121079,Bloom Energy Corp,43.85,10064027.0,4.0
US19260Q1076,Coinbase Global Inc,30.68,9316284.0,3.7
KR7005930003,삼성전자,46.55,9026030.0,3.58
US92537N1081,Vertiv Holdings Co,19.09,7548844.0,3.0
US7731211089,Rocket Lab Corp,61.91,6593692.0,2.62
IE00BKVD2N49,Seagate Technology Holdings PLC,10.57,6297925.0,2.5
US11135F1012,Broadcom Inc,12.51,6071680.0,2.41
US8740391003,Taiwan Semiconductor Manufacturing Co Ltd,11.72,5956389.0,2.36
US4824801009,KLA Corp,2.38,5122278.0,2.03
HK0000218211,Hua Hong Semiconductor Ltd,280.53,5053600.0,2.01
US55024U1097,Lumentum Holdings Inc,5.38,5020972.0,1.99
US19247G1076,Coherent Corp,13.59,5021733.0,1.99
US69608A1088,Palantir Technologies Inc,21.87,4988681.0,1.98
CA13321L108A,Cameco Corp,29.93,4931721.0,1.96
US88160R1014,Tesla Inc,7.92,4679801.0,1.86
US5128073062,Lam Research Corp,13.95,4571137.0,1.81
US64110L1061,Netflix Inc,29.09,4136457.0,1.64
US0382221051,Applied Materials Inc,7.42,3837453.0,1.52
USN070592100,ASML Holding NV,1.86,3827377.0,1.52
DE000ENER6YA,Siemens Energy AG,14.21,3577287.0,1.42
DE000623100B,Infineon Technologies AG,51.93,3510601.0,1.39
US88339J1051,Trade Desk Inc/The,65.57,2652241.0,1.05
US55405Y1001,MACOM Technology Solutions Holdings Inc,7.59,2550845.0,1.01
US30303M1027,Meta Platforms Inc,2.69,2520972.0,1.0
KYG6181S1093,Minimax Group Inc,12.83,2512131.0,1.0
US8807701029,Teradyne Inc,5.54,2466494.0,0.98
US02156V1098,Oklo Inc,27.6,2460675.0,0.98
US02079K3059,Alphabet Inc,5.35,2441758.0,0.97
JP3914400001,Murata Manufacturing Co Ltd,71.54,2417891.0,0.96
US0231351067,Amazon.com Inc,7.66,2422578.0,0.96
CNE100006CQ4,UBTech Robotics Corp Ltd,107.0,2141668.0,0.85
KYG017191142,Alibaba Group Holding Ltd,79.42,2028706.0,0.81
KR7034020008,두산에너빌리티,16.44,1716143.0,0.68
US0080731088,AeroVironment Inc,4.13,1306416.0,0.52
JP3811000003,Fujikura Ltd,5.44,1306444.0,0.52
CNE1000004L9,Weichai Power Co Ltd,238.3,1260154.0,0.5
US4581401001,Intel Corp,18.46,1261519.0,0.5
IL001081124A,Elbit Systems Ltd,0.95,1236076.0,0.49
KR7005380001,현대차,2.32,1213591.0,0.48
KRD010010001,원화예금,2311758.0,2311758.0,0.92
